Time,BA1_CFM,BA2_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-10-16 18:00:00,0,0,0,0,0,125,125,0,0,125,10.3304572197842,125.788575968501,0.514122245102866
2017-10-16 18:01:00,0,0,0,0,0,125,125,0,0,125,10.3304572197842,125.788575968501,0.514122245102866
2017-10-16 18:02:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:03:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:04:00,0,0,0,0,0,125,125,0,0,125,10.3304572197842,125.788575968501,0.514122245102866
2017-10-16 18:05:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:06:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:07:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:08:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:09:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:10:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:11:00,0,0,0,0,0,0,0,0,0,0,10.0676657978573,10.0676657978573,0.0411484978114059
2017-10-16 18:12:00,0,0,0,0,123,125,248,0,0,248,10.0676657978573,248.392757048056,1.01522925224001
2017-10-16 18:13:00,0,0,0,0,123,125,248,0,0,248,10.0676657978573,248.392757048056,1.01522925224001
2017-10-16 18:14:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:15:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:16:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:17:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:18:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:19:00,0,0,0,0,0,125,125,0,0,125,10.0676657978573,125.750423086226,0.513966306891931
2017-10-16 18:20:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:21:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:22:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:23:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:24:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:25:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:26:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:27:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:28:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:29:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:30:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:31:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:32:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:33:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:34:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:35:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:36:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:37:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:38:00,0,0,0,0,0,125,125,0,0,125,9.80820789115882,125.71361338854,0.513815858536266
2017-10-16 18:39:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:40:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:41:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:42:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:43:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:44:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:45:00,0,0,0,0,0,0,0,0,0,0,9.80820789115882,9.80820789115882,0.0400880431518753
2017-10-16 18:46:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:47:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:48:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:49:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:50:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:51:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:52:00,0,0,0,0,0,0,0,0,0,0,9.55360499431958,9.55360499431958,0.039047431856892
2017-10-16 18:53:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 18:54:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 18:55:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 18:56:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 18:57:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 18:58:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 18:59:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:00:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:01:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:02:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:03:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:04:00,0,0,0,0,0,0,0,0,0,0,19.4347008613232,19.4347008613232,0.0794333822669886
2017-10-16 19:05:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:06:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:07:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:08:00,0,0,0,0,0,0,0,0,0,0,19.4347008613232,19.4347008613232,0.0794333822669886
2017-10-16 19:09:00,0,0,0,0,0,0,0,0,0,0,19.4347008613232,19.4347008613232,0.0794333822669886
2017-10-16 19:10:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:11:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:12:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:13:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:14:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:15:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:16:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:17:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:18:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:19:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:20:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:21:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:22:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:23:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:24:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:25:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:26:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:27:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:28:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:29:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:30:00,0,0,0,0,0,0,0,0,0,0,19.201683150216,19.201683150216,0.0784809938019727
2017-10-16 19:31:00,0,0,0,0,123,0,123,0,0,123,19.201683150216,125.592828914773,0.513322189024958
