Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,LAU_CFM,BA4_CFM,CDR_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-02-09 04:45:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:46:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:47:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:48:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:49:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:50:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:51:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:52:00,95,0,0,100,111,0,0,0,306,0,0,306,40.78807193,310.7973588,1.15817909
2017-02-09 04:53:00,95,0,0,100,111,0,0,0,306,0,0,306,41.22516217,310.8945589,1.158541304
2017-02-09 04:54:00,95,0,0,100,111,0,0,0,306,0,0,306,41.22516217,310.8945589,1.158541304
2017-02-09 04:55:00,95,0,0,100,111,0,0,0,306,0,0,306,41.22516217,310.8945589,1.158541304
2017-02-09 04:56:00,95,0,0,100,111,0,0,0,306,0,0,306,41.22516217,310.8945589,1.158541304
2017-02-09 04:57:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 04:58:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 04:59:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:00:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:01:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:02:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:03:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:04:00,95,0,0,100,111,0,0,0,306,0,0,306,41.22516217,310.8945589,1.158541304
2017-02-09 05:05:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:06:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:07:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:08:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:09:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:10:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:11:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:12:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:13:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:14:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:15:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:16:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:17:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:18:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:19:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:20:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:21:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:22:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:23:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:24:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:25:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:26:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:27:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:28:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:29:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:30:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:31:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:32:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:33:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:34:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:35:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:36:00,95,0,0,100,111,0,0,0,306,0,0,306,39.95021756,310.613438,1.157493713
2017-02-09 05:37:00,95,0,0,100,111,0,0,0,306,0,0,306,40.37738833,310.7068127,1.157841672
2017-02-09 05:38:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:39:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:40:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:41:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:42:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:43:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:44:00,95,0,0,100,111,0,0,0,306,0,0,306,40.80235737,310.8005221,1.158190878
2017-02-09 05:45:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:46:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:47:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:48:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:49:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:50:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:51:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:52:00,95,0,0,100,111,0,0,0,306,0,0,306,39.58388015,310.5340181,1.157197757
2017-02-09 05:53:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 05:54:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 05:55:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 05:56:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 05:57:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 05:58:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 05:59:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 06:00:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 06:01:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 06:02:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 06:03:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:04:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:05:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:06:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:07:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:08:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:09:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:10:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:11:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:12:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:13:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:14:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:15:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:16:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:17:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:18:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:19:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:20:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:21:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:22:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:23:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:24:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:25:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:26:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:27:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:28:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:29:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:30:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:31:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:32:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:33:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:34:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:35:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:36:00,95,0,0,100,111,0,0,0,306,0,0,306,42.39224773,311.158274,1.159524032
2017-02-09 06:37:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:38:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:39:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:40:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:41:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:42:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:43:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:44:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:45:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:46:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:47:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:48:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:49:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:50:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:51:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:52:00,95,0,0,100,111,0,0,0,306,0,0,306,42.79934925,311.251685,1.159872126
2017-02-09 06:53:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 06:54:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 06:55:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 06:56:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 06:57:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 06:58:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 06:59:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:00:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:01:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:02:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:03:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:04:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:05:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:06:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:07:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:08:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:09:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:10:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:11:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:12:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:13:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:14:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:15:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:16:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:17:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:18:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:19:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:20:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:21:00,95,0,0,100,111,0,0,0,306,0,0,306,50.69174594,313.2041283,1.16714786
2017-02-09 07:22:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:23:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:24:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:25:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:26:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:27:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:28:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:29:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:30:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:31:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:32:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:33:00,95,0,119,100,111,0,0,0,425,0,0,425,43.36129789,429.0144268,1.59871223
2017-02-09 07:34:00,95,0,119,100,111,0,0,0,425,0,0,425,43.36129789,429.0144268,1.59871223
2017-02-09 07:35:00,95,0,119,100,111,0,0,0,425,0,0,425,43.36129789,429.0144268,1.59871223
2017-02-09 07:36:00,95,0,119,100,111,0,0,0,425,0,0,425,42.93967737,428.9402854,1.598435943
2017-02-09 07:37:00,95,0,119,100,111,0,0,0,425,0,0,425,43.36129789,429.0144268,1.59871223
2017-02-09 07:38:00,95,0,119,100,111,0,0,0,425,0,0,425,43.36129789,429.0144268,1.59871223
2017-02-09 07:39:00,95,0,119,100,111,0,0,0,425,0,0,425,43.36129789,429.0144268,1.59871223
2017-02-09 07:40:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:41:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:42:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:43:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:44:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:45:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:46:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:47:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:48:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:49:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:50:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:51:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:52:00,95,0,0,100,111,0,0,0,306,0,0,306,43.36129789,311.3818273,1.160357098
2017-02-09 07:53:00,95,0,0,100,111,0,0,0,306,0,0,306,57.27240284,315.0293898,1.173949655
2017-02-09 07:54:00,95,0,0,100,111,0,0,0,306,0,0,306,57.27240284,315.0293898,1.173949655
2017-02-09 07:55:00,95,0,0,100,111,0,0,0,306,0,0,306,57.27240284,315.0293898,1.173949655
2017-02-09 07:56:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 07:57:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 07:58:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 07:59:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:00:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:01:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:02:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:03:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:04:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:05:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:06:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:07:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:08:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:09:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:10:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:11:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:12:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:13:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:14:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:15:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:16:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:17:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:18:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:19:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:20:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:21:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:22:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:23:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:24:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:25:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:26:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:27:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:28:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:29:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:30:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:31:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:32:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:33:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:34:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:35:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:36:00,95,0,0,100,111,0,0,0,306,0,0,306,56.41437035,314.7816087,1.173026304
2017-02-09 08:37:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:38:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:39:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:40:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:41:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:42:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:43:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:44:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:45:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:46:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:47:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:48:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:49:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:50:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:51:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:52:00,95,0,0,100,111,0,0,0,306,0,0,306,56.98595286,314.9463485,1.173640203
2017-02-09 08:53:00,95,0,0,100,111,0,0,0,306,0,0,306,54.15205121,314.1422406,1.170643714
2017-02-09 08:54:00,95,0,0,100,111,0,0,0,306,0,0,306,54.15205121,314.1422406,1.170643714
2017-02-09 08:55:00,95,0,0,100,111,0,0,0,306,0,0,306,54.15205121,314.1422406,1.170643714
2017-02-09 08:56:00,95,0,0,100,111,0,0,0,306,0,0,306,54.15205121,314.1422406,1.170643714
2017-02-09 08:57:00,95,0,0,100,111,0,0,0,306,0,0,306,54.15205121,314.1422406,1.170643714
