Time,BA1_CFM,BA2_CFM,TO1_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-07-31 18:26:00,NA,0,0,NA,0,0,0,0,0,65.2674453491904,65.2674453491904,0.157252006623757
2017-07-31 18:27:00,NA,0,0,NA,0,0,0,0,0,65.2674453491904,65.2674453491904,0.157252006623757
2017-07-31 18:28:00,NA,0,0,NA,0,0,0,0,0,64.9157058845014,64.9157058845014,0.156404543752563
2017-07-31 18:29:00,NA,0,0,NA,0,0,0,0,0,64.9157058845014,64.9157058845014,0.156404543752563
2017-07-31 18:30:00,NA,0,0,NA,0,0,0,0,0,64.9157058845014,64.9157058845014,0.156404543752563
2017-07-31 18:31:00,NA,0,0,NA,0,0,0,0,0,64.9157058845014,64.9157058845014,0.156404543752563
2017-07-31 18:32:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:33:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:34:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:35:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:36:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:37:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:38:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:39:00,NA,0,0,NA,0,0,0,0,0,64.563212049844,64.563212049844,0.15555526334139
2017-07-31 18:40:00,NA,0,0,NA,0,0,0,0,0,64.2099582592336,64.2099582592336,0.154704151931655
2017-07-31 18:41:00,NA,0,0,NA,0,0,0,0,0,64.2099582592336,64.2099582592336,0.154704151931655
2017-07-31 18:42:00,NA,0,0,NA,0,0,0,0,0,63.8559388802535,63.8559388802535,0.153851195952906
2017-07-31 18:43:00,NA,0,0,NA,0,0,0,0,0,63.8559388802535,63.8559388802535,0.153851195952906
2017-07-31 18:44:00,NA,0,0,NA,0,0,0,0,0,63.5011482346667,63.5011482346667,0.15299638172429
2017-07-31 18:45:00,NA,0,0,NA,0,0,0,0,0,63.1455805991229,63.1455805991229,0.152139695456265
2017-07-31 18:46:00,NA,0,0,NA,0,0,0,0,0,63.1455805991229,63.1455805991229,0.152139695456265
2017-07-31 18:47:00,NA,0,0,NA,0,0,0,0,0,62.7892302059702,62.7892302059702,0.151281123252548
2017-07-31 18:48:00,NA,0,0,NA,0,0,0,0,0,62.7892302059702,62.7892302059702,0.151281123252548
2017-07-31 18:49:00,NA,0,0,NA,0,0,0,0,0,62.7892302059702,62.7892302059702,0.151281123252548
2017-07-31 18:50:00,NA,0,0,NA,0,0,0,0,0,63.1455805991229,63.1455805991229,0.152139695456265
2017-07-31 18:51:00,NA,0,0,NA,0,0,0,0,0,63.5011482346667,63.5011482346667,0.15299638172429
2017-07-31 18:52:00,NA,0,0,NA,0,0,0,0,0,63.8559388802535,63.8559388802535,0.153851195952906
2017-07-31 18:53:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 18:54:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 18:55:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 18:56:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 18:57:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 18:58:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 18:59:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:00:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:01:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:02:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:03:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:04:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:05:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:06:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:07:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:08:00,NA,0,0,NA,0,0,0,0,0,56.9882268862765,56.9882268862765,0.137304485932482
2017-07-31 19:09:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:10:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:11:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:12:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:13:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:14:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:15:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:16:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:17:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:18:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:19:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:20:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:21:00,NA,0,0,NA,0,0,0,0,0,56.9882268862765,56.9882268862765,0.137304485932482
2017-07-31 19:22:00,NA,0,0,NA,0,0,0,0,0,56.9882268862765,56.9882268862765,0.137304485932482
2017-07-31 19:23:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:24:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:25:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:26:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:27:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:28:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:29:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:30:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:31:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:32:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:33:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:34:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:35:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:36:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:37:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:38:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:39:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:40:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:41:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:42:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:43:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:44:00,NA,0,0,NA,0,0,0,0,0,56.9882268862765,56.9882268862765,0.137304485932482
2017-07-31 19:45:00,NA,0,0,NA,0,0,0,0,0,56.9882268862765,56.9882268862765,0.137304485932482
2017-07-31 19:46:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:47:00,NA,0,0,NA,0,0,0,0,0,56.6284268950338,56.6284268950338,0.13643760244557
2017-07-31 19:48:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:49:00,NA,0,0,NA,0,0,0,0,0,56.2679576636707,56.2679576636707,0.135569106526131
2017-07-31 19:50:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:51:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:52:00,NA,0,0,NA,0,0,0,0,0,55.9068194655604,55.9068194655604,0.134698998832816
2017-07-31 19:53:00,NA,0,0,NA,0,0,0,0,0,40.2258793629948,40.2258793629948,0.0969181529044568
2017-07-31 19:54:00,NA,0,0,NA,0,0,0,0,0,40.2258793629948,40.2258793629948,0.0969181529044568
2017-07-31 19:55:00,NA,0,0,NA,0,0,0,0,0,40.6553473672626,40.6553473672626,0.0979528908981149
2017-07-31 19:56:00,NA,0,0,NA,0,0,0,0,0,41.0832768300536,41.0832768300536,0.0989839220095256
2017-07-31 19:57:00,NA,0,0,NA,0,0,0,0,0,41.5096799305004,41.5096799305004,0.100011275582461
2017-07-31 19:58:00,NA,0,0,NA,0,0,0,0,0,42.7798585521234,42.7798585521234,0.103071578248701
2017-07-31 19:59:00,NA,0,0,NA,0,0,0,0,0,43.200285163342,43.200285163342,0.104084532377646
2017-07-31 20:00:00,NA,0,0,NA,0,0,0,0,0,43.6192511720284,43.6192511720284,0.105093967406405
2017-07-31 20:01:00,NA,0,0,NA,0,0,0,0,0,43.6192511720284,43.6192511720284,0.105093967406405
2017-07-31 20:02:00,NA,0,0,NA,0,0,0,0,0,44.4528564828594,44.4528564828594,0.107102412920996
2017-07-31 20:03:00,NA,0,0,NA,0,0,0,0,0,44.4528564828594,44.4528564828594,0.107102412920996
2017-07-31 20:04:00,NA,0,0,NA,0,0,0,0,0,45.2807855020948,45.2807855020948,0.109097182272244
2017-07-31 20:05:00,NA,0,0,NA,0,0,0,0,0,45.2807855020948,45.2807855020948,0.109097182272244
2017-07-31 20:06:00,NA,0,0,NA,0,0,0,0,0,45.6926562948386,45.6926562948386,0.110089522454737
2017-07-31 20:07:00,NA,0,0,NA,0,0,0,0,0,46.1031498934942,46.1031498934942,0.111078544497035
2017-07-31 20:08:00,NA,0,0,NA,0,0,0,0,0,46.1031498934942,46.1031498934942,0.111078544497035
2017-07-31 20:09:00,NA,0,0,NA,0,0,0,0,0,46.5122802279563,46.5122802279563,0.112064281961104
2017-07-31 20:10:00,NA,0,0,NA,0,0,0,0,0,46.5122802279563,46.5122802279563,0.112064281961104
2017-07-31 20:11:00,NA,0,0,NA,0,0,0,0,0,46.9200611797673,46.9200611797673,0.113046768292416
2017-07-31 20:12:00,NA,0,0,NA,0,0,0,0,0,47.326506566334,47.326506566334,0.114026036781915
2017-07-31 20:13:00,NA,0,0,NA,0,0,0,0,0,48.1354455111376,48.1354455111376,0.115975052430159
2017-07-31 20:14:00,NA,0,0,NA,0,0,0,0,0,48.1354455111376,48.1354455111376,0.115975052430159
2017-07-31 20:15:00,NA,0,0,NA,0,0,0,0,0,47.7316301270517,47.7316301270517,0.115002120532591
2017-07-31 20:16:00,NA,0,0,NA,0,0,0,0,0,48.1354455111376,48.1354455111376,0.115975052430159
2017-07-31 20:17:00,NA,0,0,NA,0,0,0,0,0,48.5379662669956,48.5379662669956,0.116944865117445
2017-07-31 20:18:00,NA,0,0,NA,0,0,0,0,0,48.9392058329541,48.9392058329541,0.117911590972061
2017-07-31 20:19:00,NA,0,0,NA,0,0,0,0,0,48.9392058329541,48.9392058329541,0.117911590972061
2017-07-31 20:20:00,NA,0,0,NA,0,0,0,0,0,48.9392058329541,48.9392058329541,0.117911590972061
2017-07-31 20:21:00,NA,0,0,NA,0,0,0,0,0,49.3391775292347,49.3391775292347,0.118875262087061
2017-07-31 20:22:00,NA,0,0,NA,0,0,0,0,0,49.3391775292347,49.3391775292347,0.118875262087061
2017-07-31 20:23:00,NA,0,0,NA,0,0,0,0,0,49.7378945510243,49.7378945510243,0.119835910254245
2017-07-31 20:24:00,NA,0,0,NA,0,0,0,0,0,49.7378945510243,49.7378945510243,0.119835910254245
2017-07-31 20:25:00,NA,0,0,NA,0,0,0,0,0,50.1353699625371,50.1353699625371,0.120793566949854
2017-07-31 20:26:00,NA,0,0,NA,0,0,0,0,0,50.1353699625371,50.1353699625371,0.120793566949854
2017-07-31 20:27:00,NA,0,0,NA,0,0,0,0,0,50.1353699625371,50.1353699625371,0.120793566949854
2017-07-31 20:28:00,NA,0,0,NA,0,0,0,0,0,50.5316166919633,50.5316166919633,0.121748263322403
2017-07-31 20:29:00,NA,0,0,NA,0,0,0,0,0,50.5316166919633,50.5316166919633,0.121748263322403
2017-07-31 20:30:00,NA,0,0,NA,0,0,0,0,0,50.5316166919633,50.5316166919633,0.121748263322403
2017-07-31 20:31:00,NA,0,0,NA,0,0,0,0,0,50.9266475272133,50.9266475272133,0.12270003018242
2017-07-31 20:32:00,NA,0,0,NA,0,0,0,0,0,50.9266475272133,50.9266475272133,0.12270003018242
2017-07-31 20:33:00,NA,0,0,NA,0,0,0,0,0,51.3204751123747,51.3204751123747,0.123648897993916
2017-07-31 20:34:00,NA,0,0,NA,0,0,0,0,0,51.3204751123747,51.3204751123747,0.123648897993916
2017-07-31 20:35:00,NA,0,0,NA,0,0,0,0,0,51.3204751123747,51.3204751123747,0.123648897993916
2017-07-31 20:36:00,NA,0,0,NA,0,0,0,0,0,51.7131119448077,51.7131119448077,0.124594896867384
2017-07-31 20:37:00,NA,0,0,NA,0,0,0,0,0,51.7131119448077,51.7131119448077,0.124594896867384
2017-07-31 20:38:00,NA,0,0,NA,0,0,0,0,0,51.7131119448077,51.7131119448077,0.124594896867384
2017-07-31 20:39:00,NA,0,0,NA,0,0,0,0,0,51.7131119448077,51.7131119448077,0.124594896867384
2017-07-31 20:40:00,NA,0,0,NA,0,0,0,0,0,51.7131119448077,51.7131119448077,0.124594896867384
2017-07-31 20:41:00,NA,0,0,NA,0,0,0,0,0,52.1045703728123,52.1045703728123,0.12553805655418
2017-07-31 20:42:00,NA,0,0,NA,0,0,0,0,0,52.1045703728123,52.1045703728123,0.12553805655418
2017-07-31 20:43:00,NA,0,0,NA,0,0,0,0,0,52.1045703728123,52.1045703728123,0.12553805655418
2017-07-31 20:44:00,NA,0,0,NA,0,0,0,0,0,52.1045703728123,52.1045703728123,0.12553805655418
2017-07-31 20:45:00,NA,0,0,NA,0,0,0,0,0,52.1045703728123,52.1045703728123,0.12553805655418
2017-07-31 20:46:00,NA,0,0,NA,0,0,0,0,0,51.7131119448077,51.7131119448077,0.124594896867384
2017-07-31 20:47:00,NA,0,0,NA,0,0,0,0,0,51.3204751123747,51.3204751123747,0.123648897993916
2017-07-31 20:48:00,NA,0,0,NA,0,0,0,0,0,50.9266475272133,50.9266475272133,0.12270003018242
2017-07-31 20:49:00,NA,0,0,NA,0,0,0,0,0,50.5316166919633,50.5316166919633,0.121748263322403
2017-07-31 20:50:00,NA,0,0,NA,0,0,0,0,0,50.1353699625371,50.1353699625371,0.120793566949854
2017-07-31 20:51:00,NA,0,0,NA,0,0,0,0,0,50.1353699625371,50.1353699625371,0.120793566949854
2017-07-31 20:52:00,NA,0,0,NA,0,0,0,0,0,50.1353699625371,50.1353699625371,0.120793566949854
2017-07-31 20:53:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 20:54:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 20:55:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 20:56:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 20:57:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 20:58:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 20:59:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:00:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:01:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:02:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:03:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:04:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:05:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:06:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:07:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:08:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:09:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:10:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:11:00,NA,0,0,NA,0,0,0,0,0,57.9286244155237,57.9286244155237,0.139570231093901
2017-07-31 21:12:00,NA,0,0,NA,0,0,0,0,0,57.9286244155237,57.9286244155237,0.139570231093901
2017-07-31 21:13:00,NA,0,0,NA,0,0,0,0,0,58.5243441065927,58.5243441065927,0.141005527301753
2017-07-31 21:14:00,NA,0,0,NA,0,0,0,0,0,58.2261959944843,58.2261959944843,0.140287184663256
2017-07-31 21:15:00,NA,0,0,NA,0,0,0,0,0,57.9286244155237,57.9286244155237,0.139570231093901
2017-07-31 21:16:00,NA,0,0,NA,0,0,0,0,0,57.9286244155237,57.9286244155237,0.139570231093901
2017-07-31 21:17:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:18:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:19:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:20:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:21:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:22:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:23:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:24:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:25:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:26:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:27:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:28:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:29:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:30:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:31:00,NA,0,0,NA,0,0,0,0,0,56.7448452362518,56.7448452362518,0.13671809477473
2017-07-31 21:32:00,NA,0,0,NA,0,0,0,0,0,56.7448452362518,56.7448452362518,0.13671809477473
2017-07-31 21:33:00,NA,0,0,NA,0,0,0,0,0,56.4507278182303,56.4507278182303,0.136009463482063
2017-07-31 21:34:00,NA,0,0,NA,0,0,0,0,0,56.1574281865689,56.1574281865689,0.135302802521549
2017-07-31 21:35:00,NA,0,0,NA,0,0,0,0,0,56.1574281865689,56.1574281865689,0.135302802521549
2017-07-31 21:36:00,NA,0,0,NA,0,0,0,0,0,56.4507278182303,56.4507278182303,0.136009463482063
2017-07-31 21:37:00,NA,0,0,NA,0,0,0,0,0,56.7448452362518,56.7448452362518,0.13671809477473
2017-07-31 21:38:00,NA,0,0,NA,0,0,0,0,0,56.7448452362518,56.7448452362518,0.13671809477473
2017-07-31 21:39:00,NA,0,0,NA,0,0,0,0,0,56.7448452362518,56.7448452362518,0.13671809477473
2017-07-31 21:40:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:41:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:42:00,NA,0,0,NA,0,0,0,0,0,57.6316652169752,57.6316652169752,0.138854752962234
2017-07-31 21:43:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:44:00,NA,0,0,NA,0,0,0,0,0,57.3353558680909,57.3353558680909,0.138140840544732
2017-07-31 21:45:00,NA,0,0,NA,0,0,0,0,0,57.0397355474437,57.0397355474437,0.137428588236221
2017-07-31 21:46:00,NA,0,0,NA,0,0,0,0,0,56.7448452362518,56.7448452362518,0.13671809477473
2017-07-31 21:47:00,NA,0,0,NA,0,0,0,0,0,56.4507278182303,56.4507278182303,0.136009463482063
2017-07-31 21:48:00,NA,0,0,NA,0,0,0,0,0,56.4507278182303,56.4507278182303,0.136009463482063
2017-07-31 21:49:00,NA,0,0,NA,0,0,0,0,0,56.1574281865689,56.1574281865689,0.135302802521549
2017-07-31 21:50:00,NA,0,0,NA,0,0,0,0,0,56.1574281865689,56.1574281865689,0.135302802521549
2017-07-31 21:51:00,NA,0,0,NA,0,0,0,0,0,56.1574281865689,56.1574281865689,0.135302802521549
2017-07-31 21:52:00,NA,0,0,NA,0,0,0,0,0,56.4507278182303,56.4507278182303,0.136009463482063
2017-07-31 21:53:00,NA,0,0,NA,0,0,0,0,0,24.7444324231758,24.7444324231758,0.0596179554828956
2017-07-31 21:54:00,NA,0,0,NA,0,0,0,0,0,25.2146860563197,25.2146860563197,0.0607509602609799
2017-07-31 21:55:00,NA,0,0,NA,0,0,0,0,0,25.2146860563197,25.2146860563197,0.0607509602609799
2017-07-31 21:56:00,NA,0,0,NA,0,0,0,0,0,25.6856511079009,25.6856511079009,0.0618856790938463
2017-07-31 21:57:00,NA,0,0,NA,0,0,0,0,0,26.1569764209492,26.1569764209492,0.0630212659220556
2017-07-31 21:58:00,NA,0,0,NA,0,0,0,0,0,26.1569764209492,26.1569764209492,0.0630212659220556
2017-07-31 21:59:00,NA,0,0,NA,0,0,0,0,0,25.6856511079009,25.6856511079009,0.0618856790938463
2017-07-31 22:00:00,NA,0,0,NA,0,0,0,0,0,25.6856511079009,25.6856511079009,0.0618856790938463
2017-07-31 22:01:00,NA,0,0,NA,0,0,0,0,0,25.2146860563197,25.2146860563197,0.0607509602609799
