Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,LAU_CFM,LAU2_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-10-16 05:35:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:36:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:37:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:38:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:39:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:40:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:41:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:42:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:43:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:44:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.633595432266,110.778850682887,0.214410678741072
2016-10-16 05:45:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:46:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:47:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:48:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:49:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:50:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:51:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:52:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:53:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 05:54:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 05:55:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:56:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:57:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 05:58:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 05:59:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:00:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:01:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:02:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:03:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:04:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:05:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:06:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:07:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:08:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:09:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:10:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:11:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:12:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:13:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:14:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:15:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:16:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:17:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:18:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:19:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:20:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:21:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:22:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:23:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:24:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:25:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:26:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:27:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:28:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:29:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:30:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:31:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:32:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:33:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:34:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:35:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:36:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.7046257613195,110.810316714052,0.214471580736876
2016-10-16 06:37:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:38:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:39:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:40:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:41:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:42:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:43:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:44:00,0,0,0,0,0,102,0,0,0,102,0,0,102,35.0020149287281,110.942503872722,0.21472742685043
2016-10-16 06:45:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:46:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:47:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:48:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:49:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:50:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:51:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:52:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:53:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:54:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:55:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:56:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:57:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:58:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 06:59:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:00:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:01:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:02:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:03:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:04:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:05:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:06:00,0,0,0,0,0,102,0,0,0,102,0,0,102,33.7663786162878,110.398016773217,0.213673580851388
2016-10-16 07:07:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:08:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:09:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:10:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:11:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:12:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:13:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:14:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:15:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:16:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:17:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:18:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:19:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:20:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:21:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:22:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:23:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:24:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:25:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:26:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:27:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:28:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:29:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:30:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:31:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:32:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:33:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:34:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:35:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:36:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:37:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:38:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:39:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:40:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:41:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:42:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:43:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:44:00,0,0,0,0,0,102,0,0,0,102,0,0,102,34.0719580402442,110.531503047474,0.213931941382209
2016-10-16 07:45:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:46:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:47:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:48:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:49:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:50:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:51:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:52:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:53:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:54:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:55:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:56:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:57:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:58:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 07:59:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:00:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:01:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:02:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:03:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:04:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:05:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:06:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:07:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:08:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:09:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:10:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:11:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:12:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:13:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:14:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:15:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:16:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:17:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:18:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:19:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:20:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:21:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:22:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:23:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:24:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:25:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:26:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:27:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:28:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:29:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:30:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:31:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.8049670437788,109.983132122972,0.212870578302527
2016-10-16 08:32:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:33:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:34:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:35:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:36:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.8049670437788,109.983132122972,0.212870578302527
2016-10-16 08:37:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:38:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:39:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:40:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.8049670437788,109.983132122972,0.212870578302527
2016-10-16 08:41:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:42:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:43:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:44:00,0,0,0,0,0,102,0,0,0,102,0,0,102,32.50187482126,109.853956447081,0.212620560865317
2016-10-16 08:45:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:46:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:47:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:48:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:49:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:50:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:51:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:52:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:53:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:54:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:55:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:56:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:57:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:58:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 08:59:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 09:00:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 09:01:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 09:02:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 09:03:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 09:04:00,0,0,0,0,0,102,0,0,0,102,0,0,102,29.4041583414502,108.579734908559,0.210154325629469
2016-10-16 09:05:00,0,59,0,0,0,102,0,0,0,161,0,0,161,29.4041583414502,165.540890993665,0.320401724503868
2016-10-16 09:06:00,0,59,0,0,0,102,0,0,0,161,0,0,161,29.7196654524078,165.631187415875,0.320576491772661
2016-10-16 09:07:00,0,59,0,0,0,102,0,0,0,161,0,0,161,29.7196654524078,165.631187415875,0.320576491772661
2016-10-16 09:08:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:09:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:10:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:11:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:12:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:13:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:14:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.4041583414502,255.07246535682,0.493688642626102
2016-10-16 09:15:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:16:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:17:00,91,59,0,0,0,102,0,0,0,252,0,0,252,29.7196654524078,255.135239115042,0.493810140222663
2016-10-16 09:18:00,91,0,0,0,0,102,0,0,0,193,0,0,193,29.4041583414502,196.887537599192,0.381072653417791
