Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-02-23 18:00:00,0,0,0,0,0,0,0,0,0,0,0,48.4549460560052,48.4549460560052,0.0950096981490298
2018-02-23 18:01:00,0,0,0,0,0,0,0,0,0,0,0,48.4549460560052,48.4549460560052,0.0950096981490298
2018-02-23 18:02:00,0,0,0,0,0,0,0,0,0,0,0,48.1900423083839,48.1900423083839,0.0944902790360469
2018-02-23 18:03:00,0,0,0,0,0,0,0,0,0,0,0,48.1900423083839,48.1900423083839,0.0944902790360469
2018-02-23 18:04:00,0,0,0,0,109,0,0,109,0,0,109,48.1900423083839,123.77371049451,0.242693549989235
2018-02-23 18:05:00,0,0,0,0,0,0,0,0,0,0,0,48.1900423083839,48.1900423083839,0.0944902790360469
2018-02-23 18:06:00,0,0,0,0,0,0,0,0,0,0,0,48.1900423083839,48.1900423083839,0.0944902790360469
2018-02-23 18:07:00,0,0,0,0,0,0,0,0,0,0,0,48.1900423083839,48.1900423083839,0.0944902790360469
2018-02-23 18:08:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:09:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:10:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:11:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:12:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:13:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:14:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:15:00,0,0,0,0,109,0,0,109,0,0,109,47.9243659044253,123.635998903702,0.24242352726216
2018-02-23 18:16:00,0,0,0,0,109,0,0,109,0,0,109,47.9243659044253,123.635998903702,0.24242352726216
2018-02-23 18:17:00,0,0,0,0,0,0,0,0,0,0,0,47.9243659044253,47.9243659044253,0.0939693449106378
2018-02-23 18:18:00,0,0,0,0,109,0,0,109,0,0,109,47.9243659044253,123.635998903702,0.24242352726216
2018-02-23 18:19:00,0,0,0,0,109,0,0,109,0,0,109,47.9243659044253,123.635998903702,0.24242352726216
2018-02-23 18:20:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:21:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:22:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:23:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:24:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:25:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:26:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:27:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:28:00,0,0,0,0,0,0,0,0,0,0,0,47.6579080024555,47.6579080024555,0.0934468784361873
2018-02-23 18:29:00,0,0,0,0,109,0,0,109,0,0,109,47.6579080024555,123.498318177049,0.242153565053038
2018-02-23 18:30:00,0,0,0,0,109,0,0,109,0,0,109,47.6579080024555,123.498318177049,0.242153565053038
2018-02-23 18:31:00,0,0,0,0,109,0,0,109,0,0,109,47.6579080024555,123.498318177049,0.242153565053038
2018-02-23 18:32:00,0,0,0,0,0,0,0,0,0,0,0,47.3906595829403,47.3906595829403,0.0929228619273339
2018-02-23 18:33:00,0,0,0,0,0,0,0,0,0,0,0,47.3906595829403,47.3906595829403,0.0929228619273339
2018-02-23 18:34:00,0,0,0,0,0,0,0,0,0,0,0,47.3906595829403,47.3906595829403,0.0929228619273339
2018-02-23 18:35:00,0,0,0,0,109,0,0,109,0,0,109,47.3906595829403,123.360669759277,0.241883666194661
2018-02-23 18:36:00,0,0,0,0,109,0,0,109,0,0,109,47.3906595829403,123.360669759277,0.241883666194661
2018-02-23 18:37:00,0,0,0,0,109,0,0,109,0,0,109,47.3906595829403,123.360669759277,0.241883666194661
2018-02-23 18:38:00,0,0,0,0,109,0,0,109,0,0,109,47.3906595829403,123.360669759277,0.241883666194661
2018-02-23 18:39:00,0,0,0,0,109,0,0,109,0,0,109,47.3906595829403,123.360669759277,0.241883666194661
2018-02-23 18:40:00,0,0,0,0,0,0,0,0,0,0,0,47.3906595829403,47.3906595829403,0.0929228619273339
2018-02-23 18:41:00,0,0,0,0,109,0,0,109,0,0,109,47.3906595829403,123.360669759277,0.241883666194661
2018-02-23 18:42:00,0,0,0,0,0,0,0,0,0,0,0,47.3906595829403,47.3906595829403,0.0929228619273339
2018-02-23 18:43:00,0,0,0,0,109,0,0,109,0,0,109,47.1226114433389,123.223055127705,0.241613833583736
2018-02-23 18:44:00,0,0,0,0,109,0,0,109,0,0,109,47.1226114433389,123.223055127705,0.241613833583736
