Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,TO2_CFM,TO3_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-04-08 10:00:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:01:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:02:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:03:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:04:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:05:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:06:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:07:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:08:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:09:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:10:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:11:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:12:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:13:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:14:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:15:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:16:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:17:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:18:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:19:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:20:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:21:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:22:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:23:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:24:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:25:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:26:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:27:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:28:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:29:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:30:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:31:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:32:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:33:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,59.1872131242156,122.868950268177,0.215616303006365
2017-04-08 10:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,59.5951233036621,123.115109403809,0.216048274815845
2017-04-08 10:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,60.001990480584,123.361455599931,0.216480574888007
2017-04-08 10:36:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:37:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:38:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:39:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:40:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:41:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:42:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:43:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:44:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:45:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:46:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,60.001990480584,215.741265305001,0.37859307766079
2017-04-08 10:47:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,60.001990480584,288.651531538359,0.506539495548581
2017-04-08 10:48:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,60.001990480584,288.651531538359,0.506539495548581
2017-04-08 10:49:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,60.001990480584,288.651531538359,0.506539495548581
2017-04-08 10:50:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,60.001990480584,288.651531538359,0.506539495548581
2017-04-08 10:51:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,60.001990480584,288.651531538359,0.506539495548581
2017-04-08 10:52:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,60.001990480584,288.651531538359,0.506539495548581
2017-04-08 10:53:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 10:54:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 10:55:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 10:56:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 10:57:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 10:58:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 10:59:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:00:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:01:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:02:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:03:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:04:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:05:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:06:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:07:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:08:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:09:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:10:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:11:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:12:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:13:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:14:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:15:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:16:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:17:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:18:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:19:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:20:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:21:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:22:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:23:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:24:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:25:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:26:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:27:00,101,101,0,76,0,0,0,0,0,0,278,0,0,278,56.2118786860945,287.454407538842,0.504438725171258
2017-04-08 11:28:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,56.2118786860945,214.237141534691,0.375953569421235
2017-04-08 11:29:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,56.2118786860945,214.237141534691,0.375953569421235
2017-04-08 11:30:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,56.2118786860945,214.237141534691,0.375953569421235
2017-04-08 11:31:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,56.2118786860945,214.237141534691,0.375953569421235
2017-04-08 11:32:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,55.7888935000314,214.073447368893,0.375666311079921
2017-04-08 11:33:00,101,101,0,0,0,0,0,0,0,0,202,0,0,202,55.3646203751189,213.910110973347,0.375379680570935
2017-04-08 11:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,55.7888935000314,120.850899948836,0.212074931909864
2017-04-08 11:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,55.7888935000314,120.850899948836,0.212074931909864
2017-04-08 11:36:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,55.7888935000314,181.907752924108,0.319220414010893
2017-04-08 11:37:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:38:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,55.7888935000314,181.907752924108,0.319220414010893
2017-04-08 11:39:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:40:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:41:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:42:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:43:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:44:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:45:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:46:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:47:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:48:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.2118786860945,182.092809551112,0.319545160219553
2017-04-08 11:49:00,0,101,0,76,0,67,0,0,0,0,244,0,0,244,56.2118786860945,254.525150834302,0.446652892575768
2017-04-08 11:50:00,0,101,0,76,0,67,0,0,0,0,244,0,0,244,56.2118786860945,254.525150834302,0.446652892575768
2017-04-08 11:51:00,0,101,0,76,0,67,0,0,0,0,244,0,0,244,56.2118786860945,254.525150834302,0.446652892575768
2017-04-08 11:52:00,0,101,0,76,0,67,0,0,0,0,244,0,0,244,56.2118786860945,254.525150834302,0.446652892575768
2017-04-08 11:53:00,0,101,0,76,0,67,0,0,0,0,244,0,0,244,56.6326478344303,254.668358289899,0.446904199859434
2017-04-08 11:54:00,0,101,0,76,0,67,0,0,0,0,244,0,0,244,56.6326478344303,254.668358289899,0.446904199859434
2017-04-08 11:55:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 11:56:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 11:57:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 11:58:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 11:59:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:00:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:01:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:02:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:03:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:04:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:05:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,56.6326478344303,182.27778567211,0.319869765152426
2017-04-08 12:06:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:07:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:08:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:09:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:10:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:11:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:12:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:13:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:14:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:15:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:16:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:17:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:18:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:19:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:20:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:21:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:22:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:23:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:24:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:25:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:26:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:27:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:28:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:29:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:30:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:31:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:32:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:33:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.0065838055816,182.442913368218,0.320159539121205
2017-04-08 12:34:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:35:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:36:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:37:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:38:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:39:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:40:00,0,101,0,0,0,67,0,0,0,0,168,0,0,168,57.3802366374728,182.608608126845,0.320450308198376
2017-04-08 12:41:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:42:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:43:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:44:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:45:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:46:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:47:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:48:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.7535954145367,122.010407824758,0.214109691716693
2017-04-08 12:49:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.7535954145367,122.010407824758,0.214109691716693
2017-04-08 12:50:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3802366374728,121.788525301353,0.21372032166597
2017-04-08 12:51:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.7535954145367,122.010407824758,0.214109691716693
2017-04-08 12:52:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.7535954145367,122.010407824758,0.214109691716693
2017-04-08 12:53:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 12:54:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 12:55:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 12:56:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 12:57:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 12:58:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 12:59:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:00:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:01:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:02:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:03:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:04:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:05:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:06:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:07:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:08:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:09:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:10:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:11:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:12:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:13:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:14:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:15:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:16:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:17:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:18:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:19:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:20:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:21:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:22:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:23:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:24:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:25:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:26:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:27:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:28:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:29:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:30:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:31:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:32:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:33:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,56.6055230003857,121.330412114678,0.21291640276332
2017-04-08 13:34:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:35:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
2017-04-08 13:36:00,0,101,0,0,0,0,0,0,0,0,101,0,0,101,57.3787400313916,121.787637323908,0.213718763400733
