Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-11-30 18:47:00,0,0,0,87,126,125,338,0,0,338,45.9419794813963,343.497355307487,1.20525387827188
2016-11-30 18:48:00,0,0,0,87,126,125,338,0,0,338,45.9419794813963,343.497355307487,1.20525387827188
2016-11-30 18:49:00,0,0,0,87,126,0,213,0,0,213,45.9419794813963,221.151113554072,0.775968819487972
2016-11-30 18:50:00,0,0,0,87,118,125,330,0,0,330,45.9419794813963,335.614338365672,1.17759416970411
2016-11-30 18:51:00,0,0,0,87,118,125,330,0,0,330,45.9419794813963,335.614338365672,1.17759416970411
2016-11-30 18:52:00,0,0,0,87,126,125,338,0,0,338,45.9419794813963,343.497355307487,1.20525387827188
2016-11-30 18:53:00,0,0,0,87,118,125,330,0,0,330,45.9419794813963,335.614338365672,1.17759416970411
2016-11-30 18:54:00,0,0,0,87,118,0,205,0,0,205,45.9419794813963,213.410970069779,0.748810421297469
2016-11-30 18:55:00,0,0,0,87,101,0,188,0,0,188,45.9419794813963,197.02217499975,0.691305877192105
2016-11-30 18:56:00,0,0,0,87,101,0,188,0,0,188,45.9419794813963,197.02217499975,0.691305877192105
2016-11-30 18:57:00,0,0,0,87,101,0,188,0,0,188,45.9419794813963,197.02217499975,0.691305877192105
2016-11-30 18:58:00,0,0,0,87,101,0,188,0,0,188,45.9419794813963,197.02217499975,0.691305877192105
2016-11-30 18:59:00,0,0,0,87,74,0,161,0,0,161,45.9419794813963,171.199310376553,0.600699334654572
2016-11-30 19:00:00,0,0,0,87,0,0,87,0,0,87,45.9419794813963,102.876591328809,0.360970495890558
2016-11-30 19:01:00,0,0,0,87,0,0,87,0,0,87,45.9419794813963,102.876591328809,0.360970495890558
2016-11-30 19:02:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:03:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:04:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:05:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:06:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:07:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:08:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:09:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:10:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:11:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:12:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:13:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:14:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:15:00,0,0,0,87,0,0,87,0,0,87,46.2033345496089,103.026236360532,0.361495566177306
2016-11-30 19:16:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:17:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:18:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:19:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:20:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:21:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:22:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:23:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:24:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:25:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:26:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:27:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:28:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:29:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:30:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:31:00,98,0,0,87,0,0,185,0,0,185,46.2033345496089,194.233206465909,0.681520022687399
2016-11-30 19:32:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:33:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:34:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
2016-11-30 19:35:00,98,0,0,87,0,0,185,0,0,185,46.4639802392679,194.327159489107,0.681849682417918
