Time,BA1_CFM,BA2_CFM,TO1_CFM,BA3_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-05-12 20:55:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 20:56:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 20:57:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 20:58:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 20:59:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:01:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:02:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:03:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:04:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:05:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:06:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:07:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:08:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:09:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:10:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:11:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:12:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:13:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:14:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:15:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:16:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:17:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:18:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:19:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:20:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:21:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:22:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:23:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:24:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:25:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:26:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:27:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:28:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:29:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:30:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:31:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:32:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:33:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:34:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:35:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:36:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.83441002,110.3852339,0.367766896
2017-05-12 21:37:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:38:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:39:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:40:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:41:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,37.99287836,110.4603862,0.368017279
2017-05-12 21:42:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,38.15109582,110.5356103,0.3682679
