Time,BA1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-06-28 11:10:00,0,0,112,0,0,112,0,0,112,6.89022551899081,112.399319687513,0.453863596557693
2017-06-28 11:11:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:12:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:13:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:14:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:15:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:16:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:17:00,0,0,112,0,0,112,0,0,112,6.89022551899081,112.399319687513,0.453863596557693
2017-06-28 11:18:00,0,0,112,0,0,112,0,0,112,6.73930699901791,112.382503991095,0.453795695502101
2017-06-28 11:19:00,0,0,112,0,0,112,0,0,112,6.76719556171617,112.385585729746,0.453808139429621
2017-06-28 11:20:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:21:00,0,0,112,0,0,112,0,0,112,7.4773644518415,112.467962943459,0.454140775059396
2017-06-28 11:22:00,0,0,112,0,0,112,0,0,112,7.87970681168824,112.517934028115,0.454342556140176
2017-06-28 11:23:00,0,0,112,0,0,112,0,0,112,8.08538699605142,112.544391657563,0.454449390904758
2017-06-28 11:24:00,0,0,112,0,0,112,0,0,112,8.08538699605142,112.544391657563,0.454449390904758
2017-06-28 11:25:00,0,0,112,0,0,112,0,0,112,7.67663568519201,112.492416377731,0.454239516970447
2017-06-28 11:26:00,0,0,112,0,0,112,0,0,112,7.4773644518415,112.467962943459,0.454140775059396
2017-06-28 11:27:00,0,0,112,0,0,112,0,0,112,7.4773644518415,112.467962943459,0.454140775059396
2017-06-28 11:28:00,0,0,112,0,0,112,0,0,112,7.2835459331612,112.444738970035,0.454046997658128
2017-06-28 11:29:00,0,0,112,0,0,112,0,0,112,7.2835459331612,112.444738970035,0.454046997658128
2017-06-28 11:30:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:31:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:32:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:33:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:34:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:35:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:36:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:37:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:38:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:39:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:40:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:41:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:42:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:43:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:44:00,0,0,112,0,0,112,0,0,112,7.09757788160321,112.422977634654,0.453959126326083
2017-06-28 11:45:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:46:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:47:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:48:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:49:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:50:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:51:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:52:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:53:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:54:00,0,0,112,0,0,112,0,0,112,6.92320607751092,112.403039776446,0.453878618116074
2017-06-28 11:55:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 11:56:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 11:57:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 11:58:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 11:59:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:00:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:01:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:02:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:03:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:04:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:05:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:06:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:07:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:08:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:09:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:10:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:11:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:12:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:13:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:14:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:15:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:16:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:17:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:18:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:19:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:20:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:21:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:22:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:23:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:24:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:25:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:26:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:27:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:28:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:29:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:30:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:31:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:32:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:33:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:34:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:35:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:36:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:37:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:38:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:39:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:40:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:41:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:42:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:43:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:44:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:45:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:46:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:47:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:48:00,0,0,112,0,0,112,0,0,112,4.81314493554611,112.198319839632,0.45305196785638
2017-06-28 12:49:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:50:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:51:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:52:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:53:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:54:00,0,0,112,0,0,112,0,0,112,5.14296292115008,112.225793056183,0.4531629035178
2017-06-28 12:55:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 12:56:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 12:57:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 12:58:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 12:59:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:00:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:01:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:02:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:03:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:04:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:05:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:06:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:07:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:08:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:09:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:10:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:11:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:12:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:13:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:14:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:15:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:16:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:17:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:18:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:19:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:20:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:21:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:22:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:23:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:24:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:25:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:26:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:27:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:28:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:29:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:30:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:31:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:32:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:33:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:34:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:35:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:36:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:37:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:38:00,0,0,112,0,0,112,0,0,112,13.0606318186707,113.363979223695,0.457758850085586
2017-06-28 13:39:00,0,0,112,0,0,112,0,0,112,13.2551549925392,113.402729762992,0.457915323089005
2017-06-28 13:40:00,0,0,112,0,0,112,0,0,112,13.4482099891078,113.441665464392,0.458072543768998
2017-06-28 13:41:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:42:00,0,0,112,0,0,112,0,0,112,13.8300663599778,113.520071800441,0.458389145166326
2017-06-28 13:43:00,0,0,112,0,0,112,0,0,112,13.8300663599778,113.520071800441,0.458389145166326
2017-06-28 13:44:00,0,0,112,0,0,112,0,0,112,14.392743635409,113.638947485404,0.45886916004605
2017-06-28 13:45:00,0,0,112,0,0,112,0,0,112,14.5777383111503,113.678892806143,0.459030457525308
2017-06-28 13:46:00,0,0,112,0,0,112,0,0,112,14.5777383111503,113.678892806143,0.459030457525308
2017-06-28 13:47:00,0,0,112,0,0,112,0,0,112,14.392743635409,113.638947485404,0.45886916004605
2017-06-28 13:48:00,0,0,112,0,0,112,0,0,112,14.2064876922309,113.599159411216,0.458708497521566
2017-06-28 13:49:00,0,0,112,0,0,112,0,0,112,14.0189393865866,113.559532737551,0.458548486725421
2017-06-28 13:50:00,0,0,112,0,0,112,0,0,112,13.8300663599778,113.520071800441,0.458389145166326
2017-06-28 13:51:00,0,0,112,0,0,112,0,0,112,13.8300663599778,113.520071800441,0.458389145166326
2017-06-28 13:52:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:53:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:54:00,0,0,112,0,0,112,0,0,112,13.6398349238083,113.480781130137,0.458230491137239
2017-06-28 13:55:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 13:56:00,0,0,112,0,0,112,0,0,112,15.0862955597407,113.790880068645,0.459482657252755
2017-06-28 13:57:00,0,0,112,0,0,112,0,0,112,15.0862955597407,113.790880068645,0.459482657252755
2017-06-28 13:58:00,0,0,112,0,0,112,0,0,112,14.9011949133028,113.749751923108,0.459316583578065
2017-06-28 13:59:00,0,0,112,0,0,112,0,0,112,14.9011949133028,113.749751923108,0.459316583578065
2017-06-28 14:00:00,0,0,112,0,0,112,0,0,112,14.9011949133028,113.749751923108,0.459316583578065
2017-06-28 14:01:00,0,0,112,0,0,112,0,0,112,15.0862955597407,113.790880068645,0.459482657252755
2017-06-28 14:02:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:03:00,0,0,112,0,0,112,0,0,112,15.4526739091891,113.873519978983,0.459816353640151
2017-06-28 14:04:00,0,0,112,0,0,112,0,0,112,15.9931563538017,113.998396300581,0.460320598831339
2017-06-28 14:05:00,0,0,112,0,0,112,0,0,112,16.3477582751176,114.082227256738,0.460659104610289
2017-06-28 14:06:00,0,0,112,0,0,112,0,0,112,16.6980298480413,114.16649937171,0.460999391769472
2017-06-28 14:07:00,0,0,112,0,0,112,0,0,112,16.8716023707042,114.208795121026,0.461170180177773
2017-06-28 14:08:00,0,0,112,0,0,112,0,0,112,17.0441631988016,114.251194412411,0.461341386684478
2017-06-28 14:09:00,0,0,112,0,0,112,0,0,112,16.6980298480413,114.16649937171,0.460999391769472
2017-06-28 14:10:00,0,0,112,0,0,112,0,0,112,16.5234229930563,114.124309336378,0.460829030229673
2017-06-28 14:11:00,0,0,112,0,0,112,0,0,112,16.3477582751176,114.082227256738,0.460659104610289
2017-06-28 14:12:00,0,0,112,0,0,112,0,0,112,16.1710112197461,114.040255447629,0.460489624258545
2017-06-28 14:13:00,0,0,112,0,0,112,0,0,112,16.1710112197461,114.040255447629,0.460489624258545
2017-06-28 14:14:00,0,0,112,0,0,112,0,0,112,15.9931563538017,113.998396300581,0.460320598831339
2017-06-28 14:15:00,0,0,112,0,0,112,0,0,112,15.8141671464671,113.956652287612,0.460152038310569
2017-06-28 14:16:00,0,0,112,0,0,112,0,0,112,15.8141671464671,113.956652287612,0.460152038310569
2017-06-28 14:17:00,0,0,112,0,0,112,0,0,112,15.6340159456267,113.915025965274,0.45998395301948
2017-06-28 14:18:00,0,0,112,0,0,112,0,0,112,15.6340159456267,113.915025965274,0.45998395301948
2017-06-28 14:19:00,0,0,112,0,0,112,0,0,112,15.4526739091891,113.873519978983,0.459816353640151
2017-06-28 14:20:00,0,0,112,0,0,112,0,0,112,15.4526739091891,113.873519978983,0.459816353640151
2017-06-28 14:21:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:22:00,0,0,112,0,0,112,0,0,112,15.4526739091891,113.873519978983,0.459816353640151
2017-06-28 14:23:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:24:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:25:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:26:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:27:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:28:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:29:00,0,0,112,0,0,112,0,0,112,15.2701109308513,113.832137067651,0.459649251232188
2017-06-28 14:30:00,0,0,112,0,0,112,0,0,112,15.0862955597407,113.790880068645,0.459482657252755
2017-06-28 14:31:00,0,0,112,0,0,112,0,0,112,15.0862955597407,113.790880068645,0.459482657252755
2017-06-28 14:32:00,0,0,112,0,0,112,0,0,112,15.0862955597407,113.790880068645,0.459482657252755
2017-06-28 14:33:00,0,0,112,0,0,112,0,0,112,14.9011949133028,113.749751923108,0.459316583578065
2017-06-28 14:34:00,0,0,112,0,0,112,0,0,112,14.9011949133028,113.749751923108,0.459316583578065
2017-06-28 14:35:00,0,0,112,0,0,112,0,0,112,14.9011949133028,113.749751923108,0.459316583578065
2017-06-28 14:36:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:37:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:38:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:39:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:40:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:41:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:42:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:43:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:44:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:45:00,0,0,112,0,0,112,0,0,112,14.714774582722,113.708755681674,0.459151042526446
2017-06-28 14:46:00,0,0,112,0,0,112,0,0,112,14.526998530074,113.667894510614,0.458986046883158
2017-06-28 14:47:00,0,0,112,0,0,112,0,0,112,14.526998530074,113.667894510614,0.458986046883158
2017-06-28 14:48:00,0,0,112,0,0,112,0,0,112,14.3378289763026,113.627171698449,0.45882160992711
2017-06-28 14:49:00,0,0,112,0,0,112,0,0,112,14.1472262789933,113.586590663091,0.458657745459684
2017-06-28 14:50:00,0,0,112,0,0,112,0,0,112,14.1472262789933,113.586590663091,0.458657745459684
2017-06-28 14:51:00,0,0,112,0,0,112,0,0,112,14.3378289763026,113.627171698449,0.45882160992711
2017-06-28 14:52:00,0,0,112,0,0,112,0,0,112,14.3378289763026,113.627171698449,0.45882160992711
2017-06-28 14:53:00,0,0,112,0,0,112,0,0,112,14.3378289763026,113.627171698449,0.45882160992711
2017-06-28 14:54:00,0,0,112,0,0,112,0,0,112,14.3378289763026,113.627171698449,0.45882160992711
2017-06-28 14:55:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 14:56:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 14:57:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 14:58:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 14:59:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:00:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:01:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:02:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:03:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:04:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:05:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:06:00,0,0,112,0,0,112,0,0,112,18.9211099115829,114.734535328397,0.463293096419936
2017-06-28 15:07:00,0,0,112,0,0,112,0,0,112,19.0765323276263,114.776348131772,0.463461934713394
2017-06-28 15:08:00,0,0,112,0,0,112,0,0,112,19.3855564101851,114.860282420689,0.463800857745563
2017-06-28 15:09:00,0,0,112,0,0,112,0,0,112,19.6922025913205,114.944615058957,0.464141389295203
2017-06-28 15:10:00,0,0,112,0,0,112,0,0,112,19.9965289820234,115.029330955993,0.464483468427189
2017-06-28 15:11:00,0,0,112,0,0,112,0,0,112,20.1478399138538,115.071828139294,0.464655070217217
2017-06-28 15:12:00,0,0,112,0,0,112,0,0,112,20.4487915698547,115.157092425768,0.464999363722061
2017-06-28 15:13:00,0,0,112,0,0,112,0,0,112,20.4487915698547,115.157092425768,0.464999363722061
2017-06-28 15:14:00,0,0,112,0,0,112,0,0,112,20.2985918595027,115.114415850444,0.464827037554791
2017-06-28 15:15:00,0,0,112,0,0,112,0,0,112,20.1478399138538,115.071828139294,0.464655070217217
2017-06-28 15:16:00,0,0,112,0,0,112,0,0,112,19.9965289820234,115.029330955993,0.464483468427189
2017-06-28 15:17:00,0,0,112,0,0,112,0,0,112,19.8446522003009,114.986926010109,0.464312239087864
2017-06-28 15:18:00,0,0,112,0,0,112,0,0,112,19.6922025913205,114.944615058957,0.464141389295203
2017-06-28 15:19:00,0,0,112,0,0,112,0,0,112,19.5391730634156,114.902399909554,0.463970926345868
2017-06-28 15:20:00,0,0,112,0,0,112,0,0,112,19.5391730634156,114.902399909554,0.463970926345868
2017-06-28 15:21:00,0,0,112,0,0,112,0,0,112,19.5391730634156,114.902399909554,0.463970926345868
2017-06-28 15:22:00,0,0,112,0,0,112,0,0,112,19.3855564101851,114.860282420689,0.463800857745563
2017-06-28 15:23:00,0,0,112,0,0,112,0,0,112,19.3855564101851,114.860282420689,0.463800857745563
2017-06-28 15:24:00,0,0,112,0,0,112,0,0,112,19.3855564101851,114.860282420689,0.463800857745563
2017-06-28 15:25:00,0,0,112,0,0,112,0,0,112,19.231345310306,114.818264505098,0.463631191217838
2017-06-28 15:26:00,0,0,112,0,0,112,0,0,112,19.231345310306,114.818264505098,0.463631191217838
