Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,LAU_CFM,BA4_CFM,CDR_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-01-17 18:15:00,98,0,0,0,103,0,0,0,201,0,0,201,54.9619266827907,212.801807494706,0.429613339491332
2017-01-17 18:16:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:17:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:18:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:19:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:20:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:21:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:22:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:23:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:24:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:25:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:26:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:27:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:28:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:29:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:30:00,98,0,0,0,103,0,0,0,201,0,0,201,54.715419625971,212.707456473391,0.429422859636726
2017-01-17 18:31:00,98,0,85,0,103,0,0,0,286,0,0,286,54.715419625971,294.786738058796,0.595128004156385
2017-01-17 18:32:00,98,0,85,0,103,0,0,0,286,0,0,286,54.715419625971,294.786738058796,0.595128004156385
2017-01-17 18:33:00,0,0,85,0,103,0,0,0,188,0,0,188,54.4682761991804,200.235799085209,0.40424454727835
2017-01-17 18:34:00,0,0,85,0,103,0,0,0,188,0,0,188,54.4682761991804,200.235799085209,0.40424454727835
2017-01-17 18:35:00,0,0,85,0,103,0,0,0,188,0,0,188,54.4682761991804,200.235799085209,0.40424454727835
2017-01-17 18:36:00,98,0,85,0,103,0,0,0,286,0,0,286,54.4682761991804,294.713860642848,0.594980876129571
2017-01-17 18:37:00,98,0,85,0,103,0,0,0,286,0,0,286,54.4682761991804,294.713860642848,0.594980876129571
2017-01-17 18:38:00,98,0,85,0,103,0,0,0,286,0,0,286,54.2204902243684,294.641047922281,0.594833878712546
2017-01-17 18:39:00,98,0,85,0,103,0,0,0,286,0,0,286,54.2204902243684,294.641047922281,0.594833878712546
2017-01-17 18:40:00,98,0,85,0,103,0,0,0,286,0,0,286,54.2204902243684,294.641047922281,0.594833878712546
2017-01-17 18:41:00,98,0,85,0,103,0,0,0,286,0,0,286,54.2204902243684,294.641047922281,0.594833878712546
2017-01-17 18:42:00,98,0,85,0,103,0,0,0,286,0,0,286,54.2204902243684,294.641047922281,0.594833878712546
2017-01-17 18:43:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:44:00,0,0,85,0,103,0,0,0,188,0,0,188,54.4682761991804,200.235799085209,0.40424454727835
2017-01-17 18:45:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:46:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:47:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:48:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:49:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:50:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:51:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:52:00,0,0,85,0,103,0,0,0,188,0,0,188,54.2204902243684,200.137129924259,0.404045349779796
2017-01-17 18:53:00,0,0,85,0,103,0,0,0,188,0,0,188,52.9460862054596,199.634503338998,0.403030625852621
2017-01-17 18:54:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 18:55:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 18:56:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 18:57:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 18:58:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 18:59:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:00:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:01:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:02:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:03:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:04:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:05:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:06:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:07:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:08:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:09:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:10:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:11:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:12:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:13:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:14:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:15:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:16:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:17:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:18:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:19:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9460862054596,120.976007687571,0.244231509463468
2017-01-17 19:20:00,0,0,0,0,103,0,0,0,103,0,0,103,52.6947038915416,120.834465455881,0.2439457579863
2017-01-17 19:21:00,0,0,0,0,103,0,0,0,103,0,0,103,52.6947038915416,120.834465455881,0.2439457579863
2017-01-17 19:22:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:23:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:24:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:25:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:26:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:27:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:28:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:29:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:30:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:31:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:32:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:33:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:34:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:35:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:36:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:37:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:38:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:39:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:40:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:41:00,98,0,0,0,103,0,0,0,201,0,0,201,52.6947038915416,211.94517061501,0.427883924525591
2017-01-17 19:42:00,0,0,0,0,103,0,0,0,103,0,0,103,52.6947038915416,120.834465455881,0.2439457579863
2017-01-17 19:43:00,0,0,0,0,103,0,0,0,103,0,0,103,52.6947038915416,120.834465455881,0.2439457579863
2017-01-17 19:44:00,0,0,0,0,103,0,0,0,103,0,0,103,52.6947038915416,120.834465455881,0.2439457579863
2017-01-17 19:45:00,0,0,0,0,103,0,0,0,103,0,0,103,52.6947038915416,120.834465455881,0.2439457579863
2017-01-17 19:46:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:47:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:48:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:49:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:50:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:51:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:52:00,98,0,0,0,103,0,0,0,201,0,0,201,52.4426390605887,211.851490506227,0.42769479913774
2017-01-17 19:53:00,98,0,0,0,103,0,0,0,201,0,0,201,53.7229653933881,212.330572436615,0.428661990114297
2017-01-17 19:54:00,98,0,0,0,103,0,0,0,201,0,0,201,53.7229653933881,212.330572436615,0.428661990114297
2017-01-17 19:55:00,98,0,0,0,103,0,0,0,201,0,0,201,53.7229653933881,212.330572436615,0.428661990114297
2017-01-17 19:56:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 19:57:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 19:58:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 19:59:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:00:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:01:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:02:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:03:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:04:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:05:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:06:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:07:00,0,0,0,0,103,0,0,0,103,0,0,103,53.7229653933881,121.415661057808,0.245119100385884
2017-01-17 20:08:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:09:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:10:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:11:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:12:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:13:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:14:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:15:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:16:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:17:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:18:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:19:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:20:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:21:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:22:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:23:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:24:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:25:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:26:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:27:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:28:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:29:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:30:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:31:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:32:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:33:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:34:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:35:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:36:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:37:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:38:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:39:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:40:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:41:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:42:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:43:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:44:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:45:00,0,0,0,0,103,0,0,0,103,0,0,103,53.473213648357,121.27395572196,0.244833019627106
2017-01-17 20:46:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:47:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:48:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:49:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:50:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:51:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:52:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:53:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:54:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:55:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:56:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:57:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:58:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 20:59:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:00:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:01:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:02:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:03:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:04:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:05:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:06:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:07:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:08:00,0,0,0,0,103,0,0,0,103,0,0,103,53.2227935722746,121.132218038506,0.244546873563605
2017-01-17 21:09:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:10:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:11:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:12:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:13:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:14:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:15:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:16:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:17:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:18:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:19:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:20:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:21:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:22:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:23:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:24:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:25:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:26:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:27:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:28:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:29:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:30:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:31:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:32:00,0,0,0,0,103,0,0,0,103,0,0,103,52.9716984384096,120.990448674622,0.244260663542305
2017-01-17 21:33:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:34:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:35:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:36:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:37:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:38:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:39:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:40:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:41:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:42:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:43:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:44:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:45:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:46:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:47:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
2017-01-17 21:48:00,0,0,0,0,103,0,0,0,103,0,0,103,52.7199214020338,120.848648314308,0.243974390944095
