Time,BA1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,TO1_CFM,BA5_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-06-06 18:13:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:14:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:15:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:16:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:17:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:18:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:19:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:20:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:21:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:22:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:23:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:24:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:25:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:26:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:27:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:28:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:29:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:30:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:31:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:32:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:33:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:34:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:35:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:36:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:37:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:38:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:39:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:40:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:41:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:42:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:43:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:44:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:45:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.7185572378015,87.9074100687696,0.15226896284899
2017-06-06 18:46:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:47:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:48:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:49:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:50:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:51:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:52:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,42.5421782785304,87.8006156324469,0.152083978693
2017-06-06 18:53:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 18:54:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 18:55:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 18:56:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 18:57:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 18:58:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 18:59:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:00:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:01:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:02:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:03:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:04:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:05:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:06:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:07:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:08:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:09:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:10:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:11:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:12:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:13:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:14:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:15:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:16:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:17:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:18:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:19:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:20:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:21:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:22:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:23:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:24:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:25:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,25.9907036636093,78.8936812541782,0.136655817871494
2017-06-06 19:26:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:27:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:28:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:29:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:30:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:31:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:32:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:33:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:34:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:35:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:36:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:37:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:38:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:39:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:40:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:41:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:42:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:43:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:44:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:45:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:46:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:47:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:48:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:49:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:50:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:51:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:52:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,25.9907036636093,200.029349052813,0.346481161210451
2017-06-06 19:53:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,40.107843213175,203.784419551092,0.352985512661032
2017-06-06 19:54:00,0,NA,NA,0,0,NA,72,NA,125,197,0,0,197,40.107843213175,203.784419551092,0.352985512661032
2017-06-06 19:55:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 19:56:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 19:57:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 19:58:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 19:59:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:00:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:01:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:02:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:03:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:04:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:05:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:06:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:07:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:08:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:09:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:10:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:11:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:12:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:13:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:14:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:15:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:16:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:17:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:18:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:19:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:20:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:21:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:22:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:23:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:24:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:25:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:26:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:27:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:28:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:29:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:30:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:31:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:32:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:33:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:34:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:35:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:36:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:37:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:38:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:39:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:40:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:41:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:42:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:43:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:44:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:45:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:46:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:47:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:48:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:49:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:50:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:51:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.107843213175,86.3490325128615,0.149569616639386
2017-06-06 20:52:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,40.4305453987072,86.5390115776822,0.149898689184472
2017-06-06 20:53:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 20:54:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 20:55:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 20:56:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 20:57:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 20:58:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 20:59:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:00:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:01:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:02:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:03:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:04:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:05:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:06:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:07:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:08:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:09:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:10:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:11:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:12:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:13:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:14:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:15:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:16:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:17:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:18:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:19:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:20:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:21:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:22:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:23:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:24:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
2017-06-06 21:25:00,0,NA,NA,0,0,NA,72,NA,0,72,0,0,72,41.8129491789011,87.361369085421,0.151323137074548
