Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-12-20 18:00:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:01:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:02:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:03:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:04:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:05:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:06:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:07:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:08:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:09:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:10:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:11:00,0,83,58,0,0,0,0,141,0,0,141,85.3912062821373,173.208221467893,0.77550132736912
2017-12-20 18:12:00,0,83,58,0,0,0,0,141,0,0,141,85.3912062821373,173.208221467893,0.77550132736912
2017-12-20 18:13:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:14:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:15:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:16:00,0,83,58,0,0,0,0,141,0,0,141,85.5431737854718,173.301280409451,0.775917978103652
2017-12-20 18:17:00,0,83,58,0,0,0,0,141,0,0,141,85.6952100670029,173.394460501646,0.776335171263244
2017-12-20 18:18:00,0,83,58,0,0,0,0,141,0,0,141,85.6952100670029,173.394460501646,0.776335171263244
2017-12-20 18:19:00,0,83,58,0,0,0,0,141,0,0,141,85.6952100670029,173.394460501646,0.776335171263244
2017-12-20 18:20:00,0,83,58,0,0,0,0,141,0,0,141,85.8473124348923,173.487760040839,0.776752899220233
2017-12-20 18:21:00,0,83,58,0,0,0,0,141,0,0,141,85.8473124348923,173.487760040839,0.776752899220233
2017-12-20 18:22:00,0,83,58,0,0,0,0,141,0,0,141,85.9994782529896,173.581177352063,0.777171154475321
2017-12-20 18:23:00,0,83,58,0,0,0,0,141,0,0,141,85.9994782529896,173.581177352063,0.777171154475321
2017-12-20 18:24:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:25:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:26:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:27:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:28:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:29:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:30:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:31:00,0,83,58,0,0,0,0,141,0,0,141,86.1517049394558,173.67471078834,0.777589929654533
2017-12-20 18:32:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:33:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:34:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:35:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:36:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:37:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:38:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:39:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:40:00,0,83,58,0,0,0,0,141,0,0,141,94.745616005802,179.078043207802,0.80178215002374
2017-12-20 18:41:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:42:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:43:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:44:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:45:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:46:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:47:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:48:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:49:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:50:00,0,83,58,0,0,0,0,141,0,0,141,94.6090818078566,178.990379198648,0.801389653900371
2017-12-20 18:51:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:52:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:53:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:54:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:55:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:56:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:57:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:58:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 18:59:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 19:00:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 19:01:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 19:02:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:03:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 19:04:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 19:05:00,0,83,58,0,0,0,0,141,0,0,141,110.24756887916,189.376692749656,0.847892065142852
2017-12-20 19:06:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:07:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:08:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:09:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:10:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:11:00,0,83,58,0,0,0,0,141,0,0,141,110.130523963074,189.296527705906,0.847533143970923
2017-12-20 19:12:00,0,83,58,0,0,0,0,141,0,0,141,110.013625776728,189.216497487301,0.847174826448628
2017-12-20 19:13:00,0,83,58,0,0,0,0,141,0,0,141,110.013625776728,189.216497487301,0.847174826448628
2017-12-20 19:14:00,0,83,58,0,0,0,0,141,0,0,141,110.013625776728,189.216497487301,0.847174826448628
2017-12-20 19:15:00,0,83,58,0,0,0,0,141,0,0,141,110.013625776728,189.216497487301,0.847174826448628
2017-12-20 19:16:00,0,83,58,0,0,0,0,141,0,0,141,110.013625776728,189.216497487301,0.847174826448628
2017-12-20 19:17:00,0,83,58,0,0,0,0,141,0,0,141,110.013625776728,189.216497487301,0.847174826448628
2017-12-20 19:18:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:19:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:20:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:21:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:22:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:23:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:24:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:25:00,0,83,58,0,0,0,0,141,0,0,141,109.89687676453,189.13660368492,0.846817119699662
2017-12-20 19:26:00,0,83,58,0,0,0,0,141,0,0,141,109.780279414423,189.05684791663,0.846460030967672
2017-12-20 19:27:00,0,83,58,0,0,0,0,141,0,0,141,109.780279414423,189.05684791663,0.846460030967672
2017-12-20 19:28:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:29:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:30:00,0,83,58,0,0,0,0,141,0,0,141,109.780279414423,189.05684791663,0.846460030967672
2017-12-20 19:31:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:32:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:33:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:34:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:35:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:36:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:37:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:38:00,0,83,58,0,0,0,0,141,0,0,141,109.663836259,188.977231827788,0.846103567619378
2017-12-20 19:39:00,0,83,58,0,0,0,0,141,0,0,141,109.54754987665,188.897757091958,0.845747737147788
2017-12-20 19:40:00,0,83,58,0,0,0,0,141,0,0,141,109.54754987665,188.897757091958,0.845747737147788
2017-12-20 19:41:00,0,83,58,0,0,0,0,141,0,0,141,109.54754987665,188.897757091958,0.845747737147788
2017-12-20 19:42:00,0,83,58,0,0,0,0,141,0,0,141,109.54754987665,188.897757091958,0.845747737147788
2017-12-20 19:43:00,0,83,58,0,0,0,0,141,0,0,141,109.54754987665,188.897757091958,0.845747737147788
2017-12-20 19:44:00,0,83,58,0,0,0,0,141,0,0,141,109.43142289275,188.818425411656,0.845392547175537
2017-12-20 19:45:00,0,83,58,0,0,0,0,141,0,0,141,109.43142289275,188.818425411656,0.845392547175537
2017-12-20 19:46:00,0,83,58,0,0,0,0,141,0,0,141,109.43142289275,188.818425411656,0.845392547175537
2017-12-20 19:47:00,0,83,58,0,0,0,0,141,0,0,141,109.43142289275,188.818425411656,0.845392547175537
2017-12-20 19:48:00,0,83,58,0,0,0,0,141,0,0,141,109.315457980905,188.739238519127,0.845038005458372
2017-12-20 19:49:00,0,83,58,0,0,0,0,141,0,0,141,109.315457980905,188.739238519127,0.845038005458372
2017-12-20 19:50:00,0,83,58,0,0,0,0,141,0,0,141,109.315457980905,188.739238519127,0.845038005458372
2017-12-20 19:51:00,0,83,58,0,0,0,0,141,0,0,141,110.025308923196,189.224494396892,0.847210630834528
2017-12-20 19:52:00,0,83,58,0,0,0,0,141,0,0,141,109.908544882353,189.144586880532,0.84685286268427
2017-12-20 19:53:00,0,83,58,0,0,0,0,141,0,0,141,109.908544882353,189.144586880532,0.84685286268427
2017-12-20 19:54:00,0,83,58,0,0,0,0,141,0,0,141,109.908544882353,189.144586880532,0.84685286268427
2017-12-20 19:55:00,0,83,58,0,0,0,0,141,0,0,141,109.908544882353,189.144586880532,0.84685286268427
2017-12-20 19:56:00,0,83,58,0,0,0,0,141,0,0,141,109.791932252816,189.064817235251,0.846495711821135
2017-12-20 19:57:00,0,83,58,0,0,0,0,141,0,0,141,109.791932252816,189.064817235251,0.846495711821135
2017-12-20 19:58:00,0,83,58,0,0,0,0,141,0,0,141,109.791932252816,189.064817235251,0.846495711821135
2017-12-20 19:59:00,0,83,58,0,0,0,0,141,0,0,141,109.791932252816,189.064817235251,0.846495711821135
2017-12-20 20:00:00,0,83,58,0,0,0,0,141,0,0,141,109.791932252816,189.064817235251,0.846495711821135
2017-12-20 20:01:00,0,83,58,0,0,0,0,141,0,0,141,109.791932252816,189.064817235251,0.846495711821135
2017-12-20 20:02:00,0,83,58,0,0,0,0,141,0,0,141,109.675473562662,188.985187103625,0.846139185599396
2017-12-20 20:03:00,0,83,58,0,0,0,0,141,0,0,141,109.675473562662,188.985187103625,0.846139185599396
2017-12-20 20:04:00,0,83,58,0,0,0,0,141,0,0,141,109.675473562662,188.985187103625,0.846139185599396
2017-12-20 20:05:00,0,83,58,0,0,0,0,141,0,0,141,109.675473562662,188.985187103625,0.846139185599396
2017-12-20 20:06:00,0,83,58,0,0,0,0,141,0,0,141,109.559171385647,188.905698156364,0.845783291499281
2017-12-20 20:07:00,0,83,58,0,0,0,0,141,0,0,141,109.559171385647,188.905698156364,0.845783291499281
2017-12-20 20:08:00,0,83,58,0,0,0,0,141,0,0,141,109.559171385647,188.905698156364,0.845783291499281
2017-12-20 20:09:00,0,83,58,0,0,0,0,141,0,0,141,109.559171385647,188.905698156364,0.845783291499281
2017-12-20 20:10:00,0,83,58,0,0,0,0,141,0,0,141,109.559171385647,188.905698156364,0.845783291499281
2017-12-20 20:11:00,0,83,58,0,0,0,0,141,0,0,141,109.559171385647,188.905698156364,0.845783291499281
