Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-09-19 18:00:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:01:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:02:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:03:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:04:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:05:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:06:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:07:00,0,0,NA,0,112,0,0,112,0,0,112,52.4037065001427,128.703689432639,0.276336423902606
2017-09-19 18:08:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:09:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:10:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:11:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:12:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:13:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:14:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:15:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:16:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:17:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:18:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:19:00,0,0,NA,0,112,0,0,112,0,0,112,51.9270929466236,128.448915999293,0.275789406332352
2017-09-19 18:20:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:21:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:22:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:23:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:24:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:25:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:26:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:27:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:28:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:29:00,0,0,NA,0,112,0,0,112,0,0,112,51.4614614641289,128.201262317755,0.275257675400441
2017-09-19 18:30:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:31:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:32:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:33:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:34:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:35:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:36:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:37:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:38:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:39:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:40:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:41:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:42:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:43:00,0,0,NA,0,112,0,0,112,0,0,112,51.009096023135,127.961856979614,0.274743654277217
2017-09-19 18:44:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:45:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:46:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:47:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:48:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:49:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:50:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:51:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:52:00,0,0,NA,0,112,0,0,112,0,0,112,50.5730591644809,127.732214958608,0.274250595724333
2017-09-19 18:53:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 18:54:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 18:55:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 18:56:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 18:57:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 18:58:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 18:59:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:00:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:01:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:02:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:03:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:04:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:05:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:06:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:07:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:08:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:09:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:10:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:11:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:12:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:13:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:14:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:15:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:16:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:17:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:18:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:19:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:20:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:21:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:22:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:23:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:24:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:25:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:26:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:27:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:28:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:29:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:30:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:31:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:32:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:33:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:34:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:35:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:36:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:37:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:38:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:39:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:40:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:41:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:42:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:43:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:44:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:45:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:46:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:47:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:48:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:49:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:50:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:51:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:52:00,0,0,NA,0,112,0,0,112,0,0,112,34.813704317493,120.255319310552,0.258197142910471
2017-09-19 19:53:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 19:54:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 19:55:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 19:56:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 19:57:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 19:58:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 19:59:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:00:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:01:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:02:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:03:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:04:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:05:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:06:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:07:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:08:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:09:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:10:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:11:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:12:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:13:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:14:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:15:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:16:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:17:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:18:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:19:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:20:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:21:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:22:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:23:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:24:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:25:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:26:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
2017-09-19 20:27:00,0,0,NA,0,112,0,0,112,0,0,112,53.1573740176579,129.109174986949,0.27720703164133
