Time,BA1_CFM,BA2_CFM,TO1_CFM,BA3_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-02-05 18:21:00,0,0,0,0,98,0,0,98,0,0,98,29.3091615097466,104.747565832791,0.252373366661344
2018-02-05 18:22:00,0,0,0,0,98,0,0,98,0,0,98,29.3091615097466,104.747565832791,0.252373366661344
2018-02-05 18:23:00,0,0,0,0,98,0,0,98,0,0,98,29.3091615097466,104.747565832791,0.252373366661344
2018-02-05 18:24:00,0,0,0,0,98,0,0,98,0,0,98,29.3091615097466,104.747565832791,0.252373366661344
2018-02-05 18:25:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:26:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:27:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:28:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:29:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:30:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:31:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:32:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:33:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:34:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:35:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:36:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:37:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:38:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:39:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:40:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:41:00,0,0,0,0,98,0,0,98,0,0,98,28.9024973482427,104.582647074886,0.251976019937083
2018-02-05 18:42:00,89,0,0,0,98,0,0,187,0,0,187,28.9024973482427,190.869127792523,0.459870203090044
2018-02-05 18:43:00,89,0,0,0,98,0,0,187,0,0,187,28.9024973482427,190.869127792523,0.459870203090044
2018-02-05 18:44:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:45:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:46:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:47:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:48:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:49:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:50:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:51:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:52:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:53:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:54:00,89,0,0,0,98,0,0,187,0,0,187,28.4929031759553,190.767388714103,0.45962507821733
2018-02-05 18:55:00,89,0,0,0,98,0,0,187,0,0,187,39.5903214399265,193.917301417626,0.467214314944286
2018-02-05 18:56:00,89,0,0,0,98,0,0,187,0,0,187,39.5903214399265,193.917301417626,0.467214314944286
2018-02-05 18:57:00,89,0,0,0,98,0,0,187,0,0,187,39.5903214399265,193.917301417626,0.467214314944286
2018-02-05 18:58:00,89,0,0,0,98,0,0,187,0,0,187,39.5903214399265,193.917301417626,0.467214314944286
2018-02-05 18:59:00,89,0,0,0,98,0,0,187,0,0,187,39.5903214399265,193.917301417626,0.467214314944286
2018-02-05 19:00:00,0,0,0,0,98,0,0,98,0,0,98,39.5903214399265,109.391742786218,0.263562806375661
2018-02-05 19:01:00,0,0,0,0,98,0,0,98,0,0,98,39.5903214399265,109.391742786218,0.263562806375661
2018-02-05 19:02:00,0,0,0,0,98,0,0,98,0,0,98,39.5903214399265,109.391742786218,0.263562806375661
2018-02-05 19:03:00,0,0,0,0,98,0,0,98,0,0,98,39.2549480338146,109.226924545976,0.263165701833456
2018-02-05 19:04:00,0,0,0,0,98,0,0,98,0,0,98,39.5903214399265,109.391742786218,0.263562806375661
2018-02-05 19:05:00,0,0,0,0,98,0,0,98,0,0,98,39.2549480338146,109.226924545976,0.263165701833456
2018-02-05 19:06:00,0,0,0,0,98,0,0,98,0,0,98,39.2549480338146,109.226924545976,0.263165701833456
2018-02-05 19:07:00,0,0,0,0,98,0,0,98,0,0,98,39.2549480338146,109.226924545976,0.263165701833456
2018-02-05 19:08:00,0,0,0,0,98,0,0,98,0,0,98,39.2549480338146,109.226924545976,0.263165701833456
2018-02-05 19:09:00,0,0,0,0,98,0,0,98,0,0,98,39.2549480338146,109.226924545976,0.263165701833456
2018-02-05 19:10:00,89,0,0,0,98,0,0,187,0,0,187,39.5903214399265,193.917301417626,0.467214314944286
2018-02-05 19:11:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:12:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:13:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:14:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:15:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:16:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:17:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:18:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:19:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:20:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:21:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:22:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:23:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:24:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:25:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:26:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:27:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:28:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:29:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:30:00,89,0,0,0,98,0,0,187,0,0,187,39.2549480338146,193.810683958643,0.466957436353796
2018-02-05 19:31:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:32:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:33:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:34:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:35:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:36:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:37:00,89,0,0,0,98,0,0,187,0,0,187,38.9182763309325,193.704336883095,0.466701209211168
2018-02-05 19:38:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:39:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:40:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:41:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:42:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:43:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:44:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:45:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:46:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:47:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:48:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:49:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:50:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:51:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:52:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:53:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:54:00,0,0,0,0,98,0,0,98,0,0,98,38.9182763309325,109.062308649796,0.262769084808567
2018-02-05 19:55:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 19:56:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 19:57:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 19:58:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 19:59:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 20:00:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 20:01:00,0,0,0,0,98,0,0,98,0,0,98,39.438439801185,109.316997895215,0.263382719901736
2018-02-05 20:02:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:03:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:04:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:05:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:06:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:07:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:08:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:09:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:10:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:11:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:12:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:13:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:14:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:15:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:16:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:17:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:18:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:19:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:20:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:21:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:22:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:23:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:24:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:25:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:26:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:27:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:28:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:29:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:30:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:31:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:32:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:33:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:34:00,0,0,0,0,98,0,0,98,0,0,98,39.0865671529452,109.144488942503,0.262967085754736
2018-02-05 20:35:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:36:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:37:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:38:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:39:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:40:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:41:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:42:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:43:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:44:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:45:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:46:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:47:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:48:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:49:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:50:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:51:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:52:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:53:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:54:00,0,0,0,0,98,0,0,98,0,0,98,38.7329298470607,108.972044965433,0.262551608156687
2018-02-05 20:55:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 20:56:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 20:57:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 20:58:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 20:59:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:00:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:01:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:02:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:03:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:04:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:05:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:06:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:07:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:08:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:09:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:10:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:11:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:12:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:13:00,0,0,0,0,98,0,0,98,0,0,98,45.0842874263179,112.205563792499,0.270342281152871
2018-02-05 21:14:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:15:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:16:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:17:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:18:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:19:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:20:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:21:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:22:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:23:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:24:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:25:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:26:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:27:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:28:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:29:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:30:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:31:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:32:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:33:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:34:00,0,0,0,0,98,0,0,98,0,0,98,44.76052376617,112.034023096633,0.26992897987383
2018-02-05 21:35:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:36:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:37:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:38:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:39:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:40:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:41:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:42:00,0,0,0,0,98,0,0,98,0,0,98,44.4354980343526,111.862509787306,0.269515744578498
2018-02-05 21:43:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:44:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:45:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:46:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:47:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:48:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:49:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:50:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:51:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:52:00,0,0,0,0,98,0,0,98,0,0,98,44.10919168639,111.691027076703,0.26910258300615
2018-02-05 21:53:00,0,0,0,0,98,0,0,98,0,0,98,43.7815857074997,111.519578283019,0.268689503151474
2018-02-05 21:54:00,0,0,0,0,98,0,0,98,0,0,98,43.7815857074997,111.519578283019,0.268689503151474
2018-02-05 21:55:00,0,0,0,0,98,0,0,98,0,0,98,47.190732617997,113.338205165494,0.273071208686892
2018-02-05 21:56:00,0,0,0,0,98,0,0,98,0,0,98,47.190732617997,113.338205165494,0.273071208686892
