Time,BA1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-01-22 19:11:00,78,67,69,0,0,0,0,0,214,0,0,214,29.7715760679983,217.63597247829,0.677360636409244
2018-01-22 19:12:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:13:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:14:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:15:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:16:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:17:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:18:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:19:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:20:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:21:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:22:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:23:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:24:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:25:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:26:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:27:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:28:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:29:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:30:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:31:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:32:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:33:00,78,67,69,0,0,0,0,0,214,0,0,214,29.2675363789429,217.521179596929,0.677003360090038
2018-01-22 19:34:00,78,67,69,0,0,0,0,0,214,0,0,214,29.2675363789429,217.521179596929,0.677003360090038
2018-01-22 19:35:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:36:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:37:00,78,67,69,0,0,0,0,0,214,0,0,214,29.2675363789429,217.521179596929,0.677003360090038
2018-01-22 19:38:00,78,67,69,0,0,0,0,0,214,0,0,214,29.2675363789429,217.521179596929,0.677003360090038
2018-01-22 19:39:00,78,67,69,0,0,0,0,0,214,0,0,214,29.5201796574973,217.578516606864,0.677181813280001
2018-01-22 19:40:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:41:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:42:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:43:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:44:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:45:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:46:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:47:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:48:00,0,67,69,0,0,0,0,0,136,0,0,136,29.5201796574973,141.26486262167,0.439666550331996
2018-01-22 19:49:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:50:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:51:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:52:00,0,67,69,0,0,0,0,0,136,0,0,136,29.2675363789429,141.183042625677,0.439411897372167
2018-01-22 19:53:00,0,67,69,0,0,0,0,0,136,0,0,136,34.7288249402617,143.0643682,0.445267252412076
2018-01-22 19:54:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 19:55:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 19:56:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 19:57:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 19:58:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 19:59:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:00:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:01:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:02:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:03:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:04:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:05:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:06:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:07:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:08:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:09:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:10:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:11:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:12:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:13:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:14:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:15:00,0,67,69,0,0,0,0,0,136,0,0,136,34.4990180677892,142.980581243984,0.445006477572312
2018-01-22 20:16:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:17:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:18:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:19:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:20:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:21:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:22:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:23:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:24:00,78,67,69,0,0,0,0,0,214,0,0,214,34.4990180677892,218.789484710628,0.680950777188383
2018-01-22 20:25:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:26:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:27:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:28:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:29:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:30:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:31:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:32:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:33:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:34:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:35:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:36:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:37:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:38:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:39:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:40:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:41:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:42:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:43:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:44:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:45:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:46:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:47:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2683205157808,218.730034780646,0.680765747838924
2018-01-22 20:48:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:49:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:50:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2683205157808,142.896866001937,0.444745925931956
2018-01-22 20:51:00,0,67,69,0,0,0,0,0,136,0,0,136,34.0367192906083,142.8132240195,0.444485602301586
2018-01-22 20:52:00,0,67,69,0,0,0,0,0,136,0,0,136,34.0367192906083,142.8132240195,0.444485602301586
2018-01-22 20:53:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 20:54:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 20:55:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 20:56:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 20:57:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 20:58:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 20:59:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:00:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:01:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:02:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:03:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:04:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:05:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:06:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:07:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:08:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:09:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:10:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:11:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:12:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:13:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:14:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:15:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:16:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:17:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:18:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:19:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:20:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:21:00,0,67,69,0,0,0,0,0,136,0,0,136,34.2223320480528,142.880225389443,0.444694134420924
2018-01-22 21:22:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:23:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:24:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:25:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:26:00,78,67,69,0,0,0,0,0,214,0,0,214,34.2223320480528,218.71822176975,0.68072898154295
2018-01-22 21:27:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:28:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:29:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:30:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:31:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:32:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:33:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:34:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:35:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:36:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:37:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:38:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:39:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:40:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:41:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:42:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:43:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:44:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:45:00,0,67,69,0,0,0,0,0,136,0,0,136,33.9910835442435,142.796790375249,0.444434454949423
2018-01-22 21:46:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
2018-01-22 21:47:00,78,67,69,0,0,0,0,0,214,0,0,214,33.9910835442435,218.65901331612,0.680544703753876
