Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-08-22 18:00:00,0,0,0,0,111,0,125,236,0,0,236,63.0210642970021,249.28218984995,0.600607613179014
2017-08-22 18:01:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:02:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:03:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:04:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:05:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:06:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:07:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:08:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:09:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:10:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:11:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:12:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:13:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:14:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:15:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:16:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:17:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:18:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:19:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
2017-08-22 18:20:00,0,0,0,0,111,0,125,236,0,0,236,62.4146506983981,249.054280722096,0.600058500715807
2017-08-22 18:21:00,0,0,0,0,111,0,125,236,0,0,236,62.4146506983981,249.054280722096,0.600058500715807
2017-08-22 18:22:00,0,0,0,0,111,0,125,236,0,0,236,62.7177999551267,249.168021563503,0.600332542015427
