Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-03-15 18:00:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:01:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:02:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:03:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:04:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:05:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:06:00,0,0,0,0,75,0,0,75,0,0,75,84.3497318829145,119.649446124876,0.366573057980624
2017-03-15 18:07:00,0,0,0,0,75,0,0,75,0,0,75,84.3497318829145,119.649446124876,0.366573057980624
2017-03-15 18:08:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:09:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:10:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:11:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:12:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:13:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:14:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:15:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:16:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:17:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:18:00,0,0,0,0,75,0,0,75,0,0,75,84.5308693995039,119.790502981226,0.36700521746699
2017-03-15 18:19:00,92,0,0,0,75,0,0,167,0,0,167,84.3497318829145,195.306683342849,0.598366064163139
2017-03-15 18:20:00,92,0,0,0,75,0,0,167,0,0,167,84.3497318829145,195.306683342849,0.598366064163139
2017-03-15 18:21:00,92,0,0,0,75,0,0,167,0,0,167,84.3497318829145,195.306683342849,0.598366064163139
2017-03-15 18:22:00,92,0,0,0,75,0,0,167,0,0,167,84.3497318829145,195.306683342849,0.598366064163139
2017-03-15 18:23:00,92,0,0,0,75,0,0,167,0,0,167,84.3497318829145,195.306683342849,0.598366064163139
2017-03-15 18:24:00,92,0,0,0,75,0,0,167,0,0,167,84.1687918252661,195.20567581602,0.598056604828494
2017-03-15 18:25:00,92,0,0,0,75,0,0,167,0,0,167,84.1687918252661,195.20567581602,0.598056604828494
2017-03-15 18:26:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:27:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:28:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:29:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:30:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:31:00,0,0,0,0,75,0,0,75,0,0,75,84.1687918252661,119.50863411153,0.36614164862601
2017-03-15 18:32:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:33:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:34:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:35:00,0,0,0,0,75,0,0,75,0,0,75,83.8075280779365,119.227763302802,0.36528113756986
2017-03-15 18:36:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:37:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:38:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:39:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:40:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:41:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:42:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:43:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:44:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:45:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:46:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:47:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:48:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:49:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:50:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:51:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:52:00,0,0,0,0,75,0,0,75,0,0,75,83.9880551890582,119.368071589102,0.365711003643083
2017-03-15 18:53:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 18:54:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 18:55:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 18:56:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 18:57:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 18:58:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 18:59:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:00:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:01:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:02:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:03:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:04:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:05:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:06:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:07:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:08:00,0,0,0,0,75,0,0,75,0,0,75,68.2220123926343,107.496701429815,0.329340384282522
2017-03-15 19:09:00,0,0,0,0,75,0,0,75,0,0,75,68.4521689101687,107.663845127643,0.329852466690083
