Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-10-19 18:00:00,76,0,77,0,93,0,0,246,0,0,246,52.3926921817435,255.199267495395,0.61309133332227
2017-10-19 18:01:00,76,0,77,0,93,0,0,246,0,0,246,52.3926921817435,255.199267495395,0.61309133332227
2017-10-19 18:02:00,76,0,77,0,93,0,0,246,0,0,246,52.3926921817435,255.199267495395,0.61309133332227
2017-10-19 18:03:00,76,0,77,0,93,0,0,246,0,0,246,52.1219690977071,255.112712058238,0.612883392332103
2017-10-19 18:04:00,76,0,77,0,93,0,0,246,0,0,246,51.5802915921178,254.94053321372,0.612469749462391
2017-10-19 18:05:00,76,0,77,0,93,0,0,246,0,0,246,51.3093728040342,254.854923451332,0.612264080363561
2017-10-19 18:06:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:07:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:08:00,76,0,77,0,93,0,0,246,0,0,246,50.2256296023995,254.515852839416,0.61144949631091
2017-10-19 18:09:00,76,0,77,0,93,0,0,246,0,0,246,49.9547884422723,254.431966590055,0.611247967783917
2017-10-19 18:10:00,76,0,77,0,93,0,0,246,0,0,246,49.4133948480759,254.265311028525,0.610847594062523
2017-10-19 18:11:00,76,0,77,0,93,0,0,246,0,0,246,49.1428984882225,254.182559987701,0.610648792763245
2017-10-19 18:12:00,76,0,77,0,93,0,0,246,0,0,246,49.1428984882225,254.182559987701,0.610648792763245
2017-10-19 18:13:00,76,0,77,0,93,0,0,246,0,0,246,49.4133948480759,254.265311028525,0.610847594062523
2017-10-19 18:14:00,76,0,77,0,93,0,0,246,0,0,246,49.4133948480759,254.265311028525,0.610847594062523
2017-10-19 18:15:00,76,0,77,0,93,0,0,246,0,0,246,49.4133948480759,254.265311028525,0.610847594062523
2017-10-19 18:16:00,76,0,77,0,93,0,0,246,0,0,246,49.4133948480759,254.265311028525,0.610847594062523
2017-10-19 18:17:00,76,0,77,0,93,0,0,246,0,0,246,49.4133948480759,254.265311028525,0.610847594062523
2017-10-19 18:18:00,76,0,77,0,93,0,0,246,0,0,246,49.6840344492459,254.34844966774,0.611047326529105
2017-10-19 18:19:00,76,0,77,0,93,0,0,246,0,0,246,49.6840344492459,254.34844966774,0.611047326529105
2017-10-19 18:20:00,76,0,77,0,93,0,0,246,0,0,246,49.6840344492459,254.34844966774,0.611047326529105
2017-10-19 18:21:00,76,0,77,0,93,0,0,246,0,0,246,49.6840344492459,254.34844966774,0.611047326529105
2017-10-19 18:22:00,76,0,77,0,93,0,0,246,0,0,246,49.6840344492459,254.34844966774,0.611047326529105
2017-10-19 18:23:00,76,0,77,0,93,0,0,246,0,0,246,49.6840344492459,254.34844966774,0.611047326529105
2017-10-19 18:24:00,76,0,77,0,93,0,0,246,0,0,246,49.9547884422723,254.431966590055,0.611247967783917
2017-10-19 18:25:00,76,0,77,0,93,0,0,246,0,0,246,49.9547884422723,254.431966590055,0.611247967783917
2017-10-19 18:26:00,76,0,77,0,93,0,0,246,0,0,246,49.9547884422723,254.431966590055,0.611247967783917
2017-10-19 18:27:00,76,0,77,0,93,0,0,246,0,0,246,49.9547884422723,254.431966590055,0.611247967783917
2017-10-19 18:28:00,76,0,77,0,93,0,0,246,0,0,246,50.2256296023995,254.515852839416,0.61144949631091
2017-10-19 18:29:00,76,0,77,0,93,0,0,246,0,0,246,50.2256296023995,254.515852839416,0.61144949631091
2017-10-19 18:30:00,76,0,77,0,93,0,0,246,0,0,246,50.2256296023995,254.515852839416,0.61144949631091
2017-10-19 18:31:00,76,0,77,0,93,0,0,246,0,0,246,50.2256296023995,254.515852839416,0.61144949631091
2017-10-19 18:32:00,76,0,77,0,93,0,0,246,0,0,246,50.2256296023995,254.515852839416,0.61144949631091
2017-10-19 18:33:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:34:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:35:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:36:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:37:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:38:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:39:00,76,0,77,0,93,0,0,246,0,0,246,50.4965322280073,254.600099798447,0.611651891407679
2017-10-19 18:40:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:41:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:42:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:43:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:44:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:45:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:46:00,76,0,77,0,93,0,0,246,0,0,246,50.7674720466825,254.684699169474,0.611855133139877
2017-10-19 18:47:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:48:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:49:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:50:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:51:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:52:00,76,0,77,0,93,0,0,246,0,0,246,51.0384261282347,254.769642956978,0.612059202299046
2017-10-19 18:53:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 18:54:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 18:55:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 18:56:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 18:57:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 18:58:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 18:59:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:00:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:01:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:02:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:03:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:04:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:05:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:06:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:07:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:08:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
2017-10-19 19:09:00,76,0,77,0,93,0,0,246,0,0,246,44.4132391333419,252.792169035413,0.60730851419919
