Time,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-05-23 18:00:00,0,0,0,71,0,0,71,0,0,71,24.1323040460436,77.1216650265175,0.249463577637126
2017-05-23 18:01:00,0,0,0,71,0,0,71,0,0,71,24.1323040460436,77.1216650265175,0.249463577637126
2017-05-23 18:02:00,0,0,0,71,0,0,71,0,0,71,24.1323040460436,77.1216650265175,0.249463577637126
2017-05-23 18:03:00,0,0,0,71,0,0,71,0,0,71,24.1323040460436,77.1216650265175,0.249463577637126
2017-05-23 18:04:00,0,0,0,71,0,0,71,0,0,71,24.2943706338636,77.193612913015,0.249696305718955
2017-05-23 18:05:00,0,0,0,71,0,0,71,0,0,71,24.2943706338636,77.193612913015,0.249696305718955
2017-05-23 18:06:00,0,0,0,71,0,0,71,0,0,71,24.2943706338636,77.193612913015,0.249696305718955
2017-05-23 18:07:00,0,0,0,71,0,0,71,0,0,71,24.2943706338636,77.193612913015,0.249696305718955
2017-05-23 18:08:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:09:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:10:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:11:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:12:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:13:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:14:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:15:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:16:00,0,0,0,71,0,0,71,0,0,71,24.6185561753206,77.3384486484627,0.250164802356341
2017-05-23 18:17:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:18:00,0,0,0,71,0,0,71,0,0,71,24.4564634398703,77.265878521285,0.249930061527689
2017-05-23 18:19:00,0,0,0,71,0,0,71,0,0,71,24.6185561753206,77.3384486484627,0.250164802356341
