Time,BA1_CFM,TO1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-10-27 07:58:00,50,0,0,0,0,0,0,0,50,100,50,50,19.96658393,105.6979268,0.228412592
2016-10-27 07:59:00,50,0,0,0,0,0,0,0,50,100,50,50,19.96658393,105.6979268,0.228412592
2016-10-27 08:00:00,50,0,0,0,0,0,0,0,50,100,50,50,19.96658393,105.6979268,0.228412592
2016-10-27 08:01:00,50,0,0,0,91,0,0,0,141,100,100,41,19.96658393,147.5390653,0.318831043
2016-10-27 08:02:00,50,0,0,0,91,0,0,0,141,100,100,41,19.96658393,147.5390653,0.318831043
2016-10-27 08:03:00,50,0,0,0,91,0,0,0,141,100,100,41,19.96658393,147.5390653,0.318831043
2016-10-27 08:04:00,50,0,0,0,0,0,0,0,50,100,50,50,19.96658393,105.6979268,0.228412592
2016-10-27 08:05:00,50,0,0,0,0,0,0,0,50,100,50,50,19.96658393,105.6979268,0.228412592
2016-10-27 08:06:00,50,0,0,0,0,0,0,0,50,100,50,50,19.96658393,105.6979268,0.228412592
2016-10-27 08:07:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:08:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:09:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:10:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:11:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:12:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:13:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:14:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:15:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:16:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:17:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:18:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:19:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:20:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:21:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:22:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:23:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:24:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:25:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:26:00,0,0,0,0,0,0,0,0,0,100,0,100,19.57713279,103.2051624,0.223025743
2016-10-27 08:27:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:28:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:29:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:30:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:31:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:32:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:33:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:34:00,0,0,0,0,0,0,0,0,0,100,0,100,19.96658393,103.3231293,0.223280668
2016-10-27 08:35:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:36:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:37:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:38:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:39:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:40:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:41:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:42:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:43:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:44:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:45:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:46:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:47:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:48:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:49:00,0,0,0,0,0,0,0,0,0,100,0,100,19.77214319,103.2640114,0.223152915
2016-10-27 08:50:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:51:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:52:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:53:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:54:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:55:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:56:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:57:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:58:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 08:59:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:00:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:01:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:02:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:03:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:04:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:05:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:06:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:07:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:08:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:09:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:10:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:11:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:12:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:13:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:14:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:15:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:16:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:17:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:18:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:19:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:20:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:21:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:22:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:23:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:24:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:25:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:26:00,0,0,0,0,0,0,0,0,0,100,0,100,18.06047011,102.7628264,0.222069857
2016-10-27 09:27:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:28:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:29:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:30:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:31:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:32:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:33:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:34:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:35:00,0,0,0,0,0,0,0,0,0,100,0,100,18.45213125,102.8744198,0.22231101
2016-10-27 09:36:00,0,0,0,0,0,0,0,0,0,100,0,100,18.45213125,102.8744198,0.22231101
2016-10-27 09:37:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:38:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:39:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:40:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:41:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:42:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:43:00,0,0,0,0,0,0,0,0,0,100,0,100,18.45213125,102.8744198,0.22231101
2016-10-27 09:44:00,0,0,0,0,0,0,0,0,0,100,0,100,18.25657341,102.8184689,0.2221901
2016-10-27 09:45:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:46:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:47:00,0,0,0,0,0,0,0,0,0,100,0,100,18.05927559,102.7624889,0.222069128
2016-10-27 09:48:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:49:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:50:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:51:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:52:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:53:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:54:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:55:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:56:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:57:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:58:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 09:59:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:00:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:01:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:02:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:03:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:04:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:05:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:06:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:07:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:08:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:09:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:10:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:11:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:12:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:13:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:14:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:15:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:16:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:17:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:18:00,0,0,0,0,0,0,0,0,0,100,0,100,17.85941656,102.7062645,0.221947627
2016-10-27 10:19:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:20:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:21:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:22:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:23:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:24:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:25:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:26:00,0,0,0,0,0,0,0,0,0,100,0,100,17.45772456,102.5947391,0.221706621
2016-10-27 10:27:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:28:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:29:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:30:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:31:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:32:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:33:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:34:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:35:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:36:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:37:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:38:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:39:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:40:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:41:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:42:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:43:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:44:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:45:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:46:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:47:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:48:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:49:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:50:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:51:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:52:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:53:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:54:00,0,0,0,0,0,0,0,0,0,100,0,100,17.65890336,102.6503465,0.221826789
2016-10-27 10:55:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 10:56:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 10:57:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 10:58:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 10:59:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:00:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:01:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:02:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:03:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:04:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:05:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:06:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:07:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:08:00,0,0,0,0,0,0,0,0,0,100,0,100,16.26978282,102.276652,0.221019237
2016-10-27 11:09:00,0,0,0,0,0,0,0,0,0,100,0,100,16.26978282,102.276652,0.221019237
2016-10-27 11:10:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:11:00,0,0,0,0,0,0,0,0,0,100,0,100,16.26978282,102.276652,0.221019237
2016-10-27 11:12:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:13:00,0,0,0,0,0,0,0,0,0,100,0,100,16.26978282,102.276652,0.221019237
2016-10-27 11:14:00,0,0,0,0,0,0,0,0,0,100,0,100,16.26978282,102.276652,0.221019237
2016-10-27 11:15:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:16:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:17:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:18:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:19:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:20:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:21:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:22:00,0,0,0,0,0,0,0,0,0,100,0,100,16.26978282,102.276652,0.221019237
2016-10-27 11:23:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:24:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:25:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:26:00,0,0,0,0,0,0,0,0,0,100,0,100,15.66197789,102.1208141,0.220682472
2016-10-27 11:27:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:28:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:29:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:30:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:31:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:32:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:33:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:34:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:35:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:36:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:37:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:38:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:39:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:40:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:41:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:42:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:43:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:44:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:45:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:46:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:47:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:48:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:49:00,0,0,0,0,0,0,0,0,0,100,0,100,16.06781421,102.2243432,0.220906198
2016-10-27 11:50:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:51:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:52:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:53:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:54:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:55:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:56:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:57:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:58:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 11:59:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:00:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:01:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:02:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:03:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:04:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:05:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:06:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:07:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:08:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
2016-10-27 12:09:00,0,0,0,0,0,0,0,0,0,100,0,100,15.05466374,101.9698715,0.220356286
