Time,BA1_CFM,TO1_CFM,BA2_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-08-19 01:13:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:14:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:15:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:16:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:17:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:18:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:19:00,0,0,0,0,0,0,0,0,0,0,0,35.6251711946776,35.6251711946776,0.0724579753112087
2016-08-19 01:20:00,0,0,0,0,0,0,0,0,0,0,0,35.3465201356105,35.3465201356105,0.071891227394462
2016-08-19 01:21:00,0,0,0,0,0,0,0,0,0,0,0,34.5034860217638,34.5034860217638,0.0701765817391806
2016-08-19 01:22:00,0,0,0,0,0,0,0,0,0,0,0,34.5034860217638,34.5034860217638,0.0701765817391806
2016-08-19 01:23:00,0,0,0,0,0,0,0,0,0,0,0,34.5034860217638,34.5034860217638,0.0701765817391806
2016-08-19 01:24:00,0,0,0,0,0,0,0,0,0,0,0,34.5034860217638,34.5034860217638,0.0701765817391806
2016-08-19 01:25:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:26:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:27:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:28:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:29:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:30:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:31:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:32:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:33:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:34:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:35:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:36:00,0,0,0,0,0,0,0,0,0,0,0,34.7856962717666,34.7856962717666,0.0707505686883388
2016-08-19 01:37:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:38:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:39:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:40:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:41:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:42:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:43:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:44:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:45:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:46:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:47:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:48:00,0,0,0,0,0,0,0,0,0,0,0,35.0667013183492,35.0667013183492,0.0713221043763035
2016-08-19 01:49:00,0,0,0,0,0,0,0,0,0,0,0,35.3465201356105,35.3465201356105,0.071891227394462
2016-08-19 01:50:00,0,0,0,0,0,0,0,0,0,0,0,35.3465201356105,35.3465201356105,0.071891227394462
2016-08-19 01:51:00,0,0,0,0,0,0,0,0,0,0,0,35.3465201356105,35.3465201356105,0.071891227394462
2016-08-19 01:52:00,0,0,0,0,0,0,0,0,0,0,0,35.3465201356105,35.3465201356105,0.071891227394462
2016-08-19 01:53:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 01:54:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 01:55:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 01:56:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 01:57:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 01:58:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 01:59:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 02:01:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:02:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:03:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:04:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:05:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:06:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:07:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:08:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:09:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:10:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:11:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:12:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:13:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:14:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:15:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:16:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:17:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:18:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:19:00,0,0,0,0,0,0,0,0,0,0,0,38.336119957733,38.336119957733,0.0779717694055586
2016-08-19 02:20:00,0,0,0,0,0,0,0,0,0,0,0,38.336119957733,38.336119957733,0.0779717694055586
2016-08-19 02:21:00,0,0,0,0,0,0,0,0,0,0,0,38.336119957733,38.336119957733,0.0779717694055586
2016-08-19 02:22:00,0,0,0,0,0,0,0,0,0,0,0,38.336119957733,38.336119957733,0.0779717694055586
2016-08-19 02:23:00,0,0,0,0,0,0,0,0,0,0,0,38.336119957733,38.336119957733,0.0779717694055586
2016-08-19 02:24:00,0,0,0,0,0,0,0,0,0,0,0,38.336119957733,38.336119957733,0.0779717694055586
2016-08-19 02:25:00,0,0,0,0,0,0,0,0,0,0,0,38.0663743678875,38.0663743678875,0.0774231343075678
2016-08-19 02:26:00,0,0,0,0,0,0,0,0,0,0,0,37.7955807396313,37.7955807396313,0.0768723676060298
2016-08-19 02:27:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:28:00,0,0,0,0,0,0,0,0,0,0,0,36.9767530295081,36.9767530295081,0.0752069553142538
2016-08-19 02:29:00,0,0,0,0,0,0,0,0,0,0,0,36.9767530295081,36.9767530295081,0.0752069553142538
2016-08-19 02:30:00,0,0,0,0,0,0,0,0,0,0,0,36.9767530295081,36.9767530295081,0.0752069553142538
2016-08-19 02:31:00,0,0,0,0,0,0,0,0,0,0,0,36.9767530295081,36.9767530295081,0.0752069553142538
2016-08-19 02:32:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:33:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:34:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:35:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:36:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:37:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:38:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:39:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:40:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:41:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:42:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:43:00,0,0,0,0,0,0,0,0,0,0,0,37.2507863457545,37.2507863457545,0.0757643112117041
2016-08-19 02:44:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:45:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:46:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:47:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:48:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:49:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:50:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:51:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:52:00,0,0,0,0,0,0,0,0,0,0,0,37.5237234198466,37.5237234198466,0.0763194374640948
2016-08-19 02:53:00,0,0,0,0,0,0,0,0,0,0,0,36.7284506744192,36.7284506744192,0.0747019335750899
2016-08-19 02:54:00,0,0,0,0,0,0,0,0,0,0,0,36.7284506744192,36.7284506744192,0.0747019335750899
2016-08-19 02:55:00,0,0,0,0,0,0,0,0,0,0,0,36.7284506744192,36.7284506744192,0.0747019335750899
2016-08-19 02:56:00,0,0,0,0,0,0,0,0,0,0,0,36.7284506744192,36.7284506744192,0.0747019335750899
2016-08-19 02:57:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 02:58:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 02:59:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:01:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:02:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:03:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:04:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:05:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:06:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:07:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:08:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:09:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:10:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:11:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:12:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:13:00,0,0,0,0,0,0,0,0,0,0,0,37.0015236470991,37.0015236470991,0.075257336231388
2016-08-19 03:14:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:15:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:16:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:17:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:18:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:19:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:20:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:21:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:22:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:23:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:24:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:25:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:26:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:27:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:28:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:29:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:30:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:31:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:32:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:33:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:34:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:35:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:36:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:37:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:38:00,0,0,0,0,0,0,0,0,0,0,0,37.5444854528373,37.5444854528373,0.0763616653278047
2016-08-19 03:39:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:40:00,0,0,0,0,0,0,0,0,0,0,0,37.5444854528373,37.5444854528373,0.0763616653278047
2016-08-19 03:41:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:42:00,0,0,0,0,0,0,0,0,0,0,0,37.273530099506,37.273530099506,0.0758105696939105
2016-08-19 03:43:00,0,0,0,0,0,0,0,0,0,0,0,36.7284506744192,36.7284506744192,0.0747019335750899
2016-08-19 03:44:00,0,0,0,0,0,0,0,0,0,0,0,36.4542953698537,36.4542953698537,0.0741443295658041
2016-08-19 03:45:00,0,0,0,0,0,0,0,0,0,0,0,36.1790415174086,36.1790415174086,0.073584491221848
2016-08-19 03:46:00,0,0,0,0,0,0,0,0,0,0,0,36.1790415174086,36.1790415174086,0.073584491221848
2016-08-19 03:47:00,0,0,0,0,0,0,0,0,0,0,0,36.1790415174086,36.1790415174086,0.073584491221848
2016-08-19 03:48:00,0,0,0,0,0,0,0,0,0,0,0,36.4542953698537,36.4542953698537,0.0741443295658041
2016-08-19 03:49:00,0,0,0,0,0,0,0,0,0,0,0,36.4542953698537,36.4542953698537,0.0741443295658041
2016-08-19 03:50:00,0,0,0,0,0,0,0,0,0,0,0,36.4542953698537,36.4542953698537,0.0741443295658041
2016-08-19 03:51:00,0,0,0,0,0,0,0,0,0,0,0,36.4542953698537,36.4542953698537,0.0741443295658041
2016-08-19 03:52:00,0,0,0,0,0,0,0,0,0,0,0,36.4542953698537,36.4542953698537,0.0741443295658041
2016-08-19 03:53:00,0,0,0,0,0,0,0,0,0,0,0,39.4317522462594,39.4317522462594,0.0802001740601886
2016-08-19 03:54:00,0,0,0,0,0,0,0,0,0,0,0,39.4317522462594,39.4317522462594,0.0802001740601886
2016-08-19 03:55:00,0,0,0,0,0,0,0,0,0,0,0,39.4317522462594,39.4317522462594,0.0802001740601886
2016-08-19 03:56:00,0,0,0,0,0,0,0,0,0,0,0,39.4317522462594,39.4317522462594,0.0802001740601886
2016-08-19 03:57:00,0,0,0,0,0,0,0,0,0,0,0,39.4317522462594,39.4317522462594,0.0802001740601886
2016-08-19 03:58:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 03:59:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:01:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:02:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:03:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:04:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:05:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:06:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:07:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:08:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:09:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:10:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:11:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:12:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:13:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:14:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:15:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:16:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:17:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:18:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:19:00,0,0,0,0,0,0,0,0,0,0,0,39.6896941424657,39.6896941424657,0.0807248016456929
2016-08-19 04:20:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:21:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:22:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:23:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:24:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:25:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:26:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:27:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:28:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:29:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:30:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:31:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:32:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:33:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:34:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:35:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:36:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:37:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:38:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:39:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:40:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:41:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:42:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:43:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:44:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:45:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:46:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:47:00,0,0,0,0,0,0,0,0,0,0,0,39.9468137062185,39.9468137062185,0.0812477566906139
2016-08-19 04:48:00,49,0,0,0,0,0,0,49,0,0,49,39.9468137062185,66.9404731747885,0.136150114931773
2016-08-19 04:49:00,49,0,0,0,0,0,0,49,0,0,49,39.9468137062185,66.9404731747885,0.136150114931773
2016-08-19 04:50:00,49,0,0,0,0,0,0,49,0,0,49,39.9468137062185,66.9404731747885,0.136150114931773
2016-08-19 04:51:00,49,0,0,0,0,0,0,49,0,0,49,39.9468137062185,66.9404731747885,0.136150114931773
2016-08-19 04:52:00,49,0,0,0,0,0,0,49,0,0,49,39.9468137062185,66.9404731747885,0.136150114931773
2016-08-19 04:53:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 04:54:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 04:55:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 04:56:00,49,0,0,0,0,0,0,49,0,0,49,40.3374090093455,67.2130485272639,0.136704505479181
2016-08-19 04:57:00,49,0,0,0,0,0,0,49,0,0,49,40.3374090093455,67.2130485272639,0.136704505479181
2016-08-19 04:58:00,49,0,0,0,0,0,0,49,0,0,49,40.3374090093455,67.2130485272639,0.136704505479181
2016-08-19 04:59:00,49,0,0,0,0,0,0,49,0,0,49,40.3374090093455,67.2130485272639,0.136704505479181
2016-08-19 05:00:00,49,0,0,0,0,0,0,49,0,0,49,40.3374090093455,67.2130485272639,0.136704505479181
2016-08-19 05:01:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 05:02:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 05:03:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 05:04:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
2016-08-19 05:05:00,49,0,0,0,0,0,0,49,0,0,49,40.5960555621327,67.394110286037,0.137072766683465
