Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,TO3_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-05-26 18:00:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:01:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:02:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:03:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:04:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:05:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:06:00,0,0,0,0,0,103,0,103,0,0,103,97.8629025487977,150.680022412047,0.184318070228804
2017-05-26 18:07:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:08:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:09:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:10:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:11:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:12:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:13:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:14:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:15:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:16:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:17:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:18:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:19:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:20:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:21:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:22:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:23:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:24:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:25:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:26:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:27:00,0,0,0,0,0,103,0,103,0,0,103,97.8629025487977,150.680022412047,0.184318070228804
2017-05-26 18:28:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:29:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:30:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:31:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:32:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:33:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:34:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:35:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:36:00,0,0,0,0,0,103,0,103,0,0,103,98.7620871527889,151.343819180403,0.185130054043306
2017-05-26 18:37:00,0,0,0,0,0,103,0,103,0,0,103,98.3123182135824,151.011527552299,0.18472358110373
2017-05-26 18:38:00,0,0,0,0,0,103,0,103,0,0,103,97.8629025487977,150.680022412047,0.184318070228804
2017-05-26 18:39:00,0,0,0,0,0,103,0,103,0,0,103,97.8629025487977,150.680022412047,0.184318070228804
2017-05-26 18:40:00,0,0,0,0,0,103,0,103,0,0,103,97.4138810811792,150.349336164267,0.183913561057207
2017-05-26 18:41:00,0,0,0,0,0,103,0,103,0,0,103,96.9652967836991,150.01950254159,0.183510094852097
2017-05-26 18:42:00,0,0,0,0,0,103,0,103,0,0,103,96.5171948005774,149.690556678505,0.183107714591443
2017-05-26 18:43:00,0,0,0,0,0,103,0,103,0,0,103,96.0696225774289,149.362535190822,0.182706465065225
2017-05-26 18:44:00,0,0,0,0,0,103,0,103,0,0,103,96.0696225774289,149.362535190822,0.182706465065225
2017-05-26 18:45:00,0,0,0,0,0,103,0,103,0,0,103,95.6226300014223,149.035476261307,0.182306392980192
2017-05-26 18:46:00,0,0,0,0,0,103,0,103,0,0,103,95.6226300014223,149.035476261307,0.182306392980192
2017-05-26 18:47:00,0,0,0,0,0,103,0,103,0,0,103,95.1762695524515,148.709419732131,0.181907547072943
2017-05-26 18:48:00,0,0,0,0,0,103,0,103,0,0,103,94.7305964664391,148.384407204833,0.181509978232211
2017-05-26 18:49:00,0,0,0,0,0,103,0,103,0,0,103,94.7305964664391,148.384407204833,0.181509978232211
2017-05-26 18:50:00,0,0,0,0,0,103,0,103,0,0,103,94.2856689120427,148.060482148629,0.18111373963135
2017-05-26 18:51:00,0,0,0,0,0,103,0,103,0,0,103,94.7305964664391,148.384407204833,0.181509978232211
2017-05-26 18:52:00,0,0,0,0,0,103,0,103,0,0,103,94.7305964664391,148.384407204833,0.181509978232211
2017-05-26 18:53:00,0,0,0,0,0,103,0,103,0,0,103,116.302088629306,164.678280877674,0.201441322174525
2017-05-26 18:54:00,0,0,0,0,0,103,0,103,0,0,103,116.302088629306,164.678280877674,0.201441322174525
2017-05-26 18:55:00,0,0,0,0,0,103,0,103,0,0,103,116.302088629306,164.678280877674,0.201441322174525
2017-05-26 18:56:00,0,0,0,0,0,103,0,103,0,0,103,116.302088629306,164.678280877674,0.201441322174525
2017-05-26 18:57:00,0,0,0,0,0,103,0,103,0,0,103,116.302088629306,164.678280877674,0.201441322174525
2017-05-26 18:58:00,0,0,0,0,0,103,0,103,0,0,103,116.68767835006,164.978962047342,0.201809127886657
2017-05-26 18:59:00,0,0,0,0,0,103,0,103,0,0,103,116.68767835006,164.978962047342,0.201809127886657
2017-05-26 19:00:00,0,0,0,0,0,103,0,103,0,0,103,116.68767835006,164.978962047342,0.201809127886657
2017-05-26 19:01:00,0,0,0,0,0,103,0,103,0,0,103,116.68767835006,164.978962047342,0.201809127886657
2017-05-26 19:02:00,0,0,0,0,0,103,0,103,0,0,103,117.07392142389,165.280450990679,0.202177921701137
2017-05-26 19:03:00,0,0,0,0,0,103,0,103,0,0,103,116.68767835006,164.978962047342,0.201809127886657
2017-05-26 19:04:00,0,0,0,0,0,103,0,103,0,0,103,117.07392142389,165.280450990679,0.202177921701137
2017-05-26 19:05:00,0,0,0,0,0,103,0,103,0,0,103,117.07392142389,165.280450990679,0.202177921701137
2017-05-26 19:06:00,0,0,0,0,0,103,0,103,0,0,103,117.07392142389,165.280450990679,0.202177921701137
2017-05-26 19:07:00,0,0,0,0,0,103,0,103,0,0,103,117.07392142389,165.280450990679,0.202177921701137
2017-05-26 19:08:00,0,0,0,0,0,103,0,103,0,0,103,117.460785768471,165.582722570155,0.202547672868691
2017-05-26 19:09:00,0,0,0,0,0,103,0,103,0,0,103,117.460785768471,165.582722570155,0.202547672868691
2017-05-26 19:10:00,0,0,0,0,0,103,0,103,0,0,103,117.460785768471,165.582722570155,0.202547672868691
2017-05-26 19:11:00,0,0,0,0,0,103,0,103,0,0,103,117.460785768471,165.582722570155,0.202547672868691
2017-05-26 19:12:00,0,0,0,0,0,103,0,103,0,0,103,117.460785768471,165.582722570155,0.202547672868691
2017-05-26 19:13:00,0,0,0,0,0,103,0,103,0,0,103,117.460785768471,165.582722570155,0.202547672868691
2017-05-26 19:14:00,0,0,0,0,0,103,0,103,0,0,103,117.848240507314,165.885752491244,0.202918351671247
2017-05-26 19:15:00,0,0,0,0,0,103,0,103,0,0,103,117.848240507314,165.885752491244,0.202918351671247
2017-05-26 19:16:00,0,0,0,0,0,103,0,103,0,0,103,117.848240507314,165.885752491244,0.202918351671247
2017-05-26 19:17:00,0,0,0,0,0,103,0,103,0,0,103,117.848240507314,165.885752491244,0.202918351671247
2017-05-26 19:18:00,0,0,0,0,0,103,0,103,0,0,103,117.848240507314,165.885752491244,0.202918351671247
2017-05-26 19:19:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:20:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:21:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:22:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:23:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:24:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:25:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:26:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:27:00,0,0,0,0,0,103,0,103,0,0,103,117.848240507314,165.885752491244,0.202918351671247
2017-05-26 19:28:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:29:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:30:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:31:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:32:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:33:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:34:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:35:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:36:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:37:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:38:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:39:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:40:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:41:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:42:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:43:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:44:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:45:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:46:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:47:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:48:00,0,0,0,0,0,103,0,103,0,0,103,119.013855252704,166.799161209958,0.204035671204842
2017-05-26 19:49:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:50:00,0,0,0,0,0,103,0,103,0,0,103,118.624803356435,166.493994165993,0.203662378184701
2017-05-26 19:51:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:52:00,0,0,0,0,0,103,0,103,0,0,103,118.236255913436,166.189517263832,0.203289929374718
2017-05-26 19:53:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 19:54:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 19:55:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 19:56:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 19:57:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 19:58:00,0,0,0,0,0,103,0,103,0,0,103,125.36703846666,171.822954658562,0.210180984291819
2017-05-26 19:59:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:00:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:01:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:02:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:03:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:04:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:05:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:06:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:07:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:08:00,0,0,0,0,0,103,0,103,0,0,103,123.791711490518,170.570316979562,0.208648705785397
2017-05-26 20:09:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:10:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:11:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:12:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:13:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:14:00,0,0,0,0,0,103,0,103,0,0,103,124.185255070338,170.882827924331,0.209030982170435
2017-05-26 20:15:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:16:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:17:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:18:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:19:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:20:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:21:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:22:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:23:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:24:00,0,0,0,0,0,103,0,103,0,0,103,124.972934475659,171.509160472841,0.209797138193077
2017-05-26 20:25:00,0,0,0,0,0,103,0,103,0,0,103,125.36703846666,171.822954658562,0.210180984291819
2017-05-26 20:26:00,0,0,0,0,0,103,0,103,0,0,103,125.36703846666,171.822954658562,0.210180984291819
2017-05-26 20:27:00,0,0,0,0,0,103,0,103,0,0,103,124.579001459695,171.195780389006,0.209413798640986
2017-05-26 20:28:00,0,0,0,0,0,103,0,103,0,0,103,125.36703846666,171.822954658562,0.210180984291819
2017-05-26 20:29:00,0,0,0,0,0,103,0,103,0,0,103,125.36703846666,171.822954658562,0.210180984291819
2017-05-26 20:30:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:31:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:32:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:33:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:34:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:35:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:36:00,0,0,0,0,0,103,0,103,0,0,103,125.761298292593,172.137149798868,0.210565320854885
2017-05-26 20:37:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:38:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:39:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:40:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:41:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:42:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:43:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:44:00,0,0,0,0,0,103,0,103,0,0,103,126.155699305826,172.451733103534,0.210950132236739
2017-05-26 20:45:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:46:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:47:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:48:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:49:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:50:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:51:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:52:00,0,0,0,0,0,103,0,103,0,0,103,126.550227333078,172.766692127105,0.211335403213584
2017-05-26 20:53:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 20:54:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 20:55:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 20:56:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 20:57:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 20:58:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 20:59:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 21:00:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 21:01:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 21:02:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:03:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:04:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 21:05:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:06:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:07:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:08:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:09:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:10:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:11:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:12:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:13:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:14:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:15:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:16:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:17:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:18:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:19:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:20:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:21:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:22:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:23:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:24:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:25:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:26:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:27:00,0,0,0,0,0,103,0,103,0,0,103,116.251256692226,164.638664637132,0.201392861941446
2017-05-26 21:28:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:29:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:30:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:31:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:32:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:33:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:34:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:35:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:36:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:37:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:38:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:39:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:40:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:41:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:42:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:43:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:44:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:45:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:46:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:47:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:48:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:49:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:50:00,0,0,0,0,0,103,0,103,0,0,103,117.140513327592,165.332460550922,0.202241541958314
2017-05-26 21:51:00,0,0,0,0,0,103,0,103,0,0,103,116.696075599091,164.985513501294,0.201817141897607
2017-05-26 21:52:00,0,0,0,0,0,103,0,103,0,0,103,117.140513327592,165.332460550922,0.202241541958314
2017-05-26 21:53:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 21:54:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 21:55:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 21:56:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 21:57:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 21:58:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 21:59:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 22:00:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
2017-05-26 22:01:00,0,0,0,0,0,103,0,103,0,0,103,128.66727864488,174.461402277948,0.213408443153453
