Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH,
2017-11-08 16:33:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:34:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:35:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:36:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:37:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:38:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:39:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:40:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:41:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:42:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:43:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:44:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:45:00,0,71,0,0,73,0,0,144,0,0,144,15.13355576,145.4391968,0.366992674,
2017-11-08 16:46:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:47:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:48:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:49:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:50:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:51:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:52:00,0,0,0,0,73,0,0,73,0,0,73,15.13355576,75.5986074,0.190761058,
2017-11-08 16:53:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 16:54:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 16:55:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 16:56:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 16:57:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 16:58:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 16:59:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:00:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:01:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:02:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:03:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:04:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:05:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:06:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:07:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:08:00,0,0,0,0,73,0,0,73,0,0,73,22.72363735,78.39431753,0.197815588,
2017-11-08 17:09:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:10:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:11:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:12:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:13:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:14:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:15:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:16:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:17:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:18:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:19:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:20:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:21:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:22:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:23:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:24:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:25:00,0,0,0,0,73,0,0,73,0,0,73,23.1031097,78.55396885,0.198218443,
2017-11-08 17:26:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:27:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:28:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:29:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:30:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:31:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:32:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:33:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:34:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:35:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:36:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:37:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:38:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:39:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:40:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:41:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:42:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:43:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:44:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:45:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:46:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:47:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:48:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:49:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:50:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:51:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:52:00,0,0,0,0,73,0,0,73,0,0,73,23.48188939,78.71505318,0.198624913,
2017-11-08 17:53:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 17:54:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 17:55:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 17:56:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 17:57:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 17:58:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 17:59:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:00:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:01:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:02:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:03:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:04:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:05:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:06:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:07:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:08:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:09:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:10:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:11:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:12:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:13:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:14:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:15:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:16:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:17:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:18:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:19:00,0,0,0,0,73,0,0,73,0,0,73,25.44642486,79.57739008,0.200800883,
2017-11-08 18:20:00,0,0,0,0,73,0,0,73,0,0,73,25.84082079,79.75579193,0.201251052,
2017-11-08 18:21:00,0,0,0,0,73,0,0,73,0,0,73,25.84082079,79.75579193,0.201251052,
2017-11-08 18:22:00,0,0,0,0,73,0,0,73,0,0,73,25.84082079,79.75579193,0.201251052,
2017-11-08 18:23:00,0,0,0,0,73,0,0,73,0,0,73,25.84082079,79.75579193,0.201251052,
2017-11-08 18:24:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:25:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:26:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:27:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:28:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:29:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:30:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:31:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:32:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:33:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:34:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:35:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:36:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:37:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:38:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:39:00,0,0,0,0,73,115,0,188,0,0,188,25.84082079,191.1226406,0.482267576,
2017-11-08 18:40:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:41:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:42:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:43:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:44:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:45:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:46:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:47:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:48:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:49:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:50:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:51:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:52:00,0,0,0,0,73,115,0,188,0,0,188,26.23275836,191.212196,0.482493555,
2017-11-08 18:53:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 18:54:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 18:55:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 18:56:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 18:57:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 18:58:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 18:59:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 19:00:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 19:01:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:02:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 19:03:00,0,0,0,0,73,115,0,188,0,0,188,32.80821571,192.8747236,0.486688679,
2017-11-08 19:04:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:05:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:06:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:07:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:08:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:09:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:10:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:11:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:12:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:13:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:14:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:15:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:16:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:17:00,0,0,0,0,73,115,0,188,0,0,188,33.13587591,192.965211,0.48691701,
2017-11-08 19:18:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:19:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:20:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:21:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:22:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:23:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:24:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:25:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:26:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:27:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:28:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:29:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:30:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:31:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:32:00,0,0,0,0,73,115,0,188,0,0,188,33.46267309,193.056159,0.487146503,
2017-11-08 19:33:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:34:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:35:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:36:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:37:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:38:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:39:00,0,0,0,0,73,115,0,188,0,0,188,33.78859466,193.1475556,0.487377128,
2017-11-08 19:40:00,0,0,0,0,73,0,0,73,0,0,73,33.78859466,83.69092755,0.211180741,
2017-11-08 19:41:00,0,0,0,0,73,0,0,73,0,0,73,33.78859466,83.69092755,0.211180741,
2017-11-08 19:42:00,0,0,0,0,73,0,0,73,0,0,73,33.78859466,83.69092755,0.211180741,
2017-11-08 19:43:00,0,0,0,0,73,0,0,73,0,0,73,33.78859466,83.69092755,0.211180741,
2017-11-08 19:44:00,0,0,0,0,73,0,0,73,0,0,73,33.78859466,83.69092755,0.211180741,
2017-11-08 19:45:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:46:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:47:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:48:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:49:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:50:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:51:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:52:00,0,0,0,0,73,0,0,73,0,0,73,34.11362991,83.86453467,0.211618811,
2017-11-08 19:53:00,0,0,0,0,73,0,0,73,0,0,73,33.63316322,83.60823513,0.21097208,
2017-11-08 19:54:00,0,0,0,0,73,0,0,73,0,0,73,33.63316322,83.60823513,0.21097208,
2017-11-08 19:55:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 19:56:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 19:57:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 19:58:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 19:59:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:00:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:01:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:02:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:03:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:04:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:05:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:06:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:07:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:08:00,0,0,0,0,73,0,0,73,0,0,73,33.97242477,83.78900144,0.211428215,
2017-11-08 20:09:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:10:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:11:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:12:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:13:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:14:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:15:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:16:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:17:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:18:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:19:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:20:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:21:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:22:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:23:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:24:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:25:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:26:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:27:00,0,0,0,0,73,0,0,73,0,0,73,34.3103308,83.97004166,0.211885041,
2017-11-08 20:28:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:29:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:30:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:31:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:32:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:33:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:34:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:35:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:36:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:37:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:38:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:39:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:40:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:41:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:42:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:43:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:44:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:45:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:46:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:47:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:48:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
2017-11-08 20:49:00,0,0,0,0,73,0,0,73,0,0,73,34.64689449,84.15134165,0.212342522,
