Time,BA1_CFM,BA2_CFM,BA3_CFM,BA4_CFM,TO1_CFM,TO2_CFM,TO3_CFM,BA5_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-11-29 23:46:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:47:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:48:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:49:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:50:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:51:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:52:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,104.536374312983,159.416392087369,0.194608006617337
2017-11-29 23:53:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-29 23:54:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-29 23:55:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-29 23:56:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-29 23:57:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-29 23:58:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-29 23:59:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:00:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:01:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:02:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:03:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:04:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:05:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:06:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:07:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:08:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:09:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:10:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:11:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:12:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:13:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:14:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:15:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:16:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:17:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:18:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:19:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:20:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:21:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:22:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:23:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:24:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:25:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:26:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:27:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:28:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:29:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:30:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:31:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:32:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:33:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:34:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:35:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:36:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:37:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:38:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:39:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:40:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,109.049298188041,162.788241816851,0.19872420160755
2017-11-30 00:41:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:42:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:43:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:44:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:45:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:46:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:47:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:48:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:49:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:50:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:51:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:52:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,108.584092903017,162.438463478713,0.198297208722742
2017-11-30 00:53:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 00:54:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 00:55:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 00:56:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 00:57:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 00:58:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 00:59:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:00:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:01:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:02:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:03:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:04:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:05:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:06:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:07:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:08:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:09:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.257547310197,159.951977341477,0.195261823814621
2017-11-30 01:10:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:11:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:12:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:13:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:14:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:15:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:16:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.728623954844,160.302502662192,0.195689728580499
2017-11-30 01:17:00,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108,105.257547310197,159.951977341477,0.195261823814621
