Time,BA1_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-11-13 01:16:00,54,0,0,54,0,0,54,26.3317779769713,62.6312359677546,0.69590262186394
2017-11-13 01:17:00,54,0,0,54,0,0,54,26.3317779769713,62.6312359677546,0.69590262186394
2017-11-13 01:18:00,54,0,0,54,0,0,54,26.3317779769713,62.6312359677546,0.69590262186394
2017-11-13 01:19:00,54,0,0,54,0,0,54,26.3317779769713,62.6312359677546,0.69590262186394
2017-11-13 01:20:00,54,0,0,54,0,0,54,26.3317779769713,62.6312359677546,0.69590262186394
2017-11-13 01:21:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:22:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:23:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:24:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:25:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:26:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:27:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:28:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:29:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:30:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:31:00,54,0,0,54,0,0,54,26.1668985108596,62.5410136901439,0.69490015211271
2017-11-13 01:32:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:33:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:34:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:35:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:36:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:37:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:38:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:39:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:40:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:41:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:42:00,54,0,0,54,0,0,54,25.8347778071501,62.3602129632913,0.692891255147681
2017-11-13 01:43:00,54,0,0,54,0,0,54,26.0012359395539,62.4506728232944,0.693896364703271
2017-11-13 01:44:00,54,0,0,54,0,0,54,25.8347778071501,62.3602129632913,0.692891255147681
2017-11-13 01:45:00,54,0,0,54,0,0,54,25.8347778071501,62.3602129632913,0.692891255147681
2017-11-13 01:46:00,54,0,0,54,0,0,54,25.8347778071501,62.3602129632913,0.692891255147681
2017-11-13 01:47:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:48:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:49:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:50:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:51:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:52:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:53:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:54:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:55:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:56:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:57:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:58:00,54,0,0,54,0,0,54,27.3708035387405,63.2067529602268,0.702297255113631
2017-11-13 01:59:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:00:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:01:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:02:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:03:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:04:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:05:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
2017-11-13 02:06:00,54,0,0,54,0,0,54,27.2102744073908,63.117061095143,0.701300678834922
