Time,RHD_CFM,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-02-14 03:08:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:09:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:10:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:11:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:12:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:13:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:14:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:15:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:16:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:17:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:18:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:19:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:20:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:21:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:22:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:23:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:24:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:25:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:26:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:27:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:28:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:29:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:30:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:31:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:32:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:33:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:34:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:35:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:36:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:37:00,0,25,66,52,12,0,155,0,0,155,55.254946238987,169.520985776967,0.412459819408679
2018-02-14 03:38:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:39:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:40:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:41:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:42:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:43:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:44:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:45:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:46:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:47:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:48:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:49:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:50:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:51:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:52:00,0,25,66,52,12,0,155,0,0,155,54.9461266085423,169.380245437494,0.412117385492685
2018-02-14 03:53:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 03:54:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 03:55:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 03:56:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 03:57:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 03:58:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 03:59:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:00:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:01:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:02:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:03:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:04:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:05:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:06:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:07:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:08:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:09:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:10:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:11:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:12:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:13:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:14:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:15:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:16:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:17:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:18:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:19:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:20:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:21:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:22:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:23:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:24:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:25:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:26:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:27:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:28:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:29:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:30:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:31:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:32:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:33:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:34:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:35:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:36:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:37:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:38:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:39:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:40:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:41:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:42:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:43:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:44:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:45:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:46:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:47:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:48:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:49:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:50:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:51:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:52:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:53:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:54:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:55:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 04:56:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:57:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:58:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 04:59:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:00:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:01:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:02:00,0,25,66,52,12,0,155,0,0,155,56.840654146048,170.251368896941,0.414236907291827
2018-02-14 05:03:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:04:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:05:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:06:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:07:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:08:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:09:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:10:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:11:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:12:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:13:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:14:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:15:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:16:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:17:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:18:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:19:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:20:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:21:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:22:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:23:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:24:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:25:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:26:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:27:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:28:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:29:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:30:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:31:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:32:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:33:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:34:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:35:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:36:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:37:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:38:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:39:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:40:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:41:00,0,25,66,52,12,0,155,0,0,155,57.1452587652857,170.393134960251,0.414581836886256
2018-02-14 05:42:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:43:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:44:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:45:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:46:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:47:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:48:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:49:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:50:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:51:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:52:00,0,25,66,52,12,0,155,0,0,155,57.4488849106526,170.53491033321,0.414926789131898
2018-02-14 05:53:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 05:54:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 05:55:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 05:56:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 05:57:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 05:58:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 05:59:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:00:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:01:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:02:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:03:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:04:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:05:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:06:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:07:00,30,25,66,52,12,0,185,0,0,185,55.6122150544502,197.85353888855,0.481395471748296
2018-02-14 06:08:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:09:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:10:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:11:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:12:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:13:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:14:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:15:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:16:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:17:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:18:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:19:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:20:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:21:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:22:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:23:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:24:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:25:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:26:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:27:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:28:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:29:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:30:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:31:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:32:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:33:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:34:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:35:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:36:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:37:00,0,25,66,52,12,0,155,0,0,155,55.6122150544502,169.684421140829,0.412857472362115
2018-02-14 06:38:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:39:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:40:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:41:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:42:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:43:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:44:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:45:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:46:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:47:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:48:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:49:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:50:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:51:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:52:00,0,25,66,52,12,0,155,0,0,155,55.920852121151,169.82613819595,0.413202282715206
2018-02-14 06:53:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 06:54:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 06:55:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 06:56:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 06:57:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 06:58:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 06:59:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:00:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:01:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:02:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:03:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:04:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:05:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:06:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:07:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:08:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:09:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:10:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:11:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:12:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:13:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:14:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
2018-02-14 07:15:00,0,25,66,52,12,0,155,0,0,155,58.0199153330131,170.802797452001,0.415578582608275
