Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD2_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-09-06 13:33:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:34:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:35:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:36:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:37:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:38:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:39:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:40:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:41:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:42:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:43:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:44:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:45:00,0,0,0,0,90,0,0,0,90,0,0,90,69.4388509097227,120.242026884607,0.267204504188016
2017-09-06 13:46:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:47:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:48:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:49:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:50:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:51:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:52:00,0,0,0,0,90,0,0,0,90,0,0,90,69.1634161432425,120.054507804094,0.266787795120209
2017-09-06 13:53:00,0,0,0,0,90,0,0,0,90,0,0,90,76.5585272751051,125.190081195015,0.278200180433366
2017-09-06 13:54:00,0,0,0,0,90,0,0,0,90,0,0,90,76.5585272751051,125.190081195015,0.278200180433366
2017-09-06 13:55:00,0,0,0,0,90,0,0,0,90,0,0,90,76.5585272751051,125.190081195015,0.278200180433366
2017-09-06 13:56:00,0,0,0,0,90,0,0,0,90,0,0,90,76.5585272751051,125.190081195015,0.278200180433366
2017-09-06 13:57:00,0,0,0,0,90,0,0,0,90,0,0,90,76.5585272751051,125.190081195015,0.278200180433366
2017-09-06 13:58:00,0,0,0,0,90,0,0,0,90,0,0,90,76.5585272751051,125.190081195015,0.278200180433366
