Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-09-27 18:00:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:01:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:02:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:03:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:04:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:05:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:06:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:07:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:08:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:09:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:10:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:11:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:12:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:13:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:14:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:15:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:16:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:17:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:18:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:19:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:20:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:21:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:22:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:23:00,0,0,0,0,0,0,0,0,0,0,29.2172164339201,29.2172164339201,0.0787879993723688
2017-09-27 18:24:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:25:00,97,82,70,0,0,0,249,0,0,249,29.2172164339201,252.068270709801,0.679734662588227
2017-09-27 18:26:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:27:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:28:00,97,82,70,0,0,0,249,0,0,249,28.7521873011593,251.976351987121,0.679486791875382
2017-09-27 18:29:00,97,82,70,0,0,0,249,0,0,249,28.7521873011593,251.976351987121,0.679486791875382
2017-09-27 18:30:00,97,82,70,0,0,0,249,0,0,249,28.7521873011593,251.976351987121,0.679486791875382
2017-09-27 18:31:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:32:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:33:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:34:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:35:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:36:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:37:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:38:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:39:00,0,0,0,0,0,0,0,0,0,0,28.7521873011593,28.7521873011593,0.0775339882278453
2017-09-27 18:40:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:41:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:42:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:43:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:44:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:45:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:46:00,0,0,0,0,0,0,0,0,0,0,28.9833353384347,28.9833353384347,0.0781573087778014
2017-09-27 18:47:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:48:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:49:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:50:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:51:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:52:00,97,82,70,0,0,0,249,0,0,249,28.9833353384347,252.021885201562,0.679609578071629
2017-09-27 18:53:00,97,82,70,0,0,0,249,0,0,249,14.1526272306081,249.761143294051,0.673513195399689
2017-09-27 18:54:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 18:55:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 18:56:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 18:57:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 18:58:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 18:59:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:00:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:01:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:02:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:03:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:04:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:05:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:06:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:07:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:08:00,0,0,0,0,0,0,0,0,0,0,14.5631984401765,14.5631984401765,0.0392715463555321
2017-09-27 19:09:00,97,82,70,0,0,0,249,0,0,249,14.9737419272605,249.849375948029,0.673751126151988
2017-09-27 19:10:00,97,82,70,0,0,0,249,0,0,249,14.9737419272605,249.849375948029,0.673751126151988
2017-09-27 19:11:00,97,82,70,0,0,0,249,0,0,249,14.5631984401765,249.80469029843,0.673630625523856
2017-09-27 19:12:00,97,82,70,0,0,0,249,0,0,249,14.5631984401765,249.80469029843,0.673630625523856
2017-09-27 19:13:00,97,82,70,0,0,0,249,0,0,249,14.5631984401765,249.80469029843,0.673630625523856
2017-09-27 19:14:00,97,82,70,0,0,0,249,0,0,249,14.1526272306081,249.761143294051,0.673513195399689
2017-09-27 19:15:00,97,82,70,0,0,0,249,0,0,249,14.1526272306081,249.761143294051,0.673513195399689
2017-09-27 19:16:00,97,82,70,0,0,0,249,0,0,249,14.1526272306081,249.761143294051,0.673513195399689
2017-09-27 19:17:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:18:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:19:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:20:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:21:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:22:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:23:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:24:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:25:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:26:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:27:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:28:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:29:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:30:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:31:00,0,0,0,0,0,0,0,0,0,0,13.3344733303607,13.3344733303607,0.0359581303290626
2017-09-27 19:32:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:33:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:34:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:35:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:36:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:37:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:38:00,97,82,70,0,0,0,249,0,0,249,13.742744178204,249.718813446736,0.673399047496816
2017-09-27 19:39:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:40:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:41:00,0,0,0,0,0,0,0,0,0,0,13.742744178204,13.742744178204,0.0370590854243703
2017-09-27 19:42:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:43:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:44:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:45:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:46:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:47:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:48:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:49:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:50:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:51:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:52:00,0,0,0,0,0,0,0,0,0,0,14.1526272306081,14.1526272306081,0.0381643880375949
2017-09-27 19:53:00,0,0,0,0,0,0,0,0,0,0,21.470603034116,21.470603034116,0.0578982553728971
2017-09-27 19:54:00,97,82,70,0,0,0,249,0,0,249,21.470603034116,250.704387794745,0.676056776075716
2017-09-27 19:55:00,97,82,70,0,0,0,249,0,0,249,21.8600571926335,250.764239827083,0.676218174814606
2017-09-27 19:56:00,97,82,70,0,0,0,249,0,0,249,21.470603034116,250.704387794745,0.676056776075716
2017-09-27 19:57:00,97,82,70,0,0,0,249,0,0,249,21.470603034116,250.704387794745,0.676056776075716
2017-09-27 19:58:00,97,82,70,0,0,0,249,0,0,249,21.470603034116,250.704387794745,0.676056776075716
2017-09-27 19:59:00,97,82,70,0,0,0,249,0,0,249,21.470603034116,250.704387794745,0.676056776075716
2017-09-27 20:00:00,97,82,70,0,0,0,249,0,0,249,21.0780818515565,250.645026251279,0.675896700003449
2017-09-27 20:01:00,0,0,0,0,0,0,0,0,0,0,21.0780818515565,21.0780818515565,0.0568397712850962
2017-09-27 20:02:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:03:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:04:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:05:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:06:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:07:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:08:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:09:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:10:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:11:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:12:00,0,0,0,0,0,0,0,0,0,0,21.0780818515565,21.0780818515565,0.0568397712850962
2017-09-27 20:13:00,0,0,0,0,0,0,0,0,0,0,21.0780818515565,21.0780818515565,0.0568397712850962
2017-09-27 20:14:00,0,0,0,0,0,0,0,0,0,0,21.0780818515565,21.0780818515565,0.0568397712850962
2017-09-27 20:15:00,0,0,0,0,0,0,0,0,0,0,20.6824059125296,20.6824059125296,0.0557727799888439
2017-09-27 20:16:00,0,0,0,0,0,0,0,0,0,0,21.0780818515565,21.0780818515565,0.0568397712850962
2017-09-27 20:17:00,97,82,70,0,0,0,249,0,0,249,21.0780818515565,250.645026251279,0.675896700003449
2017-09-27 20:18:00,97,82,70,24,0,0,273,0,0,273,21.0780818515565,274.51077404934,0.74025377271732
2017-09-27 20:19:00,97,82,70,24,0,0,273,0,0,273,21.0780818515565,274.51077404934,0.74025377271732
2017-09-27 20:20:00,97,82,70,24,0,0,273,0,0,273,21.0780818515565,274.51077404934,0.74025377271732
2017-09-27 20:21:00,97,82,70,24,0,0,273,0,0,273,21.0780818515565,274.51077404934,0.74025377271732
2017-09-27 20:22:00,97,82,70,24,0,0,273,0,0,273,21.0780818515565,274.51077404934,0.74025377271732
2017-09-27 20:23:00,97,82,70,24,0,0,273,0,0,273,21.0780818515565,274.51077404934,0.74025377271732
2017-09-27 20:24:00,0,0,0,24,0,0,24,0,0,24,21.470603034116,34.1381280187272,0.0920578733089272
2017-09-27 20:25:00,0,0,0,24,0,0,24,0,0,24,21.470603034116,34.1381280187272,0.0920578733089272
2017-09-27 20:26:00,0,0,0,24,0,0,24,0,0,24,21.0780818515565,33.8559103735594,0.0912968369624074
2017-09-27 20:27:00,0,0,0,24,0,0,24,0,0,24,21.470603034116,34.1381280187272,0.0920578733089272
2017-09-27 20:28:00,0,0,0,24,0,0,24,0,0,24,21.470603034116,34.1381280187272,0.0920578733089272
2017-09-27 20:29:00,0,0,0,24,0,0,24,0,0,24,21.0780818515565,33.8559103735594,0.0912968369624074
2017-09-27 20:30:00,0,0,0,24,0,0,24,0,0,24,21.0780818515565,33.8559103735594,0.0912968369624074
2017-09-27 20:31:00,0,0,0,24,0,0,24,0,0,24,21.0780818515565,33.8559103735594,0.0912968369624074
2017-09-27 20:32:00,0,0,0,24,0,0,24,0,0,24,21.0780818515565,33.8559103735594,0.0912968369624074
2017-09-27 20:33:00,0,0,0,24,0,0,24,0,0,24,20.6824059125296,33.5733858908141,0.0905349731887122
2017-09-27 20:34:00,0,0,0,24,0,0,24,0,0,24,20.6824059125296,33.5733858908141,0.0905349731887122
2017-09-27 20:35:00,0,0,0,24,0,0,24,0,0,24,20.2834839452512,33.2905906289106,0.0897723792240285
2017-09-27 20:36:00,0,0,0,24,0,0,24,0,0,24,20.2834839452512,33.2905906289106,0.0897723792240285
2017-09-27 20:37:00,0,0,0,24,0,0,24,0,0,24,20.2834839452512,33.2905906289106,0.0897723792240285
2017-09-27 20:38:00,0,0,0,24,0,0,24,0,0,24,19.8812210699464,33.007565003764,0.0890091640550939
2017-09-27 20:39:00,97,82,70,24,0,0,273,0,0,273,19.8812210699464,274.349567410939,0.739819058186802
2017-09-27 20:40:00,97,82,70,24,0,0,273,0,0,273,19.4755187639282,274.296846425735,0.739676889237938
2017-09-27 20:41:00,97,82,70,24,0,0,273,0,0,273,19.4755187639282,274.296846425735,0.739676889237938
2017-09-27 20:42:00,97,82,70,24,0,0,273,0,0,273,19.4755187639282,274.296846425735,0.739676889237938
2017-09-27 20:43:00,97,82,70,24,0,0,273,0,0,273,19.0662748740416,274.244658725932,0.739536158362065
2017-09-27 20:44:00,97,82,70,24,0,0,273,0,0,273,19.0662748740416,274.244658725932,0.739536158362065
2017-09-27 20:45:00,97,82,70,24,0,0,273,0,0,273,19.0662748740416,274.244658725932,0.739536158362065
2017-09-27 20:46:00,97,82,70,24,0,0,273,0,0,273,18.6533836947189,274.19302138331,0.739396911595442
2017-09-27 20:47:00,0,0,0,24,0,0,24,0,0,24,18.6533836947189,32.1575878188882,0.0867170907475638
2017-09-27 20:48:00,0,0,0,24,0,0,24,0,0,24,18.2367361360804,31.8741535289446,0.085952773561199
2017-09-27 20:49:00,0,0,0,24,0,0,24,0,0,24,18.2367361360804,31.8741535289446,0.085952773561199
2017-09-27 20:50:00,0,0,0,24,0,0,24,0,0,24,18.2367361360804,31.8741535289446,0.085952773561199
2017-09-27 20:51:00,0,0,0,24,0,0,24,0,0,24,18.2367361360804,31.8741535289446,0.085952773561199
2017-09-27 20:52:00,0,0,0,24,0,0,24,0,0,24,17.8162200149003,31.5907792599673,0.0851886182291253
2017-09-27 20:53:00,0,0,0,24,0,0,24,0,0,24,19.0985010878108,32.4632350219778,0.0875413079244346
2017-09-27 20:54:00,0,0,0,24,0,0,24,0,0,24,19.0985010878108,32.4632350219778,0.0875413079244346
2017-09-27 20:55:00,0,0,0,24,0,0,24,0,0,24,18.6702234985446,32.1690981885177,0.0867481299465647
2017-09-27 20:56:00,0,0,0,24,0,0,24,0,0,24,18.6702234985446,32.1690981885177,0.0867481299465647
2017-09-27 20:57:00,0,0,0,24,0,0,24,0,0,24,18.6702234985446,32.1690981885177,0.0867481299465647
2017-09-27 20:58:00,0,0,0,24,0,0,24,0,0,24,18.6702234985446,32.1690981885177,0.0867481299465647
2017-09-27 20:59:00,0,0,0,24,0,0,24,0,0,24,18.6702234985446,32.1690981885177,0.0867481299465647
2017-09-27 21:00:00,0,0,0,24,0,0,24,0,0,24,18.6702234985446,32.1690981885177,0.0867481299465647
2017-09-27 21:01:00,0,0,0,24,0,0,24,0,0,24,18.2370766099812,31.874384071357,0.0859533952486033
2017-09-27 21:02:00,0,82,70,24,0,0,176,0,0,176,18.2370766099812,177.7122939095,0.47922416335146
2017-09-27 21:03:00,97,82,70,24,0,0,273,0,0,273,18.2370766099812,274.141993894286,0.73925930937785
2017-09-27 21:04:00,97,82,70,24,0,0,273,0,0,273,18.2370766099812,274.141993894286,0.73925930937785
2017-09-27 21:05:00,97,82,70,24,0,0,273,0,0,273,18.2370766099812,274.141993894286,0.73925930937785
2017-09-27 21:06:00,97,82,70,24,0,0,273,0,0,273,17.7988299603987,274.089407230429,0.739117502643854
2017-09-27 21:07:00,97,82,70,24,0,0,273,0,0,273,17.7988299603987,274.089407230429,0.739117502643854
2017-09-27 21:08:00,97,82,70,24,0,0,273,0,0,273,17.7988299603987,274.089407230429,0.739117502643854
2017-09-27 21:09:00,0,0,0,24,0,0,24,0,0,24,17.7988299603987,31.5791199959264,0.085157177517105
2017-09-27 21:10:00,0,0,0,24,0,0,24,0,0,24,17.7988299603987,31.5791199959264,0.085157177517105
2017-09-27 21:11:00,0,0,0,24,0,0,24,0,0,24,17.7988299603987,31.5791199959264,0.085157177517105
2017-09-27 21:12:00,0,0,0,24,0,0,24,0,0,24,17.3552333153106,31.2833375435789,0.084359561915269
2017-09-27 21:13:00,0,0,0,24,0,0,24,0,0,24,17.3552333153106,31.2833375435789,0.084359561915269
2017-09-27 21:14:00,0,0,0,24,0,0,24,0,0,24,17.3552333153106,31.2833375435789,0.084359561915269
2017-09-27 21:15:00,0,0,0,24,0,0,24,0,0,24,17.3552333153106,31.2833375435789,0.084359561915269
2017-09-27 21:16:00,0,0,0,24,0,0,24,0,0,24,17.3552333153106,31.2833375435789,0.084359561915269
2017-09-27 21:17:00,0,0,0,24,0,0,24,0,0,24,17.3552333153106,31.2833375435789,0.084359561915269
2017-09-27 21:18:00,0,0,0,24,0,0,24,0,0,24,16.9060141548512,30.9870731849374,0.0835606467908423
2017-09-27 21:19:00,0,0,0,24,0,0,24,0,0,24,16.9060141548512,30.9870731849374,0.0835606467908423
2017-09-27 21:20:00,0,0,0,24,0,0,24,0,0,24,16.9060141548512,30.9870731849374,0.0835606467908423
2017-09-27 21:21:00,0,0,0,24,0,0,24,0,0,24,16.9060141548512,30.9870731849374,0.0835606467908423
2017-09-27 21:22:00,0,0,0,24,0,0,24,0,0,24,16.9060141548512,30.9870731849374,0.0835606467908423
2017-09-27 21:23:00,0,0,0,24,0,0,24,0,0,24,16.4508747302555,30.6903690265105,0.0827605456894666
2017-09-27 21:24:00,97,82,70,24,0,0,273,0,0,273,16.4508747302555,273.934981729258,0.738701074326089
2017-09-27 21:25:00,97,82,70,24,0,0,273,0,0,273,16.4508747302555,273.934981729258,0.738701074326089
2017-09-27 21:26:00,97,82,70,24,0,0,273,0,0,273,16.4508747302555,273.934981729258,0.738701074326089
2017-09-27 21:27:00,97,82,70,24,0,0,273,0,0,273,16.4508747302555,273.934981729258,0.738701074326089
2017-09-27 21:28:00,97,82,70,24,0,0,273,0,0,273,16.4508747302555,273.934981729258,0.738701074326089
2017-09-27 21:29:00,97,82,70,24,0,0,273,0,0,273,15.9894885948753,273.884681815829,0.738565434110101
2017-09-27 21:30:00,97,82,70,24,0,0,273,0,0,273,15.9894885948753,273.884681815829,0.738565434110101
2017-09-27 21:31:00,0,0,0,24,0,0,24,0,0,24,15.9894885948753,30.3932736953883,0.081959389740373
2017-09-27 21:32:00,0,0,0,24,0,0,24,0,0,24,15.9894885948753,30.3932736953883,0.081959389740373
2017-09-27 21:33:00,0,0,0,24,0,0,24,0,0,24,15.9894885948753,30.3932736953883,0.081959389740373
2017-09-27 21:34:00,0,0,0,24,0,0,24,0,0,24,15.9894885948753,30.3932736953883,0.081959389740373
2017-09-27 21:35:00,0,0,0,24,0,0,24,0,0,24,15.9894885948753,30.3932736953883,0.081959389740373
2017-09-27 21:36:00,0,0,0,24,0,0,24,0,0,24,15.5214964895167,30.0958433934298,0.0811573304991365
2017-09-27 21:37:00,0,0,0,24,0,0,24,0,0,24,15.5214964895167,30.0958433934298,0.0811573304991365
2017-09-27 21:38:00,0,0,0,24,0,0,24,0,0,24,15.5214964895167,30.0958433934298,0.0811573304991365
2017-09-27 21:39:00,0,0,0,24,0,0,24,0,0,24,15.5214964895167,30.0958433934298,0.0811573304991365
2017-09-27 21:40:00,0,0,0,24,0,0,24,0,0,24,15.5214964895167,30.0958433934298,0.0811573304991365
2017-09-27 21:41:00,0,0,0,24,0,0,24,0,0,24,15.5214964895167,30.0958433934298,0.0811573304991365
2017-09-27 21:42:00,0,0,0,24,0,0,24,0,0,24,15.0465014278189,29.7981431610684,0.0803545433556901
2017-09-27 21:43:00,0,0,0,24,0,0,24,0,0,24,15.0465014278189,29.7981431610684,0.0803545433556901
2017-09-27 21:44:00,0,0,0,24,0,0,24,0,0,24,15.0465014278189,29.7981431610684,0.0803545433556901
2017-09-27 21:45:00,0,0,0,24,0,0,24,0,0,24,15.0465014278189,29.7981431610684,0.0803545433556901
2017-09-27 21:46:00,0,0,0,24,0,0,24,0,0,24,15.0465014278189,29.7981431610684,0.0803545433556901
2017-09-27 21:47:00,97,82,70,24,0,0,273,0,0,273,15.0465014278189,273.785974500975,0.738299257081281
2017-09-27 21:48:00,97,82,70,24,0,0,273,0,0,273,15.0465014278189,273.785974500975,0.738299257081281
2017-09-27 21:49:00,97,82,70,24,0,0,273,0,0,273,15.0465014278189,273.785974500975,0.738299257081281
2017-09-27 21:50:00,97,82,70,24,0,0,273,0,0,273,14.564062781653,273.737616246815,0.738168852800401
2017-09-27 21:51:00,97,82,70,24,0,0,273,0,0,273,14.564062781653,273.737616246815,0.738168852800401
2017-09-27 21:52:00,97,82,70,24,0,0,273,0,0,273,14.564062781653,273.737616246815,0.738168852800401
2017-09-27 21:53:00,97,82,70,24,0,0,273,0,0,273,19.7015370231443,274.326096764035,0.7397557665547
2017-09-27 21:54:00,0,0,0,24,0,0,24,0,0,24,19.7015370231443,32.8818514751269,0.088670161281241
2017-09-27 21:55:00,0,0,0,24,0,0,24,0,0,24,19.7015370231443,32.8818514751269,0.088670161281241
2017-09-27 21:56:00,0,0,0,24,0,0,24,0,0,24,19.7015370231443,32.8818514751269,0.088670161281241
2017-09-27 21:57:00,0,0,0,24,0,0,24,0,0,24,19.3123930640626,32.6111271965325,0.0879401182827842
2017-09-27 21:58:00,0,0,0,24,0,0,24,0,0,24,19.3123930640626,32.6111271965325,0.0879401182827842
2017-09-27 21:59:00,0,0,0,24,0,0,24,0,0,24,19.3123930640626,32.6111271965325,0.0879401182827842
2017-09-27 22:00:00,0,0,0,24,0,0,24,0,0,24,19.3123930640626,32.6111271965325,0.0879401182827842
2017-09-27 22:01:00,0,0,0,24,0,0,24,0,0,24,19.3123930640626,32.6111271965325,0.0879401182827842
2017-09-27 22:02:00,0,0,0,24,0,0,24,0,0,24,19.3123930640626,32.6111271965325,0.0879401182827842
