Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,BA4_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-07-13 09:41:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:42:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:43:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:44:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:45:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:46:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:47:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:48:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 09:49:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 09:50:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 09:51:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 09:52:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 09:53:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 09:54:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 09:55:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 09:56:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 09:57:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 09:58:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 09:59:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:00:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:01:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:02:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:03:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:04:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:05:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:06:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:07:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:08:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:09:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:10:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:11:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:12:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:13:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:14:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:15:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:16:00,94,0,94,0,0,0,0,188,0,0,188,25.342733800621,191.010433704714,0.30733778552649
2017-07-13 10:17:00,94,0,94,0,0,0,0,188,0,0,188,25.342733800621,191.010433704714,0.30733778552649
2017-07-13 10:18:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:19:00,94,0,94,0,0,0,0,188,0,0,188,25.342733800621,191.010433704714,0.30733778552649
2017-07-13 10:20:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:21:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:22:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:23:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:24:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:25:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:26:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:27:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:28:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:29:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:30:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:31:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:32:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:33:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:34:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:35:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:36:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:37:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:38:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:39:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:40:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:41:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:42:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:43:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:44:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 10:45:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:46:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:47:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:48:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:49:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:50:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:51:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:52:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:53:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:54:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:55:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:56:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:57:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 10:58:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 10:59:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 11:00:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:01:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:02:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:03:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:04:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:05:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:06:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:07:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 11:08:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 11:09:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 11:10:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:11:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:12:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:13:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:14:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:15:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:16:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:17:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:18:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:19:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:20:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:21:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 11:22:00,0,0,94,0,0,0,0,94,0,0,94,25.9396154119541,99.6100200539164,0.160273564044918
2017-07-13 11:23:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:24:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:25:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:26:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:27:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:28:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:29:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:30:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:31:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:32:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:33:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:34:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:35:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:36:00,0,0,94,0,0,0,0,94,0,0,94,27.1083123543361,100.067796540259,0.16101013119913
2017-07-13 11:37:00,0,0,94,0,0,0,0,94,0,0,94,27.1083123543361,100.067796540259,0.16101013119913
2017-07-13 11:38:00,0,0,94,0,0,0,0,94,0,0,94,27.1083123543361,100.067796540259,0.16101013119913
2017-07-13 11:39:00,0,0,94,0,0,0,0,94,0,0,94,27.1083123543361,100.067796540259,0.16101013119913
2017-07-13 11:40:00,0,0,94,0,0,0,0,94,0,0,94,27.1083123543361,100.067796540259,0.16101013119913
2017-07-13 11:41:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:42:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:43:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:44:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:45:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:46:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:47:00,94,0,94,0,0,0,0,188,0,0,188,25.9396154119541,191.145110111675,0.307554481273814
2017-07-13 11:48:00,94,0,94,0,0,0,0,188,0,0,188,26.5280018815647,191.280387071413,0.307772143316835
2017-07-13 11:49:00,94,0,94,0,0,0,0,188,0,0,188,26.5280018815647,191.280387071413,0.307772143316835
2017-07-13 11:50:00,94,0,94,0,0,0,0,188,0,0,188,26.5280018815647,191.280387071413,0.307772143316835
2017-07-13 11:51:00,94,0,94,0,0,0,0,188,0,0,188,26.5280018815647,191.280387071413,0.307772143316835
2017-07-13 11:52:00,94,0,94,0,0,0,0,188,0,0,188,26.5280018815647,191.280387071413,0.307772143316835
2017-07-13 11:53:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:54:00,0,0,94,0,0,0,0,94,0,0,94,26.5280018815647,99.8387667002048,0.160641619791158
2017-07-13 11:55:00,0,0,94,0,0,0,0,94,0,0,94,27.1083123543361,100.067796540259,0.16101013119913
2017-07-13 11:56:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 11:57:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 11:58:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 11:59:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:00:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:01:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:02:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:03:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:04:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:05:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:06:00,0,0,94,0,0,0,0,94,0,0,94,47.4212001333898,109.901224285821,0.176832219285311
2017-07-13 12:07:00,0,0,94,0,0,0,0,94,0,0,94,47.4212001333898,109.901224285821,0.176832219285311
2017-07-13 12:08:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:09:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:10:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:11:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:12:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:13:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:14:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:15:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:16:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:17:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:18:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:19:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:20:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:21:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:22:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:23:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:24:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:25:00,0,0,94,0,0,0,0,94,0,0,94,47.4212001333898,109.901224285821,0.176832219285311
2017-07-13 12:26:00,0,0,94,0,0,0,0,94,0,0,94,47.4212001333898,109.901224285821,0.176832219285311
2017-07-13 12:27:00,0,0,94,0,0,0,0,94,0,0,94,47.4212001333898,109.901224285821,0.176832219285311
2017-07-13 12:28:00,0,0,94,0,0,0,0,94,0,0,94,47.4212001333898,109.901224285821,0.176832219285311
2017-07-13 12:29:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:30:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:31:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:32:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:33:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:34:00,94,0,94,0,0,0,0,188,0,0,188,47.0192125726279,197.406917531335,0.317629794901585
2017-07-13 12:35:00,94,0,94,0,0,0,0,188,0,0,188,46.6151458963445,197.261856555065,0.317396390273636
2017-07-13 12:36:00,94,0,94,0,0,0,0,188,0,0,188,46.6151458963445,197.261856555065,0.317396390273636
2017-07-13 12:37:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:38:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:39:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:40:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:41:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:42:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:43:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:44:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:45:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:46:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:47:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:48:00,0,0,94,0,0,0,0,94,0,0,94,47.0192125726279,109.677341481476,0.176471989511627
2017-07-13 12:49:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:50:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:51:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:52:00,0,0,94,0,0,0,0,94,0,0,94,46.6151458963445,109.453326973321,0.176111547825135
2017-07-13 12:53:00,94,0,94,0,0,0,0,188,0,0,188,46.2089618611013,197.116936172353,0.317163211862193
2017-07-13 12:54:00,94,0,94,0,0,0,0,188,0,0,188,46.2089618611013,197.116936172353,0.317163211862193
2017-07-13 12:55:00,94,0,94,0,0,0,0,188,0,0,188,46.2089618611013,197.116936172353,0.317163211862193
2017-07-13 12:56:00,94,0,94,0,0,0,0,188,0,0,188,66.0483022530225,205.171452010578,0.330123012084599
2017-07-13 12:57:00,94,0,94,0,0,0,0,188,0,0,188,66.3523313681659,205.309186254787,0.330344627924034
2017-07-13 12:58:00,94,0,94,0,0,0,0,188,0,0,188,66.3523313681659,205.309186254787,0.330344627924034
2017-07-13 12:59:00,94,0,94,0,0,0,0,188,0,0,188,66.3523313681659,205.309186254787,0.330344627924034
2017-07-13 13:00:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:01:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:02:00,0,0,94,0,0,0,0,94,0,0,94,66.6557623473641,121.655345747897,0.19574472364907
2017-07-13 13:03:00,0,0,94,0,0,0,0,94,0,0,94,66.6557623473641,121.655345747897,0.19574472364907
2017-07-13 13:04:00,0,0,94,0,0,0,0,94,0,0,94,66.6557623473641,121.655345747897,0.19574472364907
2017-07-13 13:05:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:06:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:07:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:08:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:09:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:10:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:11:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:12:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:13:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:14:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:15:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:16:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:17:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:18:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:19:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:20:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:21:00,94,0,94,0,0,0,0,188,0,0,188,66.6557623473641,205.447045427732,0.330566444775112
2017-07-13 13:22:00,94,0,94,0,0,0,0,188,0,0,188,66.3523313681659,205.309186254787,0.330344627924034
2017-07-13 13:23:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:24:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:25:00,0,0,94,0,0,0,0,94,0,0,94,66.0483022530225,121.256635460026,0.195103194625946
2017-07-13 13:26:00,0,0,94,0,0,0,0,94,0,0,94,66.0483022530225,121.256635460026,0.195103194625946
2017-07-13 13:27:00,0,0,94,0,0,0,0,94,0,0,94,66.0483022530225,121.256635460026,0.195103194625946
2017-07-13 13:28:00,0,0,94,0,0,0,0,94,0,0,94,66.0483022530225,121.256635460026,0.195103194625946
2017-07-13 13:29:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:30:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:31:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:32:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:33:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:34:00,0,0,94,0,0,0,0,94,0,0,94,66.3523313681659,121.455989198452,0.195423956876028
2017-07-13 13:35:00,0,0,94,0,0,0,0,94,0,0,94,66.6557623473641,121.655345747897,0.19574472364907
2017-07-13 13:36:00,0,0,94,0,0,0,0,94,0,0,94,66.6557623473641,121.655345747897,0.19574472364907
2017-07-13 13:37:00,0,0,94,0,0,0,0,94,0,0,94,66.6557623473641,121.655345747897,0.19574472364907
