Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,BA4_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-06-22 22:38:00,0,0,0,0,0,108,0,0,108,0,0,108,20.656298308284,111.316453725246,0.133713457928223
2017-06-22 22:39:00,0,0,0,0,0,108,0,0,108,0,0,108,20.656298308284,111.316453725246,0.133713457928223
2017-06-22 22:40:00,0,0,0,0,0,108,0,0,108,0,0,108,21.2170243171874,111.483767895561,0.133914435910584
2017-06-22 22:41:00,0,0,0,0,0,108,0,0,108,0,0,108,21.2170243171874,111.483767895561,0.133914435910584
2017-06-22 22:42:00,0,0,0,0,0,108,0,0,108,0,0,108,21.2170243171874,111.483767895561,0.133914435910584
2017-06-22 22:43:00,0,0,0,0,0,108,0,0,108,0,0,108,21.2170243171874,111.483767895561,0.133914435910584
2017-06-22 22:44:00,0,0,0,0,0,108,0,0,108,0,0,108,21.7835111077061,111.656253033452,0.134121625265407
2017-06-22 22:45:00,0,0,0,0,0,108,0,0,108,0,0,108,21.7835111077061,111.656253033452,0.134121625265407
2017-06-22 22:46:00,0,0,0,0,0,108,0,0,108,0,0,108,21.7835111077061,111.656253033452,0.134121625265407
2017-06-22 22:47:00,0,0,0,0,0,108,0,0,108,0,0,108,21.7835111077061,111.656253033452,0.134121625265407
2017-06-22 22:48:00,0,0,0,0,0,108,0,0,108,0,0,108,21.7835111077061,111.656253033452,0.134121625265407
2017-06-22 22:49:00,0,0,0,0,0,108,0,0,108,0,0,108,21.7835111077061,111.656253033452,0.134121625265407
2017-06-22 22:50:00,0,0,0,0,0,108,0,0,108,0,0,108,22.3537944438712,111.833353130768,0.134334358115036
2017-06-22 22:51:00,0,0,0,0,0,108,0,0,108,0,0,108,22.3537944438712,111.833353130768,0.134334358115036
2017-06-22 22:52:00,0,0,0,0,0,108,0,0,108,0,0,108,22.3537944438712,111.833353130768,0.134334358115036
2017-06-22 22:53:00,0,0,0,0,0,108,0,0,108,0,0,108,21.4988110680861,111.569136067962,0.134016980261816
2017-06-22 22:54:00,0,0,0,0,0,108,0,0,108,0,0,108,22.1652266601809,111.774412610058,0.13426355869076
2017-06-22 22:55:00,0,0,0,0,0,108,0,0,108,0,0,108,22.1652266601809,111.774412610058,0.13426355869076
2017-06-22 22:56:00,0,0,0,0,0,108,0,0,108,0,0,108,22.1652266601809,111.774412610058,0.13426355869076
2017-06-22 22:57:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 22:58:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 22:59:00,0,0,0,0,0,108,0,0,108,0,0,108,22.1652266601809,111.774412610058,0.13426355869076
2017-06-22 23:00:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:01:00,0,0,0,0,0,108,0,0,108,0,0,108,22.1652266601809,111.774412610058,0.13426355869076
2017-06-22 23:02:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:03:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:04:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:05:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:06:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:07:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:08:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:09:00,0,0,0,0,0,108,0,0,108,0,0,108,22.8241467611723,111.981999411214,0.134512912205662
2017-06-22 23:10:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:11:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:12:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:13:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:14:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:15:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:16:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:17:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:18:00,0,0,0,0,0,108,0,0,108,0,0,108,23.4757252017408,112.191721877951,0.134764831084626
2017-06-22 23:19:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:20:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:21:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:22:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:23:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:24:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:25:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:26:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:27:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:28:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:29:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:30:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:31:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:32:00,0,0,0,0,0,108,0,0,108,0,0,108,24.1201361950887,112.403423935399,0.135019127850329
2017-06-22 23:33:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:34:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:35:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:36:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:37:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:38:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:39:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:40:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:41:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:42:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:43:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:44:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:45:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:46:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:47:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:48:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:49:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:50:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:51:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:52:00,0,0,0,0,0,108,0,0,108,0,0,108,24.7575661053108,112.616965325898,0.135275634025103
2017-06-22 23:53:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-22 23:54:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-22 23:55:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-22 23:56:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-22 23:57:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-22 23:58:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-22 23:59:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:00:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:01:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:02:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:03:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:04:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:05:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:06:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:07:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:08:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:09:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:10:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:11:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:12:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:13:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:14:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:15:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:16:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:17:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:18:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:19:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:20:00,0,0,0,0,0,108,0,0,108,0,0,108,29.4507710063484,114.310244071518,0.13730960248831
2017-06-23 00:21:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:22:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:23:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:24:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:25:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:26:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:27:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:28:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:29:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:30:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:31:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:32:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:33:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:34:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:35:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:36:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:37:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:38:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:39:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:40:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:41:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:42:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:43:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:44:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:45:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:46:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:47:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:48:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:49:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:50:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:51:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:52:00,0,0,0,0,0,108,0,0,108,0,0,108,30.0222494817843,114.530363527117,0.137574010242783
2017-06-23 00:53:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 00:54:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 00:55:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 00:56:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 00:57:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 00:58:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 00:59:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:00:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:01:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:02:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:03:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:04:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:05:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:06:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:07:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:08:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:09:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:10:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:11:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:12:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:13:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:14:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:15:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:16:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:17:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:18:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:19:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:20:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:21:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:22:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:23:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:24:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:25:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:26:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:27:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:28:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:29:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:30:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:31:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:32:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:33:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:34:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:35:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:36:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:37:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:38:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:39:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:40:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:41:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:42:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:43:00,0,0,0,0,0,108,0,0,108,0,0,108,36.6132951645084,117.269779664992,0.140864600198188
2017-06-23 01:44:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:45:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:46:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:47:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:48:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:49:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:50:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:51:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:52:00,0,0,0,0,0,108,0,0,108,0,0,108,36.0893940298895,117.039141084697,0.140587556858495
2017-06-23 01:53:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 01:54:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 01:55:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 01:56:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 01:57:00,0,0,0,0,0,108,0,0,108,0,0,108,45.1460845189009,121.308658551673,0.145716106368376
2017-06-23 01:58:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 01:59:00,0,0,0,0,0,108,0,0,108,0,0,108,45.1460845189009,121.308658551673,0.145716106368376
2017-06-23 02:00:00,0,0,0,0,0,108,0,0,108,0,0,108,45.1460845189009,121.308658551673,0.145716106368376
2017-06-23 02:01:00,0,0,0,0,0,108,0,0,108,0,0,108,45.1460845189009,121.308658551673,0.145716106368376
2017-06-23 02:02:00,0,0,0,0,0,108,0,0,108,0,0,108,45.1460845189009,121.308658551673,0.145716106368376
2017-06-23 02:03:00,0,0,0,0,0,108,0,0,108,0,0,108,45.1460845189009,121.308658551673,0.145716106368376
2017-06-23 02:04:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:05:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:06:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:07:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:08:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:09:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:10:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:11:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:12:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:13:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:14:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:15:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:16:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:17:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:18:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:19:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:20:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:21:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:22:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:23:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:24:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:25:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:26:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:27:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
2017-06-23 02:28:00,0,0,0,0,0,108,0,0,108,0,0,108,44.6720379516974,121.071096721649,0.145430746812792
