Time,BA1_CFM,TO1_CFM,SW1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-07-27 19:28:00,0,0,0,0,0,0,0,0,0,0,56.5923972209478,56.5923972209478,0.104542605703721
2016-07-27 19:29:00,0,0,0,0,0,0,0,0,0,0,56.2524349743859,56.2524349743859,0.10391459662756
2016-07-27 19:30:00,0,0,0,0,0,0,0,0,0,0,56.2524349743859,56.2524349743859,0.10391459662756
2016-07-27 19:31:00,0,0,0,0,0,0,0,0,0,0,56.2524349743859,56.2524349743859,0.10391459662756
2016-07-27 19:32:00,0,0,0,0,0,0,0,0,0,0,56.2524349743859,56.2524349743859,0.10391459662756
2016-07-27 19:33:00,0,0,0,0,94,0,94,0,0,94,56.2524349743859,115.060134174111,0.212549508942324
2016-07-27 19:34:00,0,0,0,0,94,0,94,0,0,94,56.2524349743859,115.060134174111,0.212549508942324
2016-07-27 19:35:00,0,0,0,0,94,0,94,0,0,94,56.2524349743859,115.060134174111,0.212549508942324
2016-07-27 19:36:00,0,0,0,0,94,0,94,0,0,94,56.2524349743859,115.060134174111,0.212549508942324
2016-07-27 19:37:00,0,0,0,0,94,0,94,0,0,94,56.2524349743859,115.060134174111,0.212549508942324
2016-07-27 19:38:00,0,0,0,0,94,0,94,0,0,94,56.2524349743859,115.060134174111,0.212549508942324
2016-07-27 19:39:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:40:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:41:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:42:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:43:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:44:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:45:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:46:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:47:00,0,0,0,0,94,0,94,0,0,94,55.9116690168511,114.853044681255,0.212166954460446
2016-07-27 19:48:00,0,0,0,0,94,0,94,0,0,94,44.3469348592128,108.215353837861,0.199905210291616
2016-07-27 19:49:00,0,0,0,0,94,0,94,0,0,94,44.3469348592128,108.215353837861,0.199905210291616
2016-07-27 19:50:00,0,0,0,0,94,0,94,0,0,94,44.3469348592128,108.215353837861,0.199905210291616
2016-07-27 19:51:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:52:00,0,0,0,0,94,0,94,0,0,94,44.3469348592128,108.215353837861,0.199905210291616
2016-07-27 19:53:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:54:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:55:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:56:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:57:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:58:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 19:59:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:00:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:01:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:02:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:03:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:04:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:05:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:06:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:07:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:08:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:09:00,0,0,0,0,94,0,94,0,0,94,43.9695110364671,108.012645882865,0.199530749783617
2016-07-27 20:10:00,0,0,0,0,94,0,94,0,0,94,44.3469348592128,108.215353837861,0.199905210291616
2016-07-27 20:11:00,0,0,0,0,94,0,94,0,0,94,44.3469348592128,108.215353837861,0.199905210291616
2016-07-27 20:12:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:13:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:14:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:15:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:16:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:17:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:18:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:19:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:20:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:21:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:22:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
2016-07-27 20:23:00,0,0,0,0,94,0,94,0,0,94,44.723145623242,108.418356399371,0.200280215023468
