Time,BA1_CFM,BA2_CFM,TO1_CFM,LAU_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-05-03 19:18:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:19:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:20:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:21:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:22:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:23:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:24:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:25:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:26:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:27:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:28:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:29:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:30:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:31:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:32:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:33:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:34:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:35:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:36:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:37:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:38:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:39:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:40:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:41:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:42:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:43:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:44:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:45:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:46:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:47:00,0,0,0,73,73,0,0,73,10.6674986830056,74.3600923888387,0.303924083333128
2017-05-03 19:48:00,0,0,0,73,73,0,0,73,10.4327672221479,74.3045549792412,0.303697091195809
2017-05-03 19:49:00,0,0,0,73,73,0,0,73,10.2043400479272,74.2514798597495,0.303480162914508
2017-05-03 19:50:00,0,0,0,73,73,0,0,73,10.2043400479272,74.2514798597495,0.303480162914508
2017-05-03 19:51:00,0,0,0,73,73,0,0,73,10.2043400479272,74.2514798597495,0.303480162914508
2017-05-03 19:52:00,0,0,0,73,73,0,0,73,10.2043400479272,74.2514798597495,0.303480162914508
2017-05-03 19:53:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 19:54:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 19:55:00,0,0,0,73,73,0,0,73,14.6819803401094,75.4584361104895,0.30841322660963
2017-05-03 19:56:00,0,0,0,73,73,0,0,73,14.6819803401094,75.4584361104895,0.30841322660963
2017-05-03 19:57:00,0,0,0,73,73,0,0,73,14.6819803401094,75.4584361104895,0.30841322660963
2017-05-03 19:58:00,0,0,0,73,73,0,0,73,14.6819803401094,75.4584361104895,0.30841322660963
2017-05-03 19:59:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:00:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:01:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:02:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:03:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:04:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:05:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:06:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:07:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:08:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:09:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:10:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:11:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:12:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:13:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:14:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:15:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:16:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:17:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:18:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:19:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:20:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:21:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:22:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:23:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:24:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:25:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:26:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:27:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:28:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:29:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:30:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:31:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:32:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:33:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:34:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:35:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:36:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:37:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:38:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:39:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:40:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:41:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:42:00,0,0,0,73,73,0,0,73,13.9250524038588,75.2307387696393,0.307482583527136
2017-05-03 20:43:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:44:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:45:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:46:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:47:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:48:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:49:00,0,0,0,73,73,0,0,73,14.1779667794215,75.305797547527,0.307789363273271
2017-05-03 20:50:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:51:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:52:00,0,0,0,73,73,0,0,73,14.4303028421412,75.3817101547948,0.308099632785265
2017-05-03 20:53:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 20:54:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 20:55:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 20:56:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 20:57:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 20:58:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 20:59:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:00:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:01:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:02:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:03:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:04:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:05:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:06:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:07:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:08:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:09:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:10:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:11:00,0,0,0,73,73,0,0,73,13.2308017037496,75.0300647827136,0.306662390120083
2017-05-03 21:12:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:13:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:14:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:15:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:16:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:17:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:18:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:19:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:20:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:21:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:22:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:23:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:24:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:25:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:26:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:27:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:28:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:29:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:30:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:31:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:32:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:33:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:34:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:35:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:36:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:37:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:38:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:39:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:40:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:41:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:42:00,0,0,0,73,73,0,0,73,12.6368361985857,74.8647306019057,0.305986637337489
2017-05-03 21:43:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:44:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:45:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:46:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:47:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:48:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:49:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:50:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:51:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:52:00,0,0,0,73,73,0,0,73,12.935351301427,74.9470836013043,0.306323229978083
2017-05-03 21:53:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 21:54:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 21:55:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 21:56:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 21:57:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 21:58:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 21:59:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:00:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:01:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:02:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:03:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:04:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:05:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:06:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:07:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:08:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:09:00,0,0,0,73,73,0,0,73,17.9258300581048,76.5340384912264,0.312809421626266
2017-05-03 22:10:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:11:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:12:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:13:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:14:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:15:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:16:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:17:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:18:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:19:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:20:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
2017-05-03 22:21:00,0,0,0,73,73,0,0,73,17.6695154980231,76.4434040616627,0.312438981178458
