Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2018-03-09 18:30:00,39,51,91,35,0,0,216,0,0,216,12.6880636779147,216.703958734469,0.584895974991819
2018-03-09 18:31:00,39,51,91,35,0,0,216,0,0,216,12.8939779823411,216.726339197189,0.584956381099026
2018-03-09 18:32:00,39,51,91,35,0,0,216,0,0,216,12.8939779823411,216.726339197189,0.584956381099026
2018-03-09 18:33:00,39,51,91,35,0,0,216,0,0,216,12.8939779823411,216.726339197189,0.584956381099026
2018-03-09 18:34:00,39,51,91,35,0,0,216,0,0,216,12.8939779823411,216.726339197189,0.584956381099026
2018-03-09 18:35:00,39,51,91,35,0,0,216,0,0,216,12.8939779823411,216.726339197189,0.584956381099026
2018-03-09 18:36:00,39,51,91,35,0,0,216,0,0,216,12.8939779823411,216.726339197189,0.584956381099026
2018-03-09 18:37:00,39,51,91,35,0,0,216,0,0,216,13.1240831846714,216.751739219396,0.585024937164363
2018-03-09 18:38:00,39,51,91,35,0,0,216,0,0,216,13.1240831846714,216.751739219396,0.585024937164363
2018-03-09 18:39:00,39,51,91,35,0,0,216,0,0,216,13.1240831846714,216.751739219396,0.585024937164363
2018-03-09 18:40:00,39,51,91,35,0,0,216,0,0,216,13.3688284883866,216.779206033923,0.585099071616525
2018-03-09 18:41:00,39,51,91,35,0,0,216,0,0,216,13.3688284883866,216.779206033923,0.585099071616525
2018-03-09 18:42:00,39,51,91,35,0,0,216,0,0,216,13.3688284883866,216.779206033923,0.585099071616525
2018-03-09 18:43:00,39,51,91,35,0,0,216,0,0,216,13.3688284883866,216.779206033923,0.585099071616525
2018-03-09 18:44:00,39,51,91,35,0,0,216,0,0,216,13.3688284883866,216.779206033923,0.585099071616525
2018-03-09 18:45:00,39,51,91,35,0,0,216,0,0,216,13.6234513993185,216.808272965582,0.585177524873364
2018-03-09 18:46:00,39,51,91,35,0,0,216,0,0,216,13.6234513993185,216.808272965582,0.585177524873364
2018-03-09 18:47:00,39,51,91,35,0,0,216,0,0,216,13.6234513993185,216.808272965582,0.585177524873364
2018-03-09 18:48:00,39,51,91,35,0,0,216,0,0,216,13.6234513993185,216.808272965582,0.585177524873364
2018-03-09 18:49:00,39,51,91,35,0,0,216,0,0,216,13.6234513993185,216.808272965582,0.585177524873364
2018-03-09 18:50:00,39,51,91,35,0,0,216,0,0,216,13.885037510893,216.838655132872,0.585259528023945
2018-03-09 18:51:00,39,51,91,35,0,0,216,0,0,216,13.885037510893,216.838655132872,0.585259528023945
2018-03-09 18:52:00,39,51,91,35,0,0,216,0,0,216,13.885037510893,216.838655132872,0.585259528023945
2018-03-09 18:53:00,39,51,91,35,0,0,216,0,0,216,11.9777524963801,216.62930068085,0.584694468774223
2018-03-09 18:54:00,39,51,91,35,0,0,216,0,0,216,11.6873308324375,216.599917885143,0.584615162982842
2018-03-09 18:55:00,39,51,91,35,0,0,216,0,0,216,11.6873308324375,216.599917885143,0.584615162982842
2018-03-09 18:56:00,39,51,91,35,0,0,216,0,0,216,11.6873308324375,216.599917885143,0.584615162982842
2018-03-09 18:57:00,39,51,91,35,0,0,216,0,0,216,11.6873308324375,216.599917885143,0.584615162982842
2018-03-09 18:58:00,39,51,91,35,0,0,216,0,0,216,11.6873308324375,216.599917885143,0.584615162982842
2018-03-09 18:59:00,39,51,91,35,0,0,216,0,0,216,11.6873308324375,216.599917885143,0.584615162982842
2018-03-09 19:00:00,39,51,91,35,0,0,216,0,0,216,11.4065632980807,216.572145695296,0.584540204305793
2018-03-09 19:01:00,39,51,91,35,0,0,216,0,0,216,11.4065632980807,216.572145695296,0.584540204305793
2018-03-09 19:02:00,39,51,91,35,0,0,216,0,0,216,11.4065632980807,216.572145695296,0.584540204305793
2018-03-09 19:03:00,39,51,91,35,0,0,216,0,0,216,11.4065632980807,216.572145695296,0.584540204305793
2018-03-09 19:04:00,39,51,91,35,0,0,216,0,0,216,11.1410410215583,216.546456925995,0.584470868896074
2018-03-09 19:05:00,39,51,91,35,0,0,216,0,0,216,11.1410410215583,216.546456925995,0.584470868896074
2018-03-09 19:06:00,39,51,91,35,0,0,216,0,0,216,11.1410410215583,216.546456925995,0.584470868896074
2018-03-09 19:07:00,39,51,91,35,0,0,216,0,0,216,11.1410410215583,216.546456925995,0.584470868896074
2018-03-09 19:08:00,39,51,91,35,0,0,216,0,0,216,11.1410410215583,216.546456925995,0.584470868896074
2018-03-09 19:09:00,39,51,91,35,0,0,216,0,0,216,10.9020680024372,216.523816674639,0.584409761604964
2018-03-09 19:10:00,39,51,91,35,0,0,216,0,0,216,10.9020680024372,216.523816674639,0.584409761604964
2018-03-09 19:11:00,39,51,91,35,0,0,216,0,0,216,10.9020680024372,216.523816674639,0.584409761604964
2018-03-09 19:12:00,39,51,91,35,0,0,216,0,0,216,10.9020680024372,216.523816674639,0.584409761604964
2018-03-09 19:13:00,39,51,91,35,0,0,216,0,0,216,10.9020680024372,216.523816674639,0.584409761604964
2018-03-09 19:14:00,39,51,91,35,0,0,216,0,0,216,10.9020680024372,216.523816674639,0.584409761604964
2018-03-09 19:15:00,39,51,91,35,44,0,260,0,0,260,10.7846736619739,260.429526473645,0.702913701683254
2018-03-09 19:16:00,39,51,91,35,0,0,216,0,0,216,10.7846736619739,216.51286175612,0.584380193673737
2018-03-09 19:17:00,39,51,91,35,0,0,216,0,0,216,10.7846736619739,216.51286175612,0.584380193673737
2018-03-09 19:18:00,39,51,91,35,0,0,216,0,0,216,10.7846736619739,216.51286175612,0.584380193673737
2018-03-09 19:19:00,39,51,91,35,0,0,216,0,0,216,10.9932237816902,216.532399016592,0.58443292582076
2018-03-09 19:20:00,39,51,91,35,0,0,216,0,0,216,10.9932237816902,216.532399016592,0.58443292582076
2018-03-09 19:21:00,39,51,91,35,0,0,216,0,0,216,10.9932237816902,216.532399016592,0.58443292582076
2018-03-09 19:22:00,39,51,91,35,0,0,216,0,0,216,10.9932237816902,216.532399016592,0.58443292582076
2018-03-09 19:23:00,39,51,91,35,0,0,216,0,0,216,10.9932237816902,216.532399016592,0.58443292582076
2018-03-09 19:24:00,39,51,91,35,0,0,216,0,0,216,10.9932237816902,216.532399016592,0.58443292582076
2018-03-09 19:25:00,39,51,91,35,0,0,216,0,0,216,11.2449041594331,216.556438746218,0.584497810381154
2018-03-09 19:26:00,39,51,91,35,0,0,216,0,0,216,11.2449041594331,216.556438746218,0.584497810381154
2018-03-09 19:27:00,39,51,91,35,0,0,216,0,0,216,11.2449041594331,216.556438746218,0.584497810381154
2018-03-09 19:28:00,39,51,91,35,0,0,216,0,0,216,11.2449041594331,216.556438746218,0.584497810381154
2018-03-09 19:29:00,39,51,91,35,0,0,216,0,0,216,11.517424538091,216.583036961938,0.584569600437079
2018-03-09 19:30:00,39,51,91,35,0,0,216,0,0,216,11.517424538091,216.583036961938,0.584569600437079
2018-03-09 19:31:00,39,51,91,35,0,0,216,0,0,216,11.517424538091,216.583036961938,0.584569600437079
2018-03-09 19:32:00,39,51,91,35,0,0,216,0,0,216,11.517424538091,216.583036961938,0.584569600437079
2018-03-09 19:33:00,39,51,91,35,0,0,216,0,0,216,11.517424538091,216.583036961938,0.584569600437079
2018-03-09 19:34:00,39,51,91,35,0,0,216,0,0,216,11.8025632154677,216.611496624484,0.584646414640983
2018-03-09 19:35:00,39,51,91,35,0,0,216,0,0,216,11.8025632154677,216.611496624484,0.584646414640983
2018-03-09 19:36:00,39,51,91,35,0,0,216,0,0,216,11.8025632154677,216.611496624484,0.584646414640983
2018-03-09 19:37:00,39,51,91,35,0,0,216,0,0,216,11.8025632154677,216.611496624484,0.584646414640983
2018-03-09 19:38:00,39,51,91,35,0,0,216,0,0,216,11.8025632154677,216.611496624484,0.584646414640983
2018-03-09 19:39:00,39,51,91,35,0,0,216,0,0,216,11.8025632154677,216.611496624484,0.584646414640983
2018-03-09 19:40:00,39,51,91,35,0,0,216,0,0,216,12.0958251736522,216.641436495035,0.584727224008192
2018-03-09 19:41:00,39,51,91,35,0,0,216,0,0,216,12.0958251736522,216.641436495035,0.584727224008192
2018-03-09 19:42:00,39,51,91,35,0,0,216,0,0,216,12.0958251736522,216.641436495035,0.584727224008192
2018-03-09 19:43:00,39,51,91,35,0,0,216,0,0,216,12.0958251736522,216.641436495035,0.584727224008192
2018-03-09 19:44:00,39,51,91,35,0,0,216,0,0,216,12.3943800419555,216.672611368967,0.58481136671786
2018-03-09 19:45:00,39,51,91,35,0,0,216,0,0,216,12.3943800419555,216.672611368967,0.58481136671786
2018-03-09 19:46:00,39,51,91,35,0,0,216,0,0,216,12.3943800419555,216.672611368967,0.58481136671786
2018-03-09 19:47:00,39,51,91,35,0,0,216,0,0,216,12.3943800419555,216.672611368967,0.58481136671786
2018-03-09 19:48:00,39,51,91,35,0,0,216,0,0,216,12.6963086013403,216.704848508865,0.584898376542144
2018-03-09 19:49:00,39,51,91,35,0,0,216,0,0,216,12.6963086013403,216.704848508865,0.584898376542144
2018-03-09 19:50:00,39,51,91,35,0,0,216,0,0,216,12.6963086013403,216.704848508865,0.584898376542144
2018-03-09 19:51:00,39,51,91,35,0,0,216,0,0,216,12.6963086013403,216.704848508865,0.584898376542144
2018-03-09 19:52:00,39,51,91,35,0,0,216,0,0,216,13.0002498820406,216.738018832218,0.58498790508021
2018-03-09 19:53:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 19:54:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 19:55:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 19:56:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 19:57:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 19:58:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 19:59:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 20:00:00,39,51,91,35,0,0,216,0,0,216,9.65873296372325,216.413416849591,0.584111786368666
2018-03-09 20:01:00,39,51,91,35,0,0,216,0,0,216,9.34063641556518,216.38718044839,0.584040972870147
2018-03-09 20:02:00,39,51,91,35,0,0,216,0,0,216,9.34063641556518,216.38718044839,0.584040972870147
2018-03-09 20:03:00,39,51,91,35,0,0,216,0,0,216,9.34063641556518,216.38718044839,0.584040972870147
2018-03-09 20:04:00,39,51,91,35,0,0,216,0,0,216,9.34063641556518,216.38718044839,0.584040972870147
2018-03-09 20:05:00,39,51,91,35,0,0,216,0,0,216,9.34063641556518,216.38718044839,0.584040972870147
2018-03-09 20:06:00,39,51,91,35,0,0,216,0,0,216,9.34063641556518,216.38718044839,0.584040972870147
2018-03-09 20:07:00,39,51,91,35,0,0,216,0,0,216,9.04932216996703,216.363876820184,0.583978075088217
2018-03-09 20:08:00,39,51,91,35,0,0,216,0,0,216,9.04932216996703,216.363876820184,0.583978075088217
2018-03-09 20:09:00,39,51,91,35,0,0,216,0,0,216,9.04932216996703,216.363876820184,0.583978075088217
2018-03-09 20:10:00,39,51,91,35,0,0,216,0,0,216,9.04932216996703,216.363876820184,0.583978075088217
2018-03-09 20:11:00,39,51,91,35,0,0,216,0,0,216,9.04932216996703,216.363876820184,0.583978075088217
2018-03-09 20:12:00,39,51,91,35,0,0,216,0,0,216,9.04932216996703,216.363876820184,0.583978075088217
2018-03-09 20:13:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:14:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:15:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:16:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:17:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:18:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:19:00,39,51,91,35,0,0,216,0,0,216,8.86192183509054,216.349252812439,0.583938604082155
2018-03-09 20:20:00,39,51,91,35,0,0,216,0,0,216,9.1043417182055,216.368224963984,0.583989810968918
2018-03-09 20:21:00,39,51,91,35,0,0,216,0,0,216,9.1043417182055,216.368224963984,0.583989810968918
2018-03-09 20:22:00,39,51,91,35,0,0,216,0,0,216,9.1043417182055,216.368224963984,0.583989810968918
2018-03-09 20:23:00,39,51,91,35,0,0,216,0,0,216,9.1043417182055,216.368224963984,0.583989810968918
2018-03-09 20:24:00,39,51,91,35,0,0,216,0,0,216,9.1043417182055,216.368224963984,0.583989810968918
2018-03-09 20:25:00,39,51,91,35,0,0,216,0,0,216,9.1043417182055,216.368224963984,0.583989810968918
2018-03-09 20:26:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:27:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:28:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:29:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:30:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:31:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:32:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:33:00,39,51,91,35,0,0,216,0,0,216,9.40267383760414,216.392232593301,0.584054608888802
2018-03-09 20:34:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:35:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:36:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:37:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:38:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:39:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:40:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:41:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:42:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:43:00,39,51,91,35,0,0,216,0,0,216,9.72429607983118,216.418926699033,0.584126657757174
2018-03-09 20:44:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:45:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:46:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:47:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:48:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:49:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:50:00,39,51,91,35,0,0,216,0,0,216,10.0583989462824,216.447545368074,0.584203901128404
2018-03-09 20:51:00,39,51,91,35,0,0,216,0,0,216,10.3993676081054,216.477681752344,0.584285240897014
2018-03-09 20:52:00,39,51,91,35,0,0,216,0,0,216,10.3993676081054,216.477681752344,0.584285240897014
2018-03-09 20:53:00,39,51,91,35,0,0,216,0,0,216,6.09169093606746,216.167087288607,0.583446929253999
2018-03-09 20:54:00,39,51,91,35,0,0,216,0,0,216,6.09169093606746,216.167087288607,0.583446929253999
2018-03-09 20:55:00,39,51,91,35,0,0,216,0,0,216,6.09169093606746,216.167087288607,0.583446929253999
2018-03-09 20:56:00,39,51,91,35,0,0,216,0,0,216,6.09169093606746,216.167087288607,0.583446929253999
2018-03-09 20:57:00,39,51,91,35,44,0,260,0,0,260,6.09169093606746,260.139458313524,0.702130791669429
2018-03-09 20:58:00,39,51,91,35,44,0,260,0,0,260,6.09169093606746,260.139458313524,0.702130791669429
2018-03-09 20:59:00,39,51,91,35,44,0,260,0,0,260,5.46389215409035,260.112460181418,0.702057922217052
2018-03-09 21:00:00,39,51,91,35,44,0,260,0,0,260,5.46389215409035,260.112460181418,0.702057922217052
2018-03-09 21:01:00,39,51,91,35,44,0,260,0,0,260,5.46389215409035,260.112460181418,0.702057922217052
2018-03-09 21:02:00,39,51,91,35,44,0,260,0,0,260,5.46389215409035,260.112460181418,0.702057922217052
2018-03-09 21:03:00,39,51,91,35,44,0,260,0,0,260,5.46389215409035,260.112460181418,0.702057922217052
2018-03-09 21:04:00,39,51,91,35,0,0,216,0,0,216,5.46389215409035,216.134803543734,0.583359793640308
2018-03-09 21:05:00,39,51,91,35,0,0,216,0,0,216,5.46389215409035,216.134803543734,0.583359793640308
2018-03-09 21:06:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:07:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:08:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:09:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:10:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:11:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:12:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:13:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:14:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:15:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:16:00,39,51,91,35,0,0,216,0,0,216,4.78667533641036,216.103775559559,0.583276047394221
2018-03-09 21:17:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:18:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:19:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:20:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:21:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:22:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:23:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:24:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:25:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:26:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:27:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:28:00,39,51,91,35,0,0,216,0,0,216,4.04273029194285,216.074274974646,0.583196423683254
2018-03-09 21:29:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:30:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:31:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:32:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:33:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:34:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:35:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:36:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:37:00,39,51,91,35,0,0,216,0,0,216,3.20080570390666,216.046738683835,0.583122101710756
2018-03-09 21:38:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:39:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:40:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:41:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:42:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:43:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:44:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:45:00,39,51,91,35,0,0,216,0,0,216,0.840011932957612,216.003254104449,0.583004734424963
2018-03-09 21:46:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:47:00,39,51,91,35,0,0,216,0,0,216,0.840011932957612,216.003254104449,0.583004734424963
2018-03-09 21:48:00,39,51,91,35,0,0,216,0,0,216,0.840011932957612,216.003254104449,0.583004734424963
2018-03-09 21:49:00,39,51,91,35,0,0,216,0,0,216,0.840011932957612,216.003254104449,0.583004734424963
2018-03-09 21:50:00,39,51,91,35,0,0,216,0,0,216,0.840011932957612,216.003254104449,0.583004734424963
2018-03-09 21:51:00,39,51,91,35,0,0,216,0,0,216,0.840011932957612,216.003254104449,0.583004734424963
2018-03-09 21:52:00,39,51,91,35,0,0,216,0,0,216,2.19171576594898,216.022015583781,0.583055372695765
2018-03-09 21:53:00,39,51,91,35,0,0,216,0,0,216,8.81839564794883,216.345897414576,0.583929547677668
2018-03-09 21:54:00,39,51,91,35,0,0,216,0,0,216,8.32989050169632,216.30930820505,0.583830791376655
2018-03-09 21:55:00,39,51,91,35,0,0,216,0,0,216,8.32989050169632,216.30930820505,0.583830791376655
2018-03-09 21:56:00,39,51,91,35,0,0,216,0,0,216,8.32989050169632,216.30930820505,0.583830791376655
2018-03-09 21:57:00,39,51,91,35,0,0,216,0,0,216,8.32989050169632,216.30930820505,0.583830791376655
2018-03-09 21:58:00,39,51,91,35,0,0,216,0,0,216,8.32989050169632,216.30930820505,0.583830791376655
2018-03-09 21:59:00,39,51,91,35,0,0,216,0,0,216,8.32989050169632,216.30930820505,0.583830791376655
2018-03-09 22:00:00,39,51,91,35,0,0,216,0,0,216,7.82240337798212,216.273386370999,0.583733836358973
2018-03-09 22:01:00,39,51,91,35,0,0,216,0,0,216,7.82240337798212,216.273386370999,0.583733836358973
2018-03-09 22:02:00,39,51,91,35,0,0,216,0,0,216,7.82240337798212,216.273386370999,0.583733836358973
2018-03-09 22:03:00,39,51,91,35,0,0,216,0,0,216,7.82240337798212,216.273386370999,0.583733836358973
2018-03-09 22:04:00,39,51,91,35,0,0,216,0,0,216,7.82240337798212,216.273386370999,0.583733836358973
