Time,BA1_CFM,BA2_CFM,BA3_CFM,TO1_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2017-11-02 18:00:00,0,0,0,0,100,55,0,155,0,0,155,60.1084411844107,171.796294379365,0.347414144346543
2017-11-02 18:01:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:02:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:03:00,0,0,0,0,100,122,0,222,0,0,222,60.1084411844107,234.807219402761,0.474837652988395
2017-11-02 18:04:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:05:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:06:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:07:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:08:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:09:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:10:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:11:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:12:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:13:00,0,0,0,0,100,0,0,100,0,0,100,60.1084411844107,122.566110036999,0.247858665393324
2017-11-02 18:14:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:15:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:16:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:17:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:18:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:19:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:20:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:21:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:22:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:23:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:24:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:25:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:26:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:27:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:28:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:29:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
2017-11-02 18:30:00,0,0,0,0,100,0,0,100,0,0,100,60.4139241661625,122.752652253393,0.248235899400188
