Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR3,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_TO1,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_TO1,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-06-27 20:08:00,12,1.801,897.0,802,805,398,0.0,17.0,15.0,24.7,23.6,24.4,24.3,29.215,30.268,30.495,24.944000000000006,22.154,54.5,55.1,50.6,42.5,37.877,31.593000000000004,31.51,54.941,51.56800000000001,,17.0,,15.0
2017-06-27 20:09:00,11,1.862,895.0,802,815,394,0.0,17.0,15.0,24.7,23.7,24.4,24.2,29.14,30.268,30.469,24.847,22.082,54.8,55.0,51.5,42.8,39.37,31.217,31.61,56.397,51.621,,17.0,,15.0
2017-06-27 20:10:00,11,1.6780000000000002,891.0,801,818,394,0.0,17.0,15.0,24.8,23.8,24.4,24.1,29.09,30.243,30.444000000000006,24.677,22.011,54.6,54.9,51.7,43.0,37.195,31.454,31.608,56.434,51.674,,17.0,,15.0
2017-06-27 20:11:00,10,2.38,891.0,801,821,394,0.003,17.0,15.0,24.9,23.9,24.4,24.0,29.065,30.243,30.192,24.581,21.939,54.4,55.2,51.7,43.2,36.422,31.556,35.251,56.63800000000001,51.947,,17.0,,15.0
2017-06-27 20:12:00,10,1.175,886.0,800,818,394,0.003,17.0,15.0,24.9,23.9,24.4,24.0,29.04,30.217,29.565,24.557,21.891,54.2,55.4,51.3,43.2,38.127,31.554,39.314,56.697,52.097,,17.0,,15.0
2017-06-27 20:13:00,10,1.3730000000000002,883.0,802,815,392,0.003,17.0,15.0,25.0,24.0,24.4,23.9,29.015,30.192,28.866,24.581,21.819000000000006,54.1,55.4,50.9,43.4,39.39,31.654,40.835,56.576,52.087,,17.0,,15.0
2017-06-27 20:14:00,11,2.8080000000000003,884.0,809,813,393,0.003,17.0,15.0,25.0,24.0,24.4,23.8,28.99,30.192,28.245,24.581,21.748,54.0,55.5,51.3,43.9,39.587,31.279,42.285,56.482,52.453,,17.0,,15.0
2017-06-27 20:15:00,11,2.7310000000000003,880.0,821,803,394,0.002,17.0,15.0,25.0,24.1,24.4,23.7,28.99,30.167,27.751,24.629,21.7,53.9,55.5,51.6,44.2,39.654,31.277,43.739,56.302,52.75899999999999,,17.0,,15.0
2017-06-27 20:16:00,10,2.167,879.0,823,797,394,0.002,17.0,15.0,25.1,24.1,24.4,23.6,28.965,30.167,27.333,24.653,21.628,53.9,55.3,51.6,44.5,39.452,31.277,45.387,56.088,53.155,,17.0,,15.0
2017-06-27 20:17:00,11,1.831,876.0,823,794,390,0.001,17.0,15.0,25.1,24.1,24.4,23.5,28.965,30.142,26.989,24.677,21.557,53.8,55.3,51.7,44.6,39.585,31.889,46.06,55.966,53.333,,17.0,,15.0
2017-06-27 20:18:00,10,1.465,870.0,822,796,389,0.001,17.0,15.0,25.1,24.1,24.4,23.5,28.941,30.142,26.695,24.726,21.485,53.8,55.1,51.6,44.9,39.582,31.786,46.219,55.692,53.541,,17.0,,15.0
2017-06-27 20:19:00,9,2.457,870.0,823,797,387,0.0,17.0,15.0,25.1,24.2,24.4,23.4,28.941,30.117,26.426,24.75,21.413,53.7,55.0,51.6,44.9,39.449,32.227,46.639,55.69600000000001,53.624,,17.0,,15.0
2017-06-27 20:20:00,10,1.999,870.0,818,800,389,0.0,17.0,15.0,25.1,24.2,24.4,23.3,28.941,30.091,26.207,24.774,21.366,53.7,54.8,51.6,45.1,39.349,31.952,47.225,55.418,53.99100000000001,,17.0,,15.0
2017-06-27 20:21:00,10,2.197,868.0,813,797,389,0.0,17.0,15.0,25.2,24.2,24.4,23.2,28.941,30.091,25.987,24.798,21.294,53.7,54.6,51.6,45.3,39.216,31.782,47.745,55.29600000000001,54.012,,17.0,,15.0
2017-06-27 20:22:00,10,2.64,866.0,804,800,390,0.0,17.0,15.0,25.2,24.2,24.4,23.1,28.916,30.066,25.841,24.823,21.223000000000006,53.7,54.5,51.6,45.5,39.214,31.712,48.209,55.3,54.219,,17.0,,15.0
2017-06-27 20:23:00,10,1.556,866.0,797,791,389,0.0,17.0,16.0,25.2,24.2,24.5,23.1,28.916,30.041,25.695,24.847,21.175,53.8,54.4,51.6,45.5,39.313,31.266,48.67100000000001,55.272,54.367,,17.0,,16.0
2017-06-27 20:24:00,10,1.465,870.0,793,787,387,0.0,17.0,16.0,25.2,24.2,24.5,23.0,28.916,30.041,25.55,24.847,21.127,53.8,54.4,51.6,46.0,39.413,31.437,48.973,55.36600000000001,54.485,,17.0,,16.0
2017-06-27 20:25:00,9,2.014,872.0,788,788,390,0.0,17.0,16.0,25.2,24.2,24.5,22.9,28.891,30.016,25.453000000000007,24.847,21.056,53.8,54.5,51.6,46.1,39.377,32.83,49.37600000000001,55.209,54.785,,17.0,,16.0
2017-06-27 20:26:00,10,1.602,879.0,786,783,387,0.0,17.0,16.0,25.2,24.2,24.5,22.9,28.891,29.991,25.355,24.871,21.008000000000006,54.0,54.5,51.6,46.2,39.477,32.08,49.619,55.244,54.964,,17.0,,16.0
2017-06-27 20:27:00,9,1.587,883.0,785,781,387,0.0,17.0,16.0,25.3,24.3,24.5,22.8,28.891,29.966,25.283,24.895,20.96,54.0,54.3,51.7,46.2,39.444,31.737,49.897,55.404,54.988,,17.0,,16.0
2017-06-27 20:28:00,9,1.19,891.0,784,779,389,0.0,17.0,16.0,25.2,24.3,24.5,22.7,28.866,29.941,25.21,24.895,20.889,54.1,54.2,51.7,46.3,39.441,31.462,50.97,55.341,54.88399999999999,,17.0,,16.0
2017-06-27 20:29:00,9,2.2430000000000003,894.0,784,779,390,0.0,17.0,16.0,25.3,24.3,24.5,22.7,28.866,29.941,25.137,24.919,20.841,54.1,54.2,51.4,46.4,39.774,31.599,51.53100000000001,55.282,55.249,,17.0,,16.0
2017-06-27 20:30:00,9,1.114,897.0,776,779,393,0.0,17.0,16.0,25.3,24.3,24.5,22.6,28.841,29.916,25.113000000000003,24.919,20.793000000000006,54.0,54.5,51.4,46.7,39.771,31.46,51.782,55.282,55.365,,17.0,,16.0
2017-06-27 20:31:00,9,1.923,900.0,769,778,395,0.0,17.0,16.0,25.3,24.3,24.5,22.5,28.841,29.89,25.065,24.919,20.746,54.0,55.0,51.4,46.8,39.704,31.39,52.44,55.22,55.575,,17.0,,16.0
2017-06-27 20:32:00,9,2.457,902.0,769,774,395,0.0,17.0,16.0,25.3,24.4,24.5,22.4,28.841,29.89,25.04,24.944000000000006,20.698,54.1,55.0,51.3,47.0,40.136,31.185,54.736,55.255,55.815,,17.0,,16.0
2017-06-27 20:33:00,8,2.045,899.0,767,773,393,0.0,17.0,16.0,25.3,24.4,24.5,22.4,28.816,29.865,25.04,24.944000000000006,20.627,54.1,55.7,51.3,47.3,40.76300000000001,31.217,55.55,55.317,56.051,,17.0,,16.0
2017-06-27 20:34:00,9,1.19,900.0,771,770,393,0.0,17.0,16.0,25.3,24.4,24.5,22.3,28.816,29.84,25.089,24.968000000000004,20.579,54.1,57.0,51.4,47.5,40.962,31.01,55.119,55.227,56.198,,17.0,,16.0
2017-06-27 20:35:00,9,1.801,905.0,769,770,396,0.0,17.0,16.0,25.3,24.4,24.5,22.3,28.816,29.815,25.137,24.968000000000004,20.507,54.1,55.1,51.3,47.6,40.895,30.974,55.909,55.195,56.526,,17.0,,16.0
2017-06-27 20:36:00,9,1.617,908.0,769,771,395,0.0,17.0,16.0,25.3,24.4,24.5,22.2,28.791,29.79,25.186,24.968000000000004,20.436,54.2,55.6,51.3,47.9,41.224,30.904,55.75899999999999,55.258,56.761,,17.0,,16.0
2017-06-27 20:37:00,8,1.48,913.0,767,774,391,0.0,17.0,16.0,25.3,24.4,24.6,22.1,28.791,29.79,25.258000000000006,24.968000000000004,20.365,54.1,56.1,51.3,47.9,41.29,30.972,55.645,55.258,56.996,,17.0,,16.0
2017-06-27 20:38:00,8,1.923,912.0,764,768,387,0.0,17.0,16.0,25.3,24.4,24.6,22.0,28.766,29.765,25.307,24.968000000000004,20.293,54.1,56.1,51.3,48.1,41.287,31.243,55.276,55.227,56.985,,17.0,,16.0
2017-06-27 20:39:00,8,1.617,912.0,762,764,387,0.0,17.0,16.0,25.3,24.4,24.5,22.0,28.766,29.74,25.38,24.992,20.222,54.1,56.2,51.3,48.3,41.617,31.241,54.973,55.293,57.25100000000001,,17.0,,16.0
2017-06-27 20:40:00,8,1.3730000000000002,911.0,756,763,385,0.0,17.0,16.0,25.3,24.5,24.6,21.9,28.742,29.715,25.453000000000007,24.992,20.174,54.1,60.2,51.3,48.4,41.417,31.17,54.669,55.293,57.335,,17.0,,16.0
2017-06-27 20:41:00,7,1.068,911.0,758,759,385,0.0,17.0,16.0,25.1,24.2,24.6,21.8,28.742,29.69,25.501,25.016,20.103,54.2,58.3,51.5,48.6,41.714,31.1,54.33,55.14,57.723,,17.0,,16.0
2017-06-27 20:42:00,8,1.297,906.0,762,756,387,0.0,17.0,16.0,24.8,23.9,24.5,21.8,28.717,29.665,25.55,25.04,20.055,54.3,57.9,51.2,48.7,41.843,31.03,54.683,54.484,57.929,,17.0,,16.0
2017-06-27 20:43:00,7,2.014,894.0,766,753,387,0.0,17.0,16.0,24.6,23.8,24.5,21.7,28.717,29.64,25.574,25.016,20.031,54.3,57.6,50.9,48.9,42.14,31.096,55.409,54.418,58.017,,17.0,,16.0
2017-06-27 20:44:00,7,2.38,886.0,770,753,387,0.0,17.0,16.0,24.4,23.5,24.5,21.7,28.692,29.615,25.598000000000006,24.919,19.984,54.3,57.3,50.5,49.0,41.93899999999999,31.094,55.569,54.184,58.01,,17.0,,16.0
2017-06-27 20:45:00,7,1.785,873.0,772,766,385,0.0,17.0,16.0,24.3,23.4,24.4,21.6,28.667,29.59,25.647,24.798,19.96,54.6,58.4,50.3,49.1,42.365,30.955,55.262,54.199,58.129,,17.0,,16.0
2017-06-27 20:46:00,7,2.136,863.0,774,770,385,0.0,17.0,16.0,24.4,23.5,24.4,21.5,28.642,29.54,25.647,24.677,19.912,54.7,58.1,51.2,49.4,42.231,31.019,55.042,55.87300000000001,58.305,,17.0,,16.0
2017-06-27 20:47:00,6,1.968,860.0,775,778,387,0.001,17.0,16.0,24.5,23.7,24.4,21.5,28.642,29.515,25.671,24.508000000000006,19.841,54.4,58.0,51.4,49.6,42.494,31.119,54.7,55.879,58.385,,17.0,,16.0
2017-06-27 20:48:00,7,2.609,854.0,769,783,387,0.001,17.0,16.0,24.6,23.7,24.3,21.4,28.593000000000004,29.49,25.695,24.412,19.77,54.2,57.7,51.4,49.7,42.159,32.206,54.64100000000001,56.052,58.526,,17.0,,16.0
2017-06-27 20:49:00,7,2.472,850.0,769,783,386,0.004,17.0,16.0,24.7,23.8,24.3,21.4,28.593000000000004,29.464,25.671,24.388,19.722,54.2,57.7,51.5,49.8,41.862,31.762,54.07100000000001,56.173,58.732,,17.0,,16.0
2017-06-27 20:50:00,7,1.602,847.0,771,779,386,0.004,17.0,16.0,24.7,23.9,24.3,21.3,28.568,29.439,25.623,24.388,19.674,54.0,58.5,51.4,50.1,42.453,31.42,53.023,56.45399999999999,58.999,,17.0,,16.0
2017-06-27 20:51:00,6,1.3730000000000002,843.0,776,777,387,0.003,17.0,16.0,24.8,23.9,24.3,21.2,28.543000000000006,29.414,25.525,24.412,19.603,54.0,59.1,51.2,50.1,41.62600000000001,31.452,52.851000000000006,56.301,59.049,,17.0,,16.0
2017-06-27 20:52:00,6,2.365,841.0,784,777,389,0.003,17.0,16.0,24.8,24.0,24.3,21.2,28.518,29.389,25.453000000000007,24.436,19.532,54.0,60.1,51.1,50.2,41.392,31.211,52.303,56.118,59.31100000000001,,17.0,,16.0
2017-06-27 20:53:00,6,1.801,843.0,793,770,390,0.001,17.0,14.0,24.8,24.0,24.3,21.1,28.493,29.365,25.38,24.484,19.46,54.0,59.5,51.3,50.3,41.521,31.004,55.035,55.907,59.694,,17.0,,14.0
2017-06-27 20:54:00,7,1.953,838.0,804,766,389,0.001,17.0,14.0,24.8,24.1,24.4,21.0,28.468000000000004,29.34,25.307,24.532,19.413,54.1,60.5,51.4,50.5,41.42,31.377,54.46,55.726000000000006,59.778,,17.0,,14.0
2017-06-27 20:55:00,6,2.014,840.0,813,763,384,0.0,17.0,14.0,24.8,24.1,24.4,21.0,28.444000000000006,29.29,25.234,24.557,19.365,54.2,60.2,51.3,50.7,41.38399999999999,31.407,53.94600000000001,55.542,59.861,,17.0,,14.0
2017-06-27 20:56:00,6,1.938,841.0,820,759,384,0.0,17.0,14.0,24.9,24.2,24.4,21.0,28.444000000000006,29.265,25.21,24.581,19.341,54.3,60.2,51.4,50.8,41.38399999999999,31.473000000000006,53.502,55.483,59.88800000000001,,17.0,,14.0
2017-06-27 20:57:00,7,1.877,840.0,822,757,384,0.0,17.0,14.0,24.9,24.2,24.4,20.9,28.419,29.24,25.162,24.605,19.318,54.3,62.1,51.3,51.0,41.447,31.539,53.621,55.487,59.88399999999999,,17.0,,14.0
2017-06-27 20:58:00,7,2.014,834.0,819,756,384,0.0,17.0,14.0,24.9,24.2,24.4,20.8,28.394,29.215,25.137,24.629,19.294,54.4,61.7,51.4,51.0,41.247,31.435,53.46,55.522,59.91,,17.0,,14.0
2017-06-27 20:59:00,7,2.518,827.0,816,756,384,0.0,17.0,14.0,24.9,24.3,24.4,20.8,28.394,29.19,25.089,24.653,19.246,54.6,62.7,51.3,51.2,41.346,31.398000000000003,53.8,55.494,60.024,,17.0,,14.0
2017-06-27 21:00:00,6,2.533,826.0,816,757,384,0.0,17.0,14.0,24.9,24.3,24.4,20.7,28.369,29.165,25.065,24.677,19.199,54.7,61.6,51.4,51.3,41.37600000000001,31.396,56.61600000000001,55.247,60.047,,17.0,,14.0
2017-06-27 21:01:00,7,1.831,829.0,813,753,384,0.0,17.0,14.0,24.9,24.3,24.4,20.7,28.345,29.14,25.04,24.702,19.175,54.8,61.4,51.3,51.4,41.802,31.598000000000006,56.144,55.157,60.073,,17.0,,14.0
2017-06-27 21:02:00,6,1.862,829.0,816,756,384,0.0,18.0,14.0,24.9,24.3,24.4,20.6,28.345,29.115,25.016,24.726,19.151,55.0,60.8,51.4,51.6,42.23,31.596,57.139,55.348,60.1,,18.0,,14.0
2017-06-27 21:03:00,7,1.831,826.0,819,759,384,0.0,18.0,14.0,25.0,24.3,24.4,20.6,28.32,29.09,25.016,24.75,19.127,55.1,60.7,51.3,51.7,41.832,31.968000000000004,50.435,55.602,60.247,,18.0,,14.0
2017-06-27 21:04:00,7,1.831,827.0,825,756,387,0.0,18.0,14.0,25.0,24.3,24.4,20.5,28.32,29.04,25.113000000000003,24.75,19.08,55.2,61.1,51.2,51.7,41.304,31.862,46.67100000000001,55.69600000000001,60.39100000000001,,18.0,,14.0
2017-06-27 21:05:00,7,1.5719999999999998,830.0,831,753,390,0.0,18.0,14.0,25.0,24.4,24.4,20.5,28.295,29.04,25.258000000000006,24.75,19.032,55.3,60.5,51.2,52.0,39.382,33.083,45.398,55.664,60.474,,18.0,,14.0
2017-06-27 21:06:00,6,1.465,830.0,837,753,391,0.0,18.0,14.0,25.0,24.4,24.4,20.4,28.27,28.99,25.38,24.774,19.008,55.3,60.7,51.2,52.2,37.782,32.333,43.791,56.012,60.591,,18.0,,14.0
2017-06-27 21:07:00,6,2.121,827.0,838,753,390,0.0,18.0,14.0,25.0,24.4,24.4,20.4,28.245,28.99,25.525,24.895,18.985,55.5,60.8,51.2,52.2,36.911,31.857,42.309,56.56,60.708,,18.0,,14.0
2017-06-27 21:08:00,6,1.251,830.0,840,752,390,0.0,18.0,14.0,25.0,24.5,24.4,20.3,28.221,28.941,25.671,25.04,18.961,55.8,61.8,51.1,52.5,36.574,32.43,41.409,56.675,60.855,,18.0,,14.0
2017-06-27 21:09:00,7,0.916,834.0,839,750,392,0.0,18.0,14.0,25.0,24.5,24.4,20.3,28.196,28.916,25.817,25.113000000000003,18.937,55.8,62.1,51.1,52.6,36.438,32.123000000000005,40.63800000000001,56.405,61.032,,18.0,,14.0
2017-06-27 21:10:00,6,1.251,835.0,833,749,387,0.0,18.0,14.0,25.1,24.5,24.4,20.2,28.171,28.891,25.963,25.162,18.889,55.8,61.6,51.1,53.1,36.268,31.917,40.061,56.506,61.144,,18.0,,14.0
2017-06-27 21:11:00,7,1.724,840.0,832,742,385,0.0,18.0,14.0,25.1,24.5,24.4,20.2,28.147,28.866,26.109,25.162,18.866,55.7,62.1,51.1,53.3,36.233,31.711,39.484,56.287,61.351000000000006,,18.0,,14.0
2017-06-27 21:12:00,6,1.846,841.0,834,742,384,0.0,18.0,14.0,25.1,24.5,24.4,20.2,28.147,28.841,26.231,25.186,18.818,55.8,61.2,51.0,53.3,36.233,31.81,39.034,56.572,61.705,,18.0,,14.0
2017-06-27 21:13:00,7,1.556,843.0,834,738,384,0.0,18.0,14.0,25.1,24.5,24.4,20.1,28.122,28.816,26.378,25.21,18.794,56.0,60.6,51.0,53.3,36.096,31.706,38.52,56.107,61.881,,18.0,,14.0
2017-06-27 21:14:00,7,2.457,847.0,840,734,383,0.0,18.0,14.0,25.1,24.5,24.4,20.0,28.097,28.791,26.5,25.21,18.747,55.9,61.2,51.1,53.6,36.194,31.738000000000003,38.135,56.076,62.173,,18.0,,14.0
2017-06-27 21:15:00,7,1.3730000000000002,849.0,846,736,387,0.0,18.0,14.0,25.1,24.5,24.4,20.0,28.072,28.742,26.646,25.234,18.699,55.9,61.0,51.0,53.9,36.158,31.7,37.718,56.048,62.375,,18.0,,14.0
2017-06-27 21:16:00,6,2.319,856.0,843,734,387,0.0,18.0,14.0,25.1,24.5,24.4,20.0,28.048,28.742,26.769,25.258000000000006,18.652,55.8,60.8,51.0,53.9,36.089,31.632,37.332,55.864,62.697,,18.0,,14.0
2017-06-27 21:17:00,6,2.152,864.0,846,729,384,0.0,18.0,14.0,25.2,24.6,24.4,19.9,28.023000000000003,28.692,26.891,25.283,18.604,55.7,61.1,51.0,54.1,36.087,31.696,36.945,55.773,62.928,,18.0,,14.0
2017-06-27 21:18:00,6,1.907,866.0,840,729,387,0.0,18.0,14.0,25.2,24.5,24.4,19.9,27.998,28.667,27.014,25.307,18.557,55.6,61.5,50.9,54.2,36.218,31.829,36.59,55.62,63.19,,18.0,,14.0
2017-06-27 21:19:00,6,2.884,872.0,836,731,387,0.0,18.0,14.0,25.2,24.6,24.5,19.9,27.974,28.642,27.112,25.307,18.509,55.6,61.5,51.1,54.2,36.216,31.895,36.299,55.777,63.24100000000001,,18.0,,14.0
2017-06-27 21:20:00,6,1.938,872.0,837,729,387,0.0,18.0,14.0,25.2,24.6,24.5,19.8,27.949,28.617,27.235,25.331,18.461,55.6,61.6,51.0,54.4,36.247,31.757,36.01,55.405,63.621,,18.0,,14.0
2017-06-27 21:21:00,6,1.3730000000000002,878.0,836,725,390,0.0,18.0,14.0,25.2,24.6,24.5,19.8,27.924,28.593000000000004,27.333,25.355,18.414,55.5,61.8,51.0,54.6,36.278,31.959,35.75199999999999,55.471,63.971,,18.0,,14.0
2017-06-27 21:22:00,6,2.35,884.0,836,722,395,0.0,18.0,14.0,25.2,24.6,24.5,19.7,27.899,28.543000000000006,27.431,25.355,18.343,55.6,61.8,50.9,55.1,36.209,32.022,35.461,55.063,64.256,,18.0,,14.0
2017-06-27 21:23:00,6,3.342,887.0,839,716,392,0.0,18.0,8.0,25.3,24.6,24.5,19.7,27.875,28.518,27.505,25.38,18.295,55.4,61.6,50.9,55.5,36.24,32.02,35.199,55.286,64.426,,18.0,,8.0
2017-06-27 21:24:00,6,1.419,890.0,836,714,390,0.0,18.0,8.0,25.3,24.6,24.4,19.6,27.85,28.493,27.604,25.404,18.271,55.3,61.6,51.0,55.5,36.371,32.018,34.974000000000004,55.102,64.51100000000001,,18.0,,8.0
2017-06-27 21:25:00,5,2.67,894.0,833,708,387,0.0,18.0,8.0,25.3,24.6,24.5,19.6,27.85,28.468000000000004,27.677,25.404,18.271,55.3,61.7,50.9,55.6,36.438,32.084,34.779,55.039,64.363,,18.0,,8.0
2017-06-27 21:26:00,6,2.701,899.0,835,708,392,0.0,18.0,8.0,25.3,24.6,24.5,19.5,27.801,28.444000000000006,27.751,25.404,18.271,55.4,61.6,50.9,55.8,36.333,32.115,34.585,54.945,64.452,,18.0,,8.0
2017-06-27 21:27:00,6,2.411,900.0,834,706,392,0.0,18.0,8.0,25.3,24.6,24.5,19.5,27.801,28.419,27.825,25.404,18.224,55.2,61.7,50.9,56.1,36.4,32.147,34.39,55.102,64.533,,18.0,,8.0
2017-06-27 21:28:00,6,2.7310000000000003,900.0,836,703,390,0.0,18.0,8.0,25.3,24.6,24.5,19.5,27.776,28.369,27.899,25.428,18.176,55.4,61.9,50.9,55.9,36.49800000000001,32.245,34.262,54.98,64.61399999999999,,18.0,,8.0
2017-06-27 21:29:00,6,2.472,899.0,821,703,390,0.0,18.0,8.0,25.2,24.5,24.5,19.4,27.751,28.345,27.949,25.453000000000007,18.152,54.8,60.6,51.0,56.1,36.696,32.276,34.098,54.355,64.847,,18.0,,8.0
2017-06-27 21:30:00,6,2.319,893.0,808,704,384,0.0,18.0,8.0,25.1,24.4,24.4,19.4,27.727,28.32,27.998,25.428,18.129,54.5,59.4,50.8,56.1,36.76,32.206,33.935,53.532,64.902,,18.0,,8.0
2017-06-27 21:31:00,6,1.633,882.0,797,708,384,0.0,18.0,8.0,25.0,24.3,24.4,19.3,27.702,28.295,28.048,25.38,18.129,54.3,58.7,50.6,56.2,36.524,32.272,33.804,53.494,64.991,,18.0,,8.0
2017-06-27 21:32:00,5,1.77,877.0,793,721,384,0.0,17.0,8.0,24.9,24.2,24.4,19.3,27.677,28.245,28.097,25.283,18.105,54.0,57.9,50.3,56.4,36.588,32.166,33.64,53.669,65.046,,17.0,,8.0
2017-06-27 21:33:00,5,2.152,872.0,797,740,386,0.0,17.0,8.0,24.8,24.1,24.3,19.3,27.628,28.196,28.147,25.162,18.081,54.3,58.1,50.3,56.6,36.517,32.331,33.577,53.621,65.131,,17.0,,8.0
2017-06-27 21:34:00,6,2.136,865.0,799,751,389,0.0,17.0,8.0,24.8,24.1,24.3,19.2,27.604,28.171,28.171,25.065,18.057,54.6,58.2,51.2,56.8,36.581,32.329,33.411,55.053,65.186,,17.0,,8.0
2017-06-27 21:35:00,5,1.785,862.0,797,764,390,0.0,17.0,8.0,24.9,24.1,24.2,19.2,27.579,28.147,28.196,24.968000000000004,18.01,54.5,58.2,51.3,57.0,36.478,32.327,33.345,55.50899999999999,65.35600000000001,,17.0,,8.0
2017-06-27 21:36:00,5,1.495,866.0,789,773,389,0.0,17.0,8.0,24.9,24.1,24.2,19.2,27.554,28.097,28.221,24.944000000000006,17.986,54.4,58.0,51.4,57.1,36.509,32.255,33.28,55.81800000000001,65.558,,17.0,,8.0
2017-06-27 21:37:00,6,1.3730000000000002,866.0,789,776,386,0.001,17.0,8.0,24.9,24.2,24.2,19.1,27.505,28.072,28.245,24.944000000000006,17.915,54.2,57.9,51.3,57.1,36.571,32.32,33.215,55.786,65.782,,17.0,,8.0
2017-06-27 21:38:00,6,2.045,866.0,789,780,386,0.001,17.0,8.0,25.0,24.2,24.2,19.1,27.481,28.023000000000003,28.245,24.968000000000004,17.867,54.4,58.0,51.3,57.2,36.636,32.451,33.147,55.50899999999999,66.187,,17.0,,8.0
2017-06-27 21:39:00,6,2.121,870.0,791,778,387,0.001,17.0,8.0,25.0,24.2,24.2,19.0,27.456,27.998,28.27,25.016,17.819000000000006,54.3,57.8,51.0,57.2,36.6,32.584,33.082,55.29600000000001,66.32600000000001,,17.0,,8.0
2017-06-27 21:40:00,7,1.5719999999999998,870.0,794,773,387,0.001,17.0,8.0,25.0,24.2,24.2,19.0,27.431,27.949,28.27,25.065,17.748,54.4,57.6,51.0,57.6,36.698,32.58,33.048,55.021,66.49,,17.0,,8.0
2017-06-27 21:41:00,7,1.495,872.0,793,766,387,0.001,17.0,8.0,25.1,24.2,24.2,18.9,27.407,27.924,28.27,25.089,17.701,54.3,57.7,51.1,57.8,36.729,32.645,33.014,54.837,66.835,,17.0,,8.0
2017-06-27 21:42:00,6,1.968,874.0,789,763,386,0.001,17.0,8.0,25.1,24.2,24.2,18.9,27.382,27.899,28.27,25.113000000000003,17.677,54.2,57.6,51.1,57.9,36.793,32.711,33.014,54.526,67.095,,17.0,,8.0
2017-06-27 21:43:00,5,3.647,872.0,783,757,384,0.0,17.0,8.0,25.1,24.2,24.2,18.9,27.358,27.85,28.27,25.162,17.653,54.4,57.5,51.1,58.2,36.757,32.639,33.014,54.43899999999999,67.384,,17.0,,8.0
2017-06-27 21:44:00,6,1.755,874.0,780,756,384,0.0,17.0,8.0,25.1,24.2,24.3,18.8,27.308000000000003,27.825,28.27,25.162,17.605,54.3,57.4,51.1,58.4,36.719,32.637,32.947,54.187,67.493,,17.0,,8.0
2017-06-27 21:45:00,5,2.106,878.0,780,753,384,0.0,17.0,8.0,25.1,24.2,24.3,18.8,27.284,27.801,28.27,25.186,17.558,54.4,57.3,51.1,58.6,36.783,32.702,32.913000000000004,53.971,67.602,,17.0,,8.0
2017-06-27 21:46:00,6,1.511,877.0,780,748,386,0.0,17.0,8.0,25.1,24.2,24.3,18.7,27.259,27.751,28.27,25.21,17.534000000000002,54.2,57.2,51.3,58.8,36.848,32.833,32.947,53.88,67.861,,17.0,,8.0
2017-06-27 21:47:00,6,2.289,879.0,771,746,389,0.0,17.0,8.0,25.2,24.2,24.3,18.7,27.235,27.727,28.245,25.234,17.51,54.4,57.3,51.2,58.8,36.845,32.898,32.911,53.757,67.97399999999999,,17.0,,8.0
2017-06-27 21:48:00,6,1.755,887.0,773,748,382,0.0,17.0,8.0,25.2,24.3,24.3,18.7,27.21,27.702,28.245,25.258000000000006,17.486,54.2,57.2,51.2,59.4,36.809,32.896,32.876999999999995,53.445,68.145,,17.0,,8.0
2017-06-27 21:49:00,6,2.747,893.0,776,748,384,0.0,17.0,8.0,25.2,24.2,24.3,18.6,27.186,27.653,28.221,25.21,17.463,54.2,57.2,51.2,59.4,36.907,32.993,32.908,53.596,68.374,,17.0,,8.0
2017-06-27 21:50:00,5,1.999,898.0,783,748,384,0.0,17.0,8.0,25.2,24.2,24.3,18.6,27.161,27.628,28.221,25.186,17.439,53.8,57.0,51.2,59.5,37.171,33.126,32.942,53.593,68.545,,17.0,,8.0
2017-06-27 21:51:00,5,2.762,895.0,782,746,383,0.0,17.0,8.0,25.0,24.0,24.3,18.6,27.136,27.604,28.196,25.21,17.439,53.7,56.8,50.8,59.5,37.468,33.157,32.94,52.965,68.574,,17.0,,8.0
2017-06-27 21:52:00,5,3.006,894.0,780,749,384,0.0,17.0,8.0,24.8,24.0,24.2,18.5,27.112,27.554,28.171,25.186,17.415,53.7,56.3,50.4,59.7,37.399,33.018,32.972,52.583,68.628,,17.0,,8.0
2017-06-27 21:53:00,5,1.709,890.0,776,754,384,0.0,17.0,17.0,24.8,23.8,24.2,18.5,27.087,27.53,28.147,25.162,17.415,53.0,55.7,50.2,59.9,37.33,33.083,32.969,52.39,68.687,,17.0,,17.0
2017-06-27 21:54:00,5,2.502,881.0,771,766,380,0.0,17.0,17.0,24.6,23.7,24.1,18.5,27.063,27.505,28.147,25.089,17.415,53.1,55.4,49.9,60.0,37.461,33.148,32.936,52.253,68.687,,17.0,,17.0
