Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-25 18:00:00,3.0,2.884,638.0,643.0,687.0,649.0,0.003,16.0,14.0,22.6,21.5,23.2,23.7,22.513,28.941,33.626,23.521,24.267,51.8,56.7,50.5,47.4,54.06100000000001,39.781,30.26,52.573,49.191,,16.0,,14.0
2017-10-25 18:01:00,3.0,3.037,635.0,645.0,686.0,648.0,0.003,16.0,14.0,22.6,21.5,23.2,23.7,22.513,28.916,33.574,23.521,24.171,51.9,56.6,50.5,47.5,54.12300000000001,39.912,30.394,52.573,49.369,,16.0,,14.0
2017-10-25 18:02:00,3.0,3.693,636.0,650.0,684.0,649.0,0.001,16.0,14.0,22.6,21.4,23.2,23.7,22.513,28.916,33.548,23.545,24.098000000000006,52.1,56.7,50.5,47.4,54.092,39.845,30.392,52.702,49.423,,16.0,,14.0
2017-10-25 18:03:00,3.0,3.265,636.0,647.0,684.0,648.0,0.001,16.0,14.0,22.6,21.5,23.2,23.8,22.513,28.916,33.495,23.545,24.026,51.8,56.7,50.5,47.5,54.217,39.945,30.318,52.765,49.44600000000001,,16.0,,14.0
2017-10-25 18:04:00,3.0,4.4860000000000015,635.0,647.0,683.0,652.0,0.001,16.0,14.0,22.6,21.5,23.2,23.7,22.513,28.891,33.469,23.545,23.954,52.0,56.7,50.5,47.5,54.24800000000001,39.942,30.178,52.95399999999999,49.913,,16.0,,14.0
2017-10-25 18:05:00,3.0,2.945,638.0,643.0,686.0,652.0,0.001,16.0,14.0,22.6,21.5,23.3,23.8,22.513,28.891,33.417,23.569000000000006,23.905,52.0,56.8,50.5,47.4,54.24800000000001,39.909,30.243,53.052,50.034,,16.0,,14.0
2017-10-25 18:06:00,3.0,3.388,635.0,640.0,684.0,650.0,0.002,16.0,14.0,22.6,21.5,23.3,23.8,22.513,28.891,33.365,23.569000000000006,23.833,54.2,56.8,50.6,47.4,54.217,39.776,30.204,53.083,50.151,,16.0,,14.0
2017-10-25 18:07:00,3.0,3.555,636.0,640.0,688.0,650.0,0.002,16.0,14.0,22.7,21.5,23.3,23.8,22.513,28.891,33.339,23.593000000000004,23.761,52.3,56.8,50.6,47.1,54.24800000000001,39.843,30.237,53.055,50.3,,16.0,,14.0
2017-10-25 18:08:00,3.0,3.449,641.0,641.0,689.0,648.0,0.0,16.0,14.0,22.6,21.5,23.2,23.8,22.513,28.866,33.287,23.593000000000004,23.689,52.2,57.1,50.6,47.4,54.279,40.039,30.301,52.898,50.323,,16.0,,14.0
2017-10-25 18:09:00,3.0,2.899,642.0,644.0,684.0,650.0,0.0,16.0,14.0,22.6,21.5,23.3,23.8,22.513,28.866,33.209,23.593000000000004,23.641,52.3,56.9,50.6,48.0,54.279,40.105,30.295,53.118,50.886,,16.0,,14.0
2017-10-25 18:10:00,3.0,3.754,645.0,649.0,684.0,653.0,0.0,16.0,14.0,22.7,21.5,23.3,23.8,22.513,28.841,33.157,23.593000000000004,23.569000000000006,52.5,57.0,50.6,47.7,54.24800000000001,40.103,30.498,52.992,51.319,,16.0,,14.0
2017-10-25 18:11:00,3.0,3.51,650.0,647.0,685.0,657.0,0.0,16.0,14.0,22.7,21.5,23.3,23.8,22.513,28.841,33.105,23.617,23.521,54.0,57.1,50.6,47.5,54.404,40.202,30.493,53.31,51.691,,16.0,,14.0
2017-10-25 18:12:00,3.0,3.326,648.0,648.0,691.0,657.0,0.014,16.0,14.0,22.7,21.4,23.3,23.8,22.513,28.816,33.053000000000004,23.617,23.448,52.4,57.4,50.6,47.5,54.49800000000001,40.266,30.455,53.278,51.271,,16.0,,14.0
2017-10-25 18:13:00,3.0,5.829,648.0,653.0,694.0,658.0,0.014,16.0,14.0,22.7,21.5,23.4,23.8,22.513,28.791,33.001,23.617,23.376,52.4,57.2,50.6,47.5,54.56,40.429,30.485,53.466,51.672,,16.0,,14.0
2017-10-25 18:14:00,3.0,4.776,647.0,654.0,698.0,658.0,0.0,16.0,14.0,22.7,21.5,23.3,23.8,22.537,28.766,32.949,23.617,23.328000000000007,52.3,57.2,50.5,47.5,54.813,40.493,30.515,53.655,51.917,,16.0,,14.0
2017-10-25 18:15:00,4.0,6.073,648.0,652.0,701.0,658.0,0.0,16.0,14.0,22.7,21.6,23.4,23.8,22.537,28.742,32.872,23.641,23.256,52.4,57.4,50.5,47.5,54.782,40.523,30.681,53.846,52.128,,16.0,,14.0
2017-10-25 18:16:00,4.0,4.379,648.0,654.0,700.0,662.0,0.0,16.0,14.0,22.7,21.6,23.4,23.8,22.537,28.717,32.82,23.641,23.184,52.2,57.3,50.5,47.5,54.813,40.62,30.745,54.097,52.778,,16.0,,14.0
2017-10-25 18:17:00,3.0,4.013,647.0,649.0,700.0,658.0,0.0,16.0,14.0,22.7,21.6,23.4,23.8,22.537,28.717,32.768,23.641,23.112,52.3,57.3,50.5,47.5,54.937,40.62,30.81,54.191,52.862,,16.0,,14.0
2017-10-25 18:18:00,4.0,3.937,645.0,645.0,701.0,652.0,0.0,16.0,14.0,22.8,21.6,23.4,23.8,22.537,28.692,32.691,23.665,23.064,52.3,57.4,50.5,47.5,54.90600000000001,40.551,30.941,54.288,53.389,,16.0,,14.0
2017-10-25 18:19:00,4.0,3.723,647.0,645.0,702.0,653.0,0.0,16.0,14.0,22.8,21.6,23.4,23.8,22.537,28.667,32.639,23.665,22.992,52.2,57.4,50.5,47.5,54.875,40.681,31.005,54.288,53.66,,16.0,,14.0
2017-10-25 18:20:00,4.0,4.0280000000000005,644.0,650.0,702.0,652.0,0.0,16.0,14.0,22.7,21.6,23.4,23.8,22.537,28.642,32.562,23.665,22.944000000000006,52.3,57.5,50.5,47.5,54.813,40.678,31.033,54.413,54.091,,16.0,,14.0
2017-10-25 18:21:00,4.0,4.715,644.0,648.0,700.0,653.0,0.0,16.0,14.0,22.7,21.6,23.4,23.8,22.537,28.642,32.51,23.665,22.896,52.5,57.5,50.5,47.5,54.999,40.811,31.132,54.57,53.928,,16.0,,14.0
2017-10-25 18:22:00,4.0,5.051,644.0,648.0,695.0,658.0,0.0,16.0,14.0,22.8,21.6,23.4,23.9,22.537,28.617,32.458,23.689,22.824,52.3,57.7,50.5,47.6,54.844,40.874,31.196,54.354,54.137,,16.0,,14.0
2017-10-25 18:23:00,4.0,2.594,644.0,645.0,694.0,655.0,0.0,16.0,14.0,22.8,21.6,23.4,23.8,22.561,28.593000000000004,32.381,23.689,22.753,52.4,57.6,50.5,47.5,54.941,40.871,31.293000000000006,54.417,54.12600000000001,,16.0,,14.0
2017-10-25 18:24:00,4.0,3.754,644.0,647.0,697.0,657.0,0.0,16.0,14.0,22.8,21.6,23.4,23.9,22.561,28.593000000000004,32.33,23.713,22.705,52.4,57.8,50.5,47.4,55.065,40.739,31.46,54.232,54.712,,16.0,,14.0
2017-10-25 18:25:00,4.0,3.799,644.0,652.0,697.0,664.0,0.0,16.0,14.0,22.8,21.6,23.4,23.9,22.561,28.593000000000004,32.278,23.713,22.657,52.4,57.7,50.4,47.4,55.19,40.805,31.387,54.264,55.11,,16.0,,14.0
2017-10-25 18:26:00,4.0,4.379,644.0,654.0,692.0,666.0,0.0,16.0,14.0,22.8,21.6,23.4,23.9,22.561,28.568,32.201,23.713,22.585,52.5,58.0,50.4,47.5,55.003,40.869,31.312,54.201,55.131,,16.0,,14.0
2017-10-25 18:27:00,4.0,3.799,642.0,654.0,692.0,665.0,0.0,16.0,14.0,22.8,21.6,23.5,23.9,22.561,28.543000000000006,32.15,23.713,22.537,52.5,57.9,50.4,47.5,55.003,40.932,31.308000000000003,54.107,54.813,,16.0,,14.0
2017-10-25 18:28:00,4.0,3.967,644.0,651.0,692.0,665.0,0.0,16.0,14.0,22.8,21.6,23.5,23.9,22.561,28.543000000000006,32.098,23.737,22.489,52.5,58.0,50.4,47.5,55.221,40.866,31.235,53.86,54.775,,16.0,,14.0
2017-10-25 18:29:00,4.0,4.15,644.0,654.0,687.0,667.0,0.0,16.0,14.0,22.8,21.6,23.5,23.9,22.561,28.518,32.047,23.737,22.465,52.5,58.0,50.4,47.5,55.034,40.929,31.368,53.985,54.49100000000001,,16.0,,14.0
2017-10-25 18:30:00,3.0,5.035,641.0,654.0,683.0,665.0,0.0,16.0,14.0,22.8,21.6,23.5,23.9,22.561,28.493,31.996,23.737,22.489,52.5,58.1,50.4,47.5,55.221,41.059,31.398000000000003,53.672,54.806,,16.0,,14.0
2017-10-25 18:31:00,4.0,4.456,641.0,654.0,683.0,665.0,0.0,16.0,14.0,22.8,21.7,23.5,23.9,22.585,28.468000000000004,31.944000000000006,23.737,22.465,52.5,58.0,50.4,47.5,55.286,41.023,31.359,53.828,54.678,,16.0,,14.0
2017-10-25 18:32:00,4.0,4.211,642.0,654.0,679.0,664.0,0.0,16.0,14.0,22.8,21.7,23.5,23.9,22.585,28.468000000000004,31.893,23.737,22.417,52.6,58.0,50.3,47.6,55.19300000000001,40.99,31.286,53.76600000000001,54.515,,16.0,,14.0
2017-10-25 18:33:00,4.0,4.242,638.0,654.0,683.0,666.0,0.0,16.0,14.0,22.8,21.7,23.5,23.9,22.585,28.444000000000006,31.816,23.737,22.369,52.6,58.1,50.3,47.5,55.162,41.054,31.348000000000006,53.672,54.82,,16.0,,14.0
2017-10-25 18:34:00,3.0,4.456,641.0,660.0,689.0,662.0,0.0,16.0,14.0,22.8,21.7,23.5,23.9,22.585,28.444000000000006,31.765,23.761,22.321,52.5,58.0,50.4,47.6,55.162,40.988,31.481,53.55,55.18600000000001,,16.0,,14.0
2017-10-25 18:35:00,4.0,3.51,645.0,665.0,689.0,664.0,0.0,16.0,14.0,22.8,21.7,23.5,23.9,22.585,28.419,31.714,23.761,22.274,52.7,58.1,50.3,47.5,55.255,40.985,31.511,53.55,54.868,,16.0,,14.0
2017-10-25 18:36:00,4.0,4.12,644.0,660.0,690.0,666.0,0.0,16.0,14.0,22.8,21.7,23.5,23.9,22.585,28.419,31.663,23.761,22.202,52.6,58.3,50.3,47.5,55.286,40.919,31.541,53.518,55.01300000000001,,16.0,,14.0
2017-10-25 18:37:00,4.0,3.891,644.0,658.0,688.0,664.0,0.0,16.0,14.0,22.9,21.7,23.5,23.9,22.585,28.394,31.612,23.761,22.154,52.6,58.2,50.3,47.6,55.255,40.85,31.673,53.424,55.379,,16.0,,14.0
2017-10-25 18:38:00,4.0,3.983,644.0,660.0,689.0,664.0,0.0,16.0,14.0,22.9,21.7,23.5,23.9,22.585,28.394,31.535,23.761,22.106,52.6,58.2,50.1,47.6,55.349,40.982,31.667,53.267,55.775,,16.0,,14.0
2017-10-25 18:39:00,3.0,4.99,650.0,665.0,685.0,664.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.369,31.484,23.761,22.034,52.6,58.1,50.1,47.6,55.286,41.04600000000001,31.731,53.173,55.95,,16.0,,15.0
2017-10-25 18:40:00,3.0,3.754,648.0,663.0,683.0,661.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.345,31.408,23.761,21.987,52.6,58.2,50.1,47.5,55.349,40.977,32.203,53.298,56.253,,16.0,,15.0
2017-10-25 18:41:00,4.0,3.54,647.0,662.0,681.0,657.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.345,31.331,23.761,21.939,52.6,58.2,50.2,47.7,55.224,40.944,32.674,53.267,56.709,,16.0,,15.0
2017-10-25 18:42:00,4.0,3.784,648.0,665.0,677.0,661.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.295,31.23,23.761,21.891,52.6,58.1,50.0,47.7,55.38,40.971,33.278,53.20399999999999,57.319,,16.0,,15.0
2017-10-25 18:43:00,4.0,3.799,650.0,667.0,673.0,660.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.196,31.128,23.761,21.867,52.6,58.1,50.0,47.6,55.442,41.06,33.201,53.173,57.131,,16.0,,15.0
2017-10-25 18:44:00,3.0,3.723,652.0,665.0,676.0,660.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.122,31.001,23.761,21.843000000000004,52.6,58.1,49.9,47.7,55.38,41.217,33.122,53.078,57.18899999999999,,16.0,,15.0
2017-10-25 18:45:00,3.0,4.425,647.0,665.0,679.0,664.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.072,30.9,23.761,21.819000000000006,52.7,58.2,49.9,47.7,55.255,41.343,32.908,53.047,56.815,,16.0,,15.0
2017-10-25 18:46:00,3.0,5.2189999999999985,650.0,662.0,681.0,661.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.585,28.023000000000003,30.773000000000003,23.785,21.795,52.6,58.1,49.9,47.7,55.037,41.272,32.727,52.987,56.78,,16.0,,15.0
2017-10-25 18:47:00,3.0,3.4330000000000003,650.0,662.0,683.0,661.0,0.0,16.0,15.0,22.9,21.8,23.5,23.9,22.609,27.974,30.672,23.785,21.748,52.6,58.1,49.8,47.7,55.041,41.53,32.412,52.956,55.536,,16.0,,15.0
2017-10-25 18:48:00,3.0,5.2189999999999985,650.0,667.0,680.0,662.0,0.0,16.0,15.0,22.9,21.7,23.5,23.9,22.609,27.85,30.571,23.785,21.748,52.7,58.1,50.0,47.5,55.01,41.61600000000001,32.266,52.987,54.325,,16.0,,15.0
2017-10-25 18:49:00,3.0,4.471,652.0,666.0,682.0,665.0,0.0,17.0,15.0,22.9,21.7,23.5,23.9,22.609,27.702,30.444000000000006,23.785,21.724,52.6,58.1,49.9,47.7,55.072,41.896,32.119,52.956,53.481,,17.0,,15.0
2017-10-25 18:50:00,3.0,5.615,652.0,662.0,683.0,664.0,0.0,17.0,15.0,22.9,21.8,23.5,23.9,22.609,27.505,30.343000000000004,23.785,21.7,52.5,58.0,49.9,47.7,55.165,42.236,31.804,52.83,54.007,,17.0,,15.0
2017-10-25 18:51:00,4.0,3.891,650.0,657.0,681.0,664.0,0.0,17.0,15.0,22.9,21.8,23.5,23.9,22.609,27.358,30.243,23.785,21.652,52.6,57.9,49.8,47.6,55.197,42.646,31.897,52.767,52.471,,17.0,,15.0
2017-10-25 18:52:00,3.0,4.1960000000000015,653.0,658.0,684.0,660.0,0.0,17.0,15.0,22.9,21.8,23.6,24.0,22.585,27.21,30.117,23.785,21.652,52.6,57.9,49.8,47.7,54.82,42.99,31.886,52.736,52.44,,17.0,,15.0
2017-10-25 18:53:00,3.0,4.3180000000000005,654.0,662.0,685.0,657.0,0.0,17.0,15.0,22.9,21.8,23.6,24.0,22.609,27.112,30.016,23.785,21.628,52.6,57.8,49.7,47.8,54.48,43.208,32.218,52.767,52.28,,17.0,,15.0
2017-10-25 18:54:00,4.0,4.12,654.0,662.0,688.0,657.0,0.0,17.0,15.0,22.9,21.8,23.6,24.0,22.609,27.063,29.916,23.785,21.604,52.6,57.7,49.7,47.7,54.449,43.267,32.21,52.673,51.681,,17.0,,15.0
2017-10-25 18:55:00,3.0,5.295,652.0,662.0,683.0,661.0,0.0,17.0,15.0,22.9,21.8,23.6,24.0,22.609,27.014,29.815,23.785,21.581,52.6,57.8,49.9,47.7,54.511,43.327,32.201,52.61,51.709,,17.0,,15.0
2017-10-25 18:56:00,3.0,4.9289999999999985,655.0,658.0,684.0,658.0,0.0,17.0,15.0,22.9,21.8,23.6,24.0,22.609,26.94,29.715,23.785,21.557,52.6,57.7,49.8,47.8,54.73,43.515,32.26,52.547,51.957,,17.0,,15.0
2017-10-25 18:57:00,3.0,6.134,659.0,659.0,679.0,661.0,0.0,17.0,15.0,22.9,21.8,23.6,24.0,22.609,26.842,29.615,23.785,21.533,52.6,57.7,49.7,47.7,54.075,43.667,32.387,52.547,52.298,,17.0,,15.0
2017-10-25 18:58:00,3.0,5.295,661.0,662.0,674.0,662.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.609,26.744,29.54,23.785,21.509,52.5,57.7,49.7,47.8,54.012,43.688,32.483000000000004,52.51600000000001,52.326,,17.0,,15.0
2017-10-25 18:59:00,3.0,5.982,662.0,665.0,673.0,666.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.609,26.622,29.439,23.785,21.485,52.6,57.7,49.7,47.8,54.2,43.935,32.372,52.42100000000001,52.166,,17.0,,15.0
2017-10-25 19:00:00,3.0,5.341,657.0,665.0,667.0,670.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.609,26.5,29.365,23.785,21.461,52.5,57.7,49.7,47.8,54.324,44.084,32.23,52.358,51.881,,17.0,,15.0
2017-10-25 19:01:00,3.0,4.852,659.0,667.0,669.0,664.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.609,26.378,29.29,23.785,21.461,53.6,57.6,49.7,47.9,54.293,44.493,32.63,52.232,51.662,,17.0,,15.0
2017-10-25 19:02:00,3.0,4.685,659.0,668.0,670.0,660.0,0.004,17.0,15.0,23.0,21.8,23.6,24.0,22.609,26.231,29.215,23.761,21.413,52.9,57.7,49.6,47.8,54.761,44.768,32.352,52.323,51.655,,17.0,,15.0
2017-10-25 19:03:00,3.0,5.234,662.0,671.0,676.0,661.0,0.004,17.0,15.0,23.0,21.8,23.6,24.0,22.609,26.085,29.14,23.737,21.413,52.7,57.7,49.6,47.7,54.543,45.011,32.549,52.414,51.592,,17.0,,15.0
2017-10-25 19:04:00,3.0,4.73,665.0,667.0,674.0,661.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.609,25.963,29.04,23.737,21.366,53.4,57.6,49.7,47.7,54.356,45.158,32.744,52.477,51.962,,17.0,,15.0
2017-10-25 19:05:00,3.0,4.501,669.0,667.0,674.0,667.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.609,25.866,28.941,23.737,21.342,53.4,57.6,49.7,47.8,54.044,46.279,32.735,52.44600000000001,52.115,,17.0,,15.0
2017-10-25 19:06:00,3.0,5.341,674.0,660.0,677.0,666.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.585,25.744,28.841,23.737,21.318,52.6,57.7,49.6,47.7,54.165,47.103,32.997,52.383,52.143,,17.0,,15.0
2017-10-25 19:07:00,3.0,5.127000000000002,676.0,659.0,681.0,673.0,0.0,17.0,15.0,23.0,21.8,23.6,24.0,22.585,25.647,28.742,23.713,21.294,52.7,57.6,49.7,47.9,53.88399999999999,47.188,33.462,52.474,52.39,,17.0,,15.0
2017-10-25 19:08:00,3.0,4.974,674.0,657.0,681.0,669.0,0.0,17.0,15.0,23.0,21.8,23.5,24.0,22.585,25.525,28.642,23.713,21.27,52.5,57.6,49.6,47.9,54.227,47.494,33.791,52.537,52.637,,17.0,,15.0
2017-10-25 19:09:00,3.0,5.356,673.0,658.0,681.0,667.0,0.0,17.0,17.0,23.0,21.8,23.6,23.9,22.585,25.404,28.543000000000006,23.713,21.223000000000006,53.1,57.5,49.7,47.9,54.13399999999999,47.383,33.512,52.44300000000001,52.849,,17.0,,17.0
2017-10-25 19:10:00,3.0,4.868,671.0,707.0,683.0,670.0,0.0,17.0,17.0,23.0,21.8,23.6,24.0,22.585,25.307,28.444000000000006,23.713,21.175,52.7,57.1,49.7,48.2,54.913,47.21,33.435,52.6,52.81100000000001,,17.0,,17.0
2017-10-25 19:11:00,3.0,6.5310000000000015,669.0,697.0,682.0,669.0,0.0,17.0,17.0,23.0,21.9,23.6,24.0,22.561,25.307,28.345,23.713,21.127,52.9,57.0,49.7,47.9,55.625,46.147,33.494,52.569,52.33600000000001,,17.0,,17.0
2017-10-25 19:12:00,3.0,5.02,671.0,679.0,682.0,672.0,0.0,17.0,17.0,23.0,21.7,23.7,24.0,22.513,25.355,28.245,23.713,21.079,53.0,57.1,49.7,47.8,55.897,45.862,33.417,52.411,52.20399999999999,,17.0,,17.0
2017-10-25 19:13:00,3.0,4.3180000000000005,678.0,674.0,681.0,672.0,0.0,17.0,17.0,23.0,21.8,23.7,24.0,22.561,25.38,28.147,23.713,21.032,53.2,57.1,49.6,47.7,57.20399999999999,46.929,33.611,52.569,52.447,,17.0,,17.0
2017-10-25 19:14:00,3.0,4.593,683.0,676.0,682.0,671.0,0.0,17.0,17.0,23.1,21.9,23.7,24.0,22.681,25.331,28.072,23.713,21.032,52.8,57.4,49.6,47.5,54.272,46.955,33.705,52.411,52.291,,17.0,,17.0
2017-10-25 19:15:00,3.0,4.898,686.0,680.0,683.0,667.0,0.0,17.0,17.0,23.1,21.9,23.7,24.0,22.824,25.283,27.998,23.713,20.984,52.8,57.8,49.6,47.6,53.605,46.82100000000001,34.271,52.663,52.659,,17.0,,17.0
2017-10-25 19:16:00,3.0,3.662,686.0,688.0,684.0,671.0,0.0,17.0,17.0,23.1,21.9,23.7,24.0,22.992,25.234,27.949,23.737,20.96,53.0,58.9,49.6,47.4,52.72,46.525,33.694,52.477,53.18600000000001,,17.0,,17.0
2017-10-25 19:17:00,3.0,3.799,686.0,687.0,690.0,673.0,0.0,17.0,17.0,23.1,21.9,23.7,24.0,23.136,25.21,27.899,23.761,20.913,52.9,60.0,49.6,47.5,51.922,46.651,33.521,52.481,53.273,,17.0,,17.0
2017-10-25 19:18:00,3.0,3.708,687.0,691.0,691.0,669.0,0.0,17.0,17.0,23.1,21.9,23.7,24.0,23.304,25.186,27.85,23.785,20.865,52.6,60.5,49.6,47.5,51.504,46.744,33.786,52.51600000000001,52.892,,17.0,,17.0
2017-10-25 19:19:00,3.0,3.906,686.0,700.0,689.0,668.0,0.0,18.0,17.0,23.1,22.0,23.7,24.1,23.448,25.162,27.801,23.809,20.817,52.6,61.5,49.6,47.7,50.481,47.288,34.623000000000005,52.456,52.73,,18.0,,17.0
2017-10-25 19:20:00,3.0,3.326,686.0,706.0,693.0,665.0,0.0,18.0,17.0,23.1,22.0,23.7,24.0,23.593000000000004,25.065,27.751,23.809,20.793000000000006,52.9,62.0,49.5,47.5,50.12,47.565,34.248000000000005,52.361,52.695,,18.0,,17.0
2017-10-25 19:21:00,3.0,3.861,686.0,714.0,693.0,670.0,0.0,18.0,17.0,23.1,22.0,23.7,24.1,23.737,24.992,27.677,23.809,20.793000000000006,52.9,62.5,49.5,47.6,49.631,47.684,34.275,52.267,52.882,,18.0,,17.0
2017-10-25 19:22:00,3.0,3.845,683.0,719.0,692.0,673.0,0.0,18.0,17.0,23.1,22.1,23.7,24.1,23.857,24.895,27.604,23.833,20.746,53.1,63.3,49.6,47.6,72.352,48.057,38.712,52.176,53.125,,18.0,,17.0
2017-10-25 19:23:00,3.0,3.464,683.0,728.0,687.0,670.0,0.0,18.0,17.0,23.1,22.1,23.7,24.1,23.954,24.798,27.505,23.833,20.722,53.2,63.8,49.6,47.9,67.95,47.88399999999999,36.672,52.428,53.184,,18.0,,17.0
2017-10-25 19:24:00,4.0,3.693,682.0,732.0,687.0,669.0,0.0,18.0,17.0,23.1,22.1,23.7,24.1,24.05,24.75,27.456,23.833,20.698,53.2,64.2,49.5,47.6,52.584,47.91,34.926,52.428,53.025,,18.0,,17.0
2017-10-25 19:25:00,3.0,3.0980000000000003,678.0,741.0,690.0,669.0,0.0,18.0,17.0,23.1,22.1,23.7,24.1,24.146,24.677,27.407,23.833,20.65,53.4,65.0,49.6,47.6,49.907,48.541,34.62,52.302,53.049,,18.0,,17.0
2017-10-25 19:26:00,3.0,3.403,683.0,752.0,690.0,670.0,0.0,18.0,17.0,23.1,22.2,23.7,24.1,24.219,24.629,27.358,23.833,20.627,53.2,65.1,49.5,48.2,48.54600000000001,48.727,34.917,52.333,52.859,,18.0,,17.0
2017-10-25 19:27:00,3.0,2.045,683.0,764.0,698.0,678.0,0.0,18.0,17.0,23.2,22.2,23.7,24.1,24.291,24.557,27.308000000000003,23.833,20.603,53.4,65.5,49.5,48.0,48.268,48.845,34.476,52.302,52.887,,18.0,,17.0
2017-10-25 19:28:00,3.0,4.0280000000000005,681.0,769.0,695.0,676.0,0.0,18.0,17.0,23.1,22.2,23.7,24.1,24.339,24.484,27.235,23.833,20.579,53.7,65.6,49.6,47.9,47.986,49.027,34.537,52.302,53.195,,18.0,,17.0
2017-10-25 19:29:00,4.0,3.128,686.0,772.0,690.0,676.0,0.0,18.0,17.0,23.2,22.2,23.7,24.1,24.388,24.436,27.186,23.857,20.555,53.7,65.9,49.5,47.9,47.544,49.181,34.465,52.242,53.098,,18.0,,17.0
2017-10-25 19:30:00,4.0,2.991,684.0,780.0,690.0,677.0,0.0,18.0,17.0,23.1,22.3,23.7,24.1,24.436,24.388,27.112,23.857,20.531,53.8,66.9,49.5,48.2,47.326,49.334,34.592,52.21,53.219,,18.0,,17.0
2017-10-25 19:31:00,4.0,2.945,686.0,784.0,690.0,674.0,0.0,18.0,17.0,23.2,22.3,23.7,24.1,24.484,24.339,27.063,23.857,20.507,53.8,66.3,49.5,48.2,47.043,49.041,34.319,52.337,52.967,,18.0,,17.0
2017-10-25 19:32:00,4.0,3.403,686.0,797.0,687.0,677.0,0.0,18.0,17.0,23.2,22.3,23.7,24.1,24.532,24.291,27.014,23.857,20.484,53.6,66.2,49.6,48.1,46.889,48.683,34.281,52.651,52.994,,18.0,,17.0
2017-10-25 19:33:00,4.0,3.189,687.0,800.0,689.0,679.0,0.0,18.0,17.0,23.2,22.3,23.8,24.1,24.581,24.291,26.965,23.857,20.436,53.4,66.2,49.6,48.0,46.927,49.066,34.713,53.155,53.423,,18.0,,17.0
2017-10-25 19:34:00,4.0,3.006,688.0,812.0,693.0,686.0,0.0,18.0,17.0,23.1,22.3,23.7,24.1,24.605,24.243,26.916,23.833,20.412,53.4,65.8,49.6,47.8,46.705,49.379,35.043,53.685,53.637,,18.0,,17.0
2017-10-25 19:35:00,4.0,2.93,686.0,821.0,694.0,686.0,0.0,18.0,17.0,23.2,22.3,23.8,24.1,24.629,24.219,26.867,23.833,20.365,53.1,65.5,49.6,47.9,47.575,49.503,35.641,53.999,53.56800000000001,,18.0,,17.0
2017-10-25 19:36:00,4.0,2.991,686.0,831.0,690.0,689.0,0.0,18.0,17.0,23.2,22.3,23.8,24.1,24.653,24.195,26.818,23.833,20.341,53.2,65.3,49.6,47.8,46.807,49.691,35.067,54.093,53.937,,18.0,,17.0
2017-10-25 19:37:00,3.0,2.945,684.0,833.0,690.0,688.0,0.0,18.0,17.0,23.2,22.3,23.7,24.1,24.677,24.171,26.769,23.833,20.293,53.2,65.3,49.6,48.0,46.649,49.369,34.895,54.124,53.807,,18.0,,17.0
2017-10-25 19:38:00,3.0,3.037,680.0,831.0,685.0,683.0,0.0,18.0,17.0,23.2,22.3,23.8,24.1,24.677,24.146,26.695,23.833,20.246,53.1,65.2,49.6,48.8,46.585,49.175,35.156,53.999,53.862,,18.0,,17.0
2017-10-25 19:39:00,3.0,2.487,679.0,823.0,683.0,682.0,0.0,18.0,10.0,23.2,22.3,23.8,24.1,24.677,24.146,26.646,23.833,20.198,53.0,63.7,49.7,48.8,46.489,49.589,35.519,53.528,53.979,,18.0,,10.0
2017-10-25 19:40:00,3.0,3.326,683.0,820.0,683.0,682.0,0.0,18.0,10.0,23.2,22.3,23.8,24.1,24.702,24.098000000000006,26.598000000000006,23.833,20.174,53.0,63.9,49.6,48.6,46.427,49.901,35.281,53.56,54.316,,18.0,,10.0
