Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR5,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR5,T_ETC_OUT,TS_HBI_GRD,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR5,RH_ETC_OUT,RHS_HBI_GRD,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-02-12 15:38:00,,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-02-12 15:39:00,,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-02-12 15:40:00,,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-02-12 15:41:00,,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-02-12 15:42:00,,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-02-12 15:43:00,,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,7.3
2018-02-12 15:44:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:45:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:46:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:47:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:48:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:49:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:50:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:51:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:52:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:53:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:54:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:55:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:56:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:57:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:58:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 15:59:00,,,,,,,,,11.0,<10,,,,,,,,,,,,,,,,,,,,,,11.0,,7.3
2018-02-12 16:00:00,3.6010000000000004,3.0,550.0,584.0,548.0,548.0,371.0,0.045,11.0,<10,23.7,23.9,22.0,22.0,23.3,22.78111111,23.5946652,22.32111111,22.75277778,17.03388889,37.3,36.9,41.8,41.8,31.1,41.903,40.299,43.92,42.969,47.187,,11.0,,7.3
2018-02-12 16:01:00,3.754,4.0,558.0,589.0,549.0,549.0,373.0,0.045,11.0,<10,23.7,23.9,22.0,22.0,23.0,22.75722222,23.5946652,22.32111111,22.75277778,16.98722222,37.5,36.8,41.8,41.8,31.5,41.738,40.266,43.88800000000001,42.905,47.118,,11.0,,7.3
2018-02-12 16:02:00,3.5860000000000003,3.0,564.0,589.0,549.0,549.0,373.0,0.043,11.0,<10,23.7,23.9,22.0,22.0,22.9,22.75722222,23.5946652,22.32111111,22.75277778,16.96277778,37.9,36.8,41.8,41.8,31.7,41.706,40.266,43.856,42.872,47.272,,11.0,,7.3
2018-02-12 16:03:00,4.0280000000000005,3.0,569.0,583.0,550.0,550.0,377.0,0.043,11.0,<10,23.7,23.9,22.0,22.0,23.1,22.75722222,23.5946652,22.32111111,22.75277778,16.93888889,37.8,36.9,41.8,41.8,31.4,41.738,40.266,43.824,42.808,47.238,,11.0,,7.3
2018-02-12 16:04:00,4.379,3.0,579.0,583.0,552.0,552.0,374.0,0.036000000000000004,11.0,<10,23.8,23.9,22.0,22.0,23.1,22.78111111,23.5946652,22.32111111,22.75277778,16.86777778,37.9,36.9,41.8,41.8,31.6,41.709,40.266,43.791,42.84,47.542,,11.0,,7.3
2018-02-12 16:05:00,3.998,3.0,588.0,585.0,549.0,549.0,373.0,0.036000000000000004,11.0,<10,23.8,24.0,22.0,22.0,22.9,22.78111111,23.6191116,22.32111111,22.75277778,16.84388889,37.9,37.0,41.8,41.8,31.8,41.774,40.269,43.75899999999999,42.808,47.539,,11.0,,7.3
2018-02-12 16:06:00,3.632,3.0,591.0,589.0,543.0,543.0,369.0,0.032,11.0,<10,23.8,24.0,22.0,22.0,23.0,22.78111111,23.5946652,22.32111111,22.75277778,16.82,38.0,37.0,41.8,41.8,31.6,41.806,40.332,43.75899999999999,42.775,47.348,,11.0,,7.3
2018-02-12 16:07:00,3.937,3.0,591.0,594.0,543.0,543.0,370.0,0.032,11.0,<10,23.8,24.0,22.0,22.0,22.9,22.78111111,23.6191116,22.32111111,22.75277778,16.79611111,38.1,37.0,41.8,41.8,31.7,41.806,40.334,43.75899999999999,42.775,47.627,,11.0,,7.3
2018-02-12 16:08:00,3.449,4.0,588.0,595.0,543.0,543.0,372.0,0.03,11.0,<10,23.8,24.0,22.0,22.0,22.7,22.78111111,23.6191116,22.32111111,22.75277778,16.79611111,38.1,37.0,41.8,41.8,31.6,41.871,40.4,43.791,42.808,47.31399999999999,,11.0,,7.3
2018-02-12 16:09:00,3.922,4.0,593.0,595.0,541.0,541.0,372.0,0.03,11.0,<10,23.8,24.0,22.0,22.0,22.7,22.75722222,23.6191116,22.32111111,22.75277778,16.725,38.0,36.9,41.8,41.8,32.2,41.933,40.432,43.75899999999999,42.775,47.399,,11.0,,7.3
2018-02-12 16:10:00,7.4460000000000015,3.0,596.0,589.0,543.0,543.0,372.0,0.023,11.0,<10,23.8,24.0,22.0,22.0,22.7,22.75722222,23.6191116,22.32111111,22.75277778,16.67722222,37.8,36.9,41.8,41.8,32.0,41.933,40.4,43.75899999999999,42.775,47.643,,11.0,,7.3
2018-02-12 16:11:00,4.822,3.0,592.0,588.0,538.0,538.0,372.0,0.023,11.0,<10,23.8,24.1,22.0,22.0,22.5,22.78111111,23.6191116,22.32111111,22.75277778,16.53388889,37.7,36.9,41.9,41.9,32.2,41.968,40.4,43.791,42.775,47.938,,11.0,,7.3
2018-02-12 16:12:00,4.898,3.0,591.0,585.0,535.0,535.0,374.0,0.027000000000000003,11.0,<10,23.8,24.1,22.0,22.0,22.4,22.78111111,23.6191116,22.32111111,22.77611111,16.46277778,37.5,36.7,41.8,41.8,32.4,42.00100000000001,40.4,43.75899999999999,42.778,48.21,,11.0,,7.3
2018-02-12 16:13:00,5.097,3.0,582.0,585.0,535.0,535.0,375.0,0.027000000000000003,11.0,<10,23.8,24.1,22.0,22.0,22.2,22.78111111,23.6191116,22.32111111,22.77611111,16.415,37.6,36.7,41.8,41.8,33.0,42.033,40.4,43.791,42.746,48.547,,11.0,,7.3
2018-02-12 16:14:00,4.6389999999999985,3.0,572.0,578.0,540.0,540.0,375.0,0.025,10.0,<10,23.8,24.1,22.0,22.0,22.3,22.75722222,23.6191116,22.32111111,22.77611111,16.39222222,37.8,36.6,41.8,41.8,33.0,42.095,40.432,43.791,42.778,48.7,,10.0,,7.3
2018-02-12 16:15:00,4.623,3.0,564.0,576.0,538.0,538.0,373.0,0.025,10.0,<10,23.8,24.1,22.0,22.0,22.2,22.75722222,23.6191116,22.32111111,22.75277778,16.43888889,37.8,36.6,41.8,41.8,32.7,42.063,40.432,43.824,42.743,48.425,,10.0,,7.3
2018-02-12 16:16:00,4.73,3.0,566.0,574.0,538.0,538.0,372.0,0.026,10.0,<10,23.8,24.2,22.0,22.0,22.2,22.75722222,23.6191116,22.345,22.75277778,16.415,37.8,36.5,41.8,41.8,32.7,42.063,40.432,43.762,42.71100000000001,48.14100000000001,,10.0,,7.3
2018-02-12 16:17:00,4.532,3.0,568.0,567.0,538.0,538.0,371.0,0.026,10.0,<10,23.8,24.2,22.0,22.0,22.1,22.75722222,23.6191116,22.345,22.77611111,16.39222222,37.8,36.5,41.8,41.8,33.2,42.095,40.4,43.762,42.713,48.419,,10.0,,7.3
2018-02-12 16:18:00,3.693,3.0,568.0,565.0,537.0,537.0,372.0,0.028,10.0,<10,23.8,24.2,22.0,22.0,22.2,22.75722222,23.6430024,22.345,22.75277778,16.415,37.8,36.4,41.8,41.8,33.1,42.128,40.435,43.762,42.71100000000001,48.485,,10.0,,7.3
2018-02-12 16:19:00,4.349,3.0,566.0,568.0,540.0,540.0,373.0,0.028,10.0,<10,23.8,24.2,22.0,22.0,22.1,22.75722222,23.6430024,22.32111111,22.75277778,16.415,38.0,36.4,41.8,41.8,33.1,42.128,40.468,43.75899999999999,42.71100000000001,48.485,,10.0,,7.3
2018-02-12 16:20:00,5.142,3.0,569.0,569.0,535.0,535.0,372.0,0.026,10.0,<10,23.8,24.3,22.0,22.0,22.0,22.75722222,23.6430024,22.32111111,22.75277778,16.36777778,37.8,36.3,41.8,41.8,33.1,42.128,40.468,43.75899999999999,42.743,48.291,,10.0,,7.3
2018-02-12 16:21:00,4.7,3.0,565.0,570.0,533.0,533.0,370.0,0.026,10.0,<10,23.8,24.3,22.0,22.0,22.1,22.73277778,23.6430024,22.32111111,22.75277778,16.29611111,37.5,36.3,41.8,41.8,33.1,42.125,40.435,43.75899999999999,42.743,48.344,,10.0,,7.3
2018-02-12 16:22:00,4.12,3.0,560.0,574.0,532.0,532.0,370.0,0.026,10.0,<10,23.8,24.4,22.0,22.0,21.9,22.73277778,23.6430024,22.32111111,22.75277778,16.225,37.5,36.2,41.8,41.8,33.2,42.19,40.435,43.75899999999999,42.743,48.584,,10.0,,7.3
2018-02-12 16:23:00,5.402,3.0,554.0,573.0,534.0,534.0,372.0,0.026,10.0,<10,23.9,24.4,22.0,22.0,21.6,22.73277778,23.6430024,22.32111111,22.75277778,16.15277778,37.7,36.1,41.8,41.8,34.1,42.125,40.468,43.791,42.743,48.887,,10.0,,7.3
2018-02-12 16:24:00,4.791,3.0,555.0,573.0,538.0,538.0,374.0,0.024,10.0,<10,23.8,24.6,22.0,22.0,21.5,22.73277778,23.6430024,22.32111111,22.75277778,16.12888889,37.8,35.8,41.9,41.9,34.2,42.19,40.468,43.791,42.678,49.133,,10.0,,7.3
2018-02-12 16:25:00,4.379,3.0,558.0,569.0,533.0,533.0,374.0,0.024,10.0,<10,23.8,24.9,22.0,22.0,21.4,22.73277778,23.6430024,22.32111111,22.75277778,16.05777778,37.8,35.2,41.8,41.8,34.4,42.644,40.402,43.824,42.678,49.31,,10.0,,7.3
2018-02-12 16:26:00,5.57,3.0,566.0,566.0,534.0,534.0,372.0,0.026,10.0,<10,23.8,25.4,22.1,22.1,21.2,22.73277778,23.6430024,22.32111111,22.75277778,16.01,37.9,34.4,41.9,41.9,34.6,42.19,40.435,43.824,42.646,49.36600000000001,,10.0,,7.3
2018-02-12 16:27:00,4.242,3.0,569.0,562.0,532.0,532.0,367.0,0.026,10.0,<10,23.8,25.8,22.0,22.0,21.4,22.70888889,23.6430024,22.32111111,22.75277778,15.96277778,38.1,33.6,42.0,42.0,34.2,42.252,40.402,43.856,42.646,49.515,,10.0,,7.3
2018-02-12 16:28:00,5.707000000000002,3.0,573.0,562.0,527.0,527.0,372.0,0.027000000000000003,10.0,<10,23.8,26.2,22.0,22.0,21.4,22.70888889,23.6430024,22.32111111,22.75277778,15.93888889,37.9,33.0,41.9,41.9,34.4,42.058,40.402,43.824,42.646,49.729,,10.0,,7.3
2018-02-12 16:29:00,4.6080000000000005,3.0,575.0,562.0,524.0,524.0,371.0,0.027000000000000003,10.0,<10,23.8,26.5,22.0,22.0,21.4,22.685,23.6430024,22.32111111,22.75277778,15.86722222,38.0,32.5,41.8,41.8,34.3,42.152,40.794,43.824,42.646,49.75,,10.0,,7.3
2018-02-12 16:30:00,5.249,3.0,572.0,560.0,523.0,523.0,372.0,0.027000000000000003,10.0,<10,23.8,26.7,22.1,22.1,21.0,22.685,23.6191116,22.32111111,22.75277778,15.81888889,38.0,32.1,41.8,41.8,34.9,42.31399999999999,40.726,43.824,42.581,49.651,,10.0,,7.3
2018-02-12 16:31:00,5.585,3.0,571.0,558.0,523.0,523.0,376.0,0.027000000000000003,10.0,<10,23.9,26.9,22.0,22.0,20.9,22.66111111,23.6191116,22.32111111,22.75277778,15.77222222,38.1,31.7,41.9,41.9,35.1,42.182,40.922,43.824,42.581,49.799,,10.0,,7.3
2018-02-12 16:32:00,5.875,3.0,568.0,559.0,526.0,526.0,373.0,0.028,10.0,<10,23.8,27.1,22.0,22.0,20.9,22.66111111,23.6191116,22.32111111,22.75277778,15.74777778,38.1,31.4,42.0,42.0,35.5,42.279,40.792,43.824,42.581,49.951,,10.0,,7.3
2018-02-12 16:33:00,5.02,2.0,566.0,562.0,527.0,527.0,370.0,0.028,10.0,<10,23.8,27.2,22.1,22.1,20.7,22.66111111,23.6191116,22.32111111,22.75277778,15.7,38.1,31.3,41.9,41.9,35.8,42.052,40.824,43.824,42.581,50.162,,10.0,,7.3
2018-02-12 16:34:00,4.288,3.0,564.0,561.0,527.0,527.0,373.0,0.026,10.0,<10,23.8,27.3,22.1,22.1,20.8,22.66111111,23.6191116,22.32111111,22.75277778,15.605,38.2,30.9,41.9,41.9,35.6,42.506,40.726,43.824,42.581,50.335,,10.0,,7.3
2018-02-12 16:35:00,6.714,3.0,561.0,561.0,527.0,527.0,373.0,0.026,10.0,<10,23.8,27.5,22.1,22.1,20.7,22.66111111,23.6191116,22.32111111,22.75277778,15.55722222,38.3,30.8,41.9,41.9,35.6,41.987,40.661,43.824,42.613,50.483,,10.0,,7.3
2018-02-12 16:36:00,5.127000000000002,3.0,555.0,562.0,526.0,526.0,371.0,0.026,10.0,<10,23.8,27.6,22.1,22.1,20.7,22.63722222,23.6191116,22.32111111,22.75277778,15.53277778,38.2,30.6,42.0,42.0,35.8,41.952,40.89,43.791,42.581,50.727,,10.0,,7.3
2018-02-12 16:37:00,4.99,3.0,557.0,565.0,524.0,524.0,370.0,0.026,10.0,<10,23.8,27.7,22.1,22.1,20.5,22.63722222,23.6191116,22.32111111,22.75277778,15.50888889,38.1,30.4,41.9,41.9,36.3,42.212,41.444,43.824,42.613,50.97,,10.0,,7.3
2018-02-12 16:38:00,5.432,3.0,560.0,562.0,523.0,523.0,368.0,0.023,10.0,<10,23.8,27.8,22.1,22.1,20.6,22.61277778,23.6430024,22.345,22.75277778,15.485,38.1,30.3,41.9,41.9,36.3,42.112,41.512,43.859,42.613,51.121,,10.0,,7.3
2018-02-12 16:39:00,4.364,2.0,560.0,558.0,520.0,520.0,367.0,0.023,10.0,<10,23.8,27.9,22.1,22.1,20.5,22.61277778,23.6430024,22.345,22.75277778,15.43777778,38.1,30.2,41.9,41.9,36.3,42.209,41.772,43.826,42.549,51.177,,10.0,,7.3
2018-02-12 16:40:00,4.944,2.0,560.0,552.0,518.0,518.0,365.0,0.022,10.0,<10,23.8,27.9,22.0,22.0,20.4,22.58888889,23.6430024,22.345,22.75277778,15.41388889,38.2,30.1,41.9,41.9,36.5,42.109,41.577,43.826,42.581,51.20399999999999,,10.0,,7.3
2018-02-12 16:41:00,5.402,3.0,558.0,552.0,514.0,514.0,363.0,0.022,10.0,<10,23.8,28.0,22.1,22.1,20.3,22.58888889,23.6668932,22.345,22.75277778,15.39,38.1,29.9,42.0,42.0,36.7,42.044,41.742,43.794,42.581,51.201,,10.0,,7.3
2018-02-12 16:42:00,5.158,3.0,553.0,557.0,516.0,516.0,367.0,0.024,10.0,<10,23.8,28.1,22.1,22.1,20.2,22.565,23.6668932,22.345,22.72888889,15.29388889,38.1,29.8,41.9,41.9,36.7,41.912,42.587,43.826,42.54600000000001,51.28,,10.0,,7.3
2018-02-12 16:43:00,5.462999999999999,3.0,552.0,557.0,514.0,514.0,366.0,0.024,10.0,<10,23.8,28.1,22.1,22.1,20.2,22.565,23.6668932,22.345,22.72888889,15.22277778,38.1,29.7,41.9,41.9,36.8,42.236,42.1,43.826,42.578,51.547,,10.0,,7.3
2018-02-12 16:44:00,5.325,2.0,553.0,555.0,512.0,512.0,361.0,0.021,10.0,<10,23.8,27.9,22.1,22.1,19.9,22.565,23.6668932,22.345,22.72888889,15.12722222,38.1,29.8,41.8,41.8,37.3,41.977,41.188,43.826,42.578,51.719,,10.0,,7.3
2018-02-12 16:45:00,5.356,3.0,548.0,557.0,510.0,510.0,365.0,0.021,10.0,<10,23.8,28.1,22.1,22.1,19.9,22.54111111,23.6668932,22.345,22.72888889,15.07888889,38.1,29.7,41.9,41.9,37.5,42.07100000000001,40.927,43.826,42.54600000000001,51.86600000000001,,10.0,,7.3
2018-02-12 16:46:00,3.418,3.0,545.0,558.0,508.0,508.0,368.0,0.022,10.0,<10,23.8,28.1,22.1,22.1,19.9,22.54111111,23.6430024,22.345,22.72888889,15.03111111,38.1,29.7,41.8,41.8,37.1,42.492,40.794,43.826,42.611,51.982,,10.0,,7.3
2018-02-12 16:47:00,5.127000000000002,2.0,548.0,561.0,505.0,505.0,373.0,0.022,10.0,<10,23.8,28.1,22.1,22.1,19.6,22.54111111,23.6430024,22.32111111,22.72888889,14.96,38.2,29.8,41.8,41.8,37.7,42.201,40.86,43.824,42.578,52.06399999999999,,10.0,,7.3
2018-02-12 16:48:00,4.746,2.0,547.0,561.0,505.0,505.0,373.0,0.02,10.0,<10,23.8,28.1,22.1,22.1,19.4,22.54111111,23.6191116,22.32111111,22.72888889,14.91222222,38.2,29.8,41.8,41.8,38.3,42.719,40.987,43.856,42.54600000000001,52.364,,10.0,,7.3
2018-02-12 16:49:00,4.517,2.0,545.0,564.0,508.0,508.0,372.0,0.02,10.0,<10,23.8,28.1,22.1,22.1,19.2,22.565,23.6191116,22.32111111,22.72888889,14.84,38.2,29.8,41.8,41.8,38.6,42.398,41.02,43.856,42.611,52.385,,10.0,,7.3
2018-02-12 16:50:00,5.509,2.0,548.0,564.0,507.0,507.0,370.0,0.021,10.0,<10,23.8,28.1,22.1,22.1,19.1,22.54111111,23.6191116,22.32111111,22.705,14.79222222,38.2,29.9,41.9,41.9,38.8,42.298,41.02,43.856,42.64,52.592,,10.0,,7.3
2018-02-12 16:51:00,4.1960000000000015,2.0,545.0,563.0,508.0,508.0,367.0,0.021,10.0,<10,23.8,28.1,22.1,22.1,18.9,22.54111111,23.6191116,22.32111111,22.705,14.69722222,38.1,30.0,41.8,41.8,39.3,42.26600000000001,40.987,43.88800000000001,42.64,52.824,,10.0,,7.3
2018-02-12 16:52:00,7.8889999999999985,2.0,542.0,561.0,508.0,508.0,370.0,0.021,10.0,<10,23.8,28.0,22.1,22.1,18.7,22.54111111,23.6191116,22.32111111,22.705,14.64888889,37.9,30.0,41.8,41.8,39.9,42.622,40.987,43.88800000000001,42.673,53.12300000000001,,10.0,,7.3
2018-02-12 16:53:00,4.837,2.0,542.0,561.0,505.0,505.0,370.0,0.021,10.0,<10,23.8,27.8,22.1,22.1,18.6,22.54111111,23.6191116,22.32111111,22.705,14.57722222,37.8,30.2,41.8,41.8,40.0,42.07100000000001,40.922,43.88800000000001,42.64,53.326,,10.0,,7.3
2018-02-12 16:54:00,4.837,2.0,541.0,564.0,502.0,502.0,370.0,0.022,10.0,<10,23.8,27.5,22.1,22.1,18.4,22.51722222,23.6191116,22.32111111,22.705,14.52888889,37.8,30.5,41.8,41.8,40.3,41.971,40.922,43.92,42.673,53.411,,10.0,,7.3
2018-02-12 16:55:00,5.356,3.0,541.0,565.0,502.0,502.0,370.0,0.022,10.0,<10,23.7,27.2,22.1,22.1,18.2,22.51722222,23.6191116,22.29777778,22.705,14.48111111,38.2,30.9,41.9,41.9,40.7,42.231,40.857,43.95,42.576,53.587,,10.0,,7.3
2018-02-12 16:56:00,4.456,2.0,541.0,564.0,501.0,501.0,371.0,0.026,10.0,<10,23.7,26.9,22.1,22.1,18.1,22.49277778,23.6191116,22.29777778,22.68111111,14.45722222,38.0,31.4,41.9,41.9,41.2,41.969,40.922,43.95,42.573,53.767,,10.0,,7.3
2018-02-12 16:57:00,4.547,2.0,539.0,558.0,500.0,500.0,370.0,0.026,10.0,<10,23.8,26.7,22.1,22.1,18.0,22.46888889,23.5946652,22.29777778,22.68111111,14.385,38.0,31.8,41.9,41.9,41.5,41.99800000000001,40.92,43.982,42.573,54.03,,10.0,,7.3
2018-02-12 16:58:00,4.807,3.0,545.0,553.0,498.0,498.0,368.0,0.03,10.0,<10,23.7,26.5,22.1,22.1,17.7,22.46888889,23.5946652,22.29777778,22.68111111,14.31388889,38.0,32.2,41.8,41.8,42.2,41.99800000000001,40.952,43.95,42.573,54.294,,10.0,,7.3
2018-02-12 16:59:00,5.966,2.0,548.0,556.0,500.0,500.0,366.0,0.03,10.0,<10,23.7,26.4,22.1,22.1,17.6,22.46888889,23.5707744,22.29777778,22.68111111,14.26611111,38.0,32.6,41.8,41.8,42.8,41.933,41.08,43.982,42.573,54.56,,10.0,,7.3
2018-02-12 17:00:00,4.669,3.0,547.0,553.0,505.0,505.0,366.0,0.025,10.0,<10,23.7,26.2,22.1,22.1,17.4,22.445,23.5707744,22.29777778,22.68111111,14.19388889,38.0,32.8,41.8,41.8,42.9,41.963,41.015,43.982,42.508,54.883,,10.0,,7.3
2018-02-12 17:01:00,5.814,2.0,541.0,551.0,501.0,501.0,367.0,0.025,10.0,<10,23.7,26.1,22.1,22.1,17.3,22.445,23.5707744,22.29777778,22.68111111,14.17,38.1,33.1,41.8,41.8,43.1,41.898,41.113,44.014,42.573,54.819,,10.0,,7.3
2018-02-12 17:02:00,5.722,3.0,538.0,550.0,496.0,496.0,370.0,0.024,10.0,<10,23.7,26.0,22.1,22.1,17.1,22.445,23.5707744,22.27388889,22.65722222,14.09777778,38.4,33.3,41.8,41.8,43.7,41.898,41.113,43.979,42.473,54.9,,10.0,,7.3
2018-02-12 17:03:00,4.456,2.0,541.0,545.0,490.0,490.0,370.0,0.024,10.0,<10,23.7,25.9,22.1,22.1,17.0,22.42111111,23.5707744,22.27388889,22.65722222,14.05,38.1,33.5,41.9,41.9,43.8,42.09,41.178,44.011,42.538,55.105,,10.0,,7.3
2018-02-12 17:04:00,5.829,2.0,538.0,545.0,487.0,487.0,367.0,0.024,10.0,<10,23.7,25.7,22.1,22.1,16.8,22.42111111,23.5707744,22.27388889,22.65722222,14.02611111,38.1,33.7,41.8,41.8,43.9,42.738,41.178,44.043,42.538,55.131,,10.0,,7.3
2018-02-12 17:05:00,4.73,2.0,540.0,548.0,490.0,490.0,365.0,0.024,10.0,<10,23.7,25.6,22.1,22.1,16.7,22.42111111,23.5468836,22.27388889,22.65722222,13.97777778,38.2,33.9,41.8,41.8,43.9,42.738,41.077,44.076,42.667,54.791,,10.0,,7.3
2018-02-12 17:06:00,5.295,3.0,538.0,550.0,490.0,490.0,364.0,0.024,10.0,<10,23.7,25.5,22.1,22.1,16.6,22.42111111,23.5468836,22.27388889,22.65722222,13.93,37.9,34.0,41.9,41.9,44.3,42.802,41.175,44.043,42.505,54.844,,10.0,,7.3
2018-02-12 17:07:00,5.646,2.0,537.0,550.0,487.0,487.0,363.0,0.024,10.0,<10,23.7,25.4,22.1,22.1,16.4,22.42111111,23.5468836,22.27388889,22.65722222,13.88222222,37.9,34.2,41.8,41.8,44.5,42.899,41.012,44.043,42.57,54.928,,10.0,,7.3
2018-02-12 17:08:00,4.532,2.0,533.0,550.0,488.0,488.0,365.0,0.022,10.0,10.0,23.7,25.3,22.1,22.1,16.3,22.39722222,23.5229928,22.25,22.65722222,13.81,37.8,34.3,41.8,41.8,44.8,42.993,40.977,44.073,42.57,54.887,,10.0,,10.0
2018-02-12 17:09:00,4.685,3.0,534.0,550.0,486.0,486.0,367.0,0.022,10.0,10.0,23.7,25.2,22.1,22.1,16.2,22.39722222,23.5229928,22.25,22.63277778,13.73777778,37.7,34.5,41.8,41.8,45.1,43.12300000000001,40.977,44.105,42.6,55.119,,10.0,,10.0
2018-02-12 17:10:00,6.195,2.0,534.0,550.0,484.0,484.0,370.0,0.024,10.0,10.0,23.7,25.1,22.0,22.0,16.1,22.39722222,23.5229928,22.25,22.63277778,13.66611111,38.0,34.7,41.8,41.8,45.5,42.896,40.977,44.105,42.632,55.562,,10.0,,10.0
2018-02-12 17:11:00,5.814,2.0,532.0,551.0,485.0,485.0,372.0,0.024,10.0,10.0,23.7,25.0,22.1,22.1,16.0,22.39722222,23.499102,22.22611111,22.63277778,13.57,37.6,34.8,41.7,41.7,45.3,42.864,41.039,44.07,42.697,55.97,,10.0,,10.0
2018-02-12 17:12:00,4.99,3.0,528.0,550.0,482.0,482.0,366.0,0.022,10.0,10.0,23.6,25.0,22.1,22.1,15.9,22.39722222,23.499102,22.22611111,22.60888889,13.44888889,37.1,34.8,41.7,41.7,46.0,43.09,41.105,44.07,42.629,56.524,,10.0,,10.0
2018-02-12 17:13:00,6.943,2.0,521.0,545.0,482.0,482.0,368.0,0.022,10.0,10.0,23.6,24.9,22.1,22.1,15.7,22.37277778,23.499102,22.22611111,22.60888889,13.35277778,36.8,35.0,41.9,41.9,46.4,43.28100000000001,41.039,44.13399999999999,42.662,56.96,,10.0,,10.0
2018-02-12 17:14:00,6.348,2.0,513.0,541.0,487.0,487.0,366.0,0.026,11.0,10.0,23.6,24.9,22.1,22.1,15.7,22.37277778,23.4741,22.20222222,22.60888889,13.23277778,36.7,35.0,41.8,41.8,46.5,42.99100000000001,40.972,44.132,42.75899999999999,57.182,,11.0,,10.0
2018-02-12 17:15:00,6.119,2.0,511.0,538.0,492.0,492.0,362.0,0.026,11.0,10.0,23.6,24.8,22.1,22.1,15.6,22.37277778,23.4741,22.20222222,22.60888889,13.16111111,36.7,35.1,41.8,41.8,46.8,43.797,40.972,44.164,42.662,57.59,,11.0,,10.0
2018-02-12 17:16:00,5.2029999999999985,2.0,507.0,534.0,494.0,494.0,362.0,0.021,11.0,10.0,23.6,24.7,22.1,22.1,15.5,22.37277778,23.4741,22.17777778,22.585,13.06388889,36.9,35.2,41.7,41.7,47.3,44.12,41.037,44.129,42.594,58.024,,11.0,,10.0
2018-02-12 17:17:00,5.295,2.0,501.0,534.0,492.0,492.0,359.0,0.021,11.0,10.0,23.6,24.7,22.1,22.1,15.4,22.35,23.4496536,22.17777778,22.585,12.99222222,37.1,35.1,41.8,41.8,47.3,44.278,47.65,44.129,42.627,58.401,,11.0,,10.0
2018-02-12 17:18:00,5.875,2.0,501.0,533.0,485.0,485.0,357.0,0.029,11.0,10.0,23.5,24.6,22.1,22.1,15.3,22.35,23.499102,22.17777778,22.585,12.92,37.4,35.5,41.8,41.8,48.0,43.762,63.111,44.129,42.53,58.56800000000001,,11.0,,10.0
2018-02-12 17:19:00,4.623,3.0,510.0,529.0,478.0,478.0,359.0,0.029,11.0,10.0,23.5,24.5,22.1,22.1,15.1,22.32611111,23.6668932,22.15388889,22.585,12.87111111,37.3,35.4,41.7,41.7,48.5,43.017,73.283,44.094,42.368,58.799,,11.0,,10.0
