Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_TO2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_TO2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-09-01 18:00:00,7.0,40.284,766.0,654.0,667.0,416.0,0.01,17.0,20.0,26.3,25.7,26.2,46.8,39.121,40.286,35.662,29.991,39.857,44.0,42.3,41.4,11.6,20.72,19.348,24.835,34.523,18.386,,17.0,,20.0
2017-09-01 18:01:00,7.0,40.848,767.0,655.0,667.0,416.0,0.01,17.0,20.0,26.2,25.7,26.2,46.6,39.093,40.257,35.662,29.966,39.772,43.9,42.3,41.4,11.7,20.934,19.563,24.975,34.52,17.875,,17.0,,20.0
2017-09-01 18:02:00,7.0,41.184,772.0,653.0,664.0,414.0,0.01,17.0,20.0,26.2,25.7,26.2,46.5,39.065,40.228,35.662,29.966,39.715,44.0,42.3,41.4,11.9,20.789,18.623,24.764,34.554,17.872,,17.0,,20.0
2017-09-01 18:03:00,7.0,41.199,774.0,654.0,663.0,415.0,0.009000000000000001,17.0,20.0,26.2,25.6,26.2,46.3,39.036,40.228,35.662,29.941,39.658,43.9,42.4,41.4,12.0,20.715,18.188,24.553,34.586,17.977,,17.0,,20.0
2017-09-01 18:04:00,7.0,41.306,776.0,655.0,667.0,412.0,0.009000000000000001,17.0,20.0,26.2,25.6,26.2,46.1,39.036,40.2,35.636,29.941,39.601,43.8,42.4,41.4,12.0,20.93,18.187,24.481,34.619,18.227,,17.0,,20.0
2017-09-01 18:05:00,7.0,41.23,781.0,656.0,668.0,415.0,0.01,17.0,20.0,26.2,25.6,26.2,45.9,39.008,40.171,35.636,29.941,39.545,43.9,42.5,41.4,12.2,20.929,18.981,24.551,34.619,18.297,,17.0,,20.0
2017-09-01 18:06:00,7.0,41.12300000000001,772.0,659.0,669.0,416.0,0.01,17.0,20.0,26.2,25.6,26.2,45.7,38.98,40.142,35.609,29.941,39.516,43.9,42.5,41.5,12.3,20.855,18.582,24.69,34.653,18.223,,17.0,,20.0
2017-09-01 18:07:00,7.0,41.84,770.0,656.0,672.0,414.0,0.01,17.0,20.0,26.2,25.6,26.2,45.6,38.952,40.142,35.582,29.941,39.46,43.9,42.5,41.5,12.3,20.71,19.124,24.899,34.653,17.930999999999994,,17.0,,20.0
2017-09-01 18:08:00,7.0,41.764,776.0,655.0,677.0,412.0,0.01,17.0,20.0,26.2,25.6,26.1,45.4,38.924,40.114,35.582,29.916,39.431,43.9,42.5,41.5,12.4,20.852,19.627,24.97,34.719,18.29,,17.0,,20.0
2017-09-01 18:09:00,7.0,41.489,774.0,656.0,680.0,417.0,0.01,17.0,20.0,26.2,25.6,26.1,45.2,38.896,40.085,35.582,29.916,39.31800000000001,43.9,42.5,41.6,12.5,20.994,19.409,25.005,34.786,18.573,,17.0,,20.0
2017-09-01 18:10:00,7.0,42.252,776.0,659.0,682.0,413.0,0.01,17.0,20.0,26.2,25.6,26.1,45.1,38.84,40.057,35.582,29.916,39.262,43.7,42.5,41.6,12.7,21.42,19.407,24.935,34.719,18.714,,17.0,,20.0
2017-09-01 18:11:00,7.0,40.528,774.0,666.0,684.0,412.0,0.009000000000000001,17.0,20.0,26.2,25.6,26.1,44.9,38.812,40.057,35.555,29.89,39.149,44.0,42.5,41.7,12.8,21.275,18.902,24.686,34.716,18.42,,17.0,,20.0
2017-09-01 18:12:00,7.0,41.12300000000001,773.0,667.0,690.0,410.0,0.009000000000000001,17.0,20.0,26.2,25.6,26.1,44.8,38.784,40.028,35.555,29.89,39.121,44.1,42.6,41.8,12.8,21.309,17.743,24.264,34.716,18.851,,17.0,,20.0
2017-09-01 18:13:00,7.0,40.192,773.0,669.0,694.0,409.0,0.01,17.0,20.0,26.2,25.5,26.0,44.6,38.756,40.0,35.555,29.89,39.008,43.8,42.7,41.9,13.0,21.701,17.959,24.193,34.716,18.881,,17.0,,20.0
2017-09-01 18:14:00,7.0,39.841,781.0,671.0,693.0,415.0,0.01,17.0,20.0,26.2,25.5,26.0,44.5,38.728,39.971,35.555,29.89,38.924,44.1,42.7,41.8,13.0,21.342,18.536,24.334,34.716,18.984,,17.0,,20.0
2017-09-01 18:15:00,7.0,42.115,781.0,668.0,697.0,418.0,0.01,17.0,20.0,26.2,25.5,26.0,44.3,38.672,39.94300000000001,35.555,29.865,38.812,43.9,42.8,41.8,13.1,21.338,18.173,24.193,34.815,19.05,,17.0,,20.0
2017-09-01 18:16:00,7.0,41.352,777.0,674.0,694.0,419.0,0.01,17.0,20.0,26.2,25.5,26.0,44.2,38.644,39.914,35.529,29.865,38.728,44.0,42.8,41.8,13.2,21.05,18.894,24.544,34.781,19.081,,17.0,,20.0
2017-09-01 18:17:00,7.0,40.467,777.0,678.0,697.0,421.0,0.01,17.0,20.0,26.2,25.5,26.0,44.1,38.616,39.886,35.529,29.84,38.672,44.1,42.8,41.8,13.3,21.12,19.254,24.755,34.813,19.258,,17.0,,20.0
2017-09-01 18:18:00,7.0,44.434,777.0,680.0,701.0,418.0,0.01,17.0,20.0,26.2,25.5,26.0,44.0,38.588,39.857,35.529,29.84,38.644,44.0,42.8,41.8,13.4,21.047,19.18,24.755,34.88,18.969,,17.0,,20.0
2017-09-01 18:19:00,6.0,41.077,782.0,680.0,697.0,416.0,0.009000000000000001,17.0,20.0,26.2,25.5,26.0,43.8,38.56,39.829,35.529,29.84,38.588,43.8,42.8,41.9,13.4,21.045,19.034,24.79,34.847,19.469,,17.0,,20.0
2017-09-01 18:20:00,6.0,44.327,779.0,680.0,701.0,416.0,0.009000000000000001,17.0,20.0,26.2,25.4,26.0,43.7,38.504,39.8,35.50199999999999,29.84,38.476,43.8,42.8,41.9,13.5,21.114,19.897,24.999,34.914,19.606,,17.0,,20.0
2017-09-01 18:21:00,7.0,42.1,781.0,683.0,699.0,416.0,0.01,17.0,20.0,26.2,25.5,26.0,43.6,38.476,39.772,35.50199999999999,29.84,38.337,43.8,43.0,41.9,13.6,21.255,20.04,25.175,34.914,19.598,,17.0,,20.0
2017-09-01 18:22:00,7.0,39.948,783.0,688.0,700.0,416.0,0.01,17.0,20.0,26.2,25.5,26.0,43.5,38.449,39.743,35.475,29.84,38.254,43.9,42.9,41.9,13.7,21.182,19.966,25.244,34.948,19.737,,17.0,,20.0
2017-09-01 18:23:00,6.0,42.191,783.0,693.0,701.0,415.0,0.009000000000000001,17.0,20.0,26.2,25.5,25.9,43.4,38.421,39.715,35.475,29.84,38.143,43.8,42.8,42.1,13.8,21.287,19.964,25.244,34.914,20.233,,17.0,,20.0
2017-09-01 18:24:00,6.0,41.733,786.0,693.0,702.0,416.0,0.009000000000000001,17.0,20.0,26.2,25.4,26.0,43.2,38.393,39.715,35.475,29.815,38.032,43.7,43.0,41.9,14.0,21.393,19.964,25.314,34.844,20.083,,17.0,,20.0
2017-09-01 18:25:00,7.0,40.51300000000001,781.0,696.0,709.0,414.0,0.009000000000000001,17.0,20.0,26.2,25.4,25.9,43.1,38.337,39.686,35.475,29.815,37.921,43.5,42.9,41.9,14.0,21.532,19.963,25.384,34.912,20.327,,17.0,,20.0
2017-09-01 18:26:00,7.0,41.947,770.0,696.0,706.0,415.0,0.009000000000000001,17.0,20.0,26.2,25.4,25.9,43.0,38.309,39.658,35.422,29.815,37.838,43.4,42.9,41.9,14.1,21.459,19.889,25.31,34.979,20.644,,17.0,,20.0
2017-09-01 18:27:00,7.0,41.489,770.0,695.0,704.0,414.0,0.01,17.0,20.0,26.2,25.4,25.9,42.9,38.282,39.63,35.368,29.815,37.755,43.4,42.8,41.9,14.1,21.529,19.852,25.307,34.946,20.497,,17.0,,20.0
2017-09-01 18:28:00,7.0,42.435,768.0,699.0,706.0,415.0,0.01,17.0,20.0,26.2,25.4,25.9,42.8,38.226,39.63,35.368,29.815,37.645,43.4,42.8,41.9,14.1,21.597,20.247,25.482,34.878,20.848000000000006,,17.0,,20.0
2017-09-01 18:29:00,7.0,39.994,765.0,699.0,710.0,414.0,0.01,17.0,20.0,26.2,25.4,25.9,42.7,38.198,39.601,35.368,29.815,37.563,43.3,42.8,41.9,14.2,21.667,20.389,25.587,34.912,21.128,,17.0,,20.0
2017-09-01 18:30:00,7.0,42.42,765.0,703.0,710.0,416.0,0.01,17.0,20.0,26.2,25.4,25.9,42.6,38.143,39.601,35.368,29.79,37.48,43.3,42.8,41.9,14.3,21.735,19.814,25.517,34.977,20.623,,17.0,,20.0
2017-09-01 18:31:00,8.0,42.924,773.0,700.0,706.0,417.0,0.01,17.0,20.0,26.2,25.4,25.9,42.5,38.115,39.573,35.368,29.79,37.425,43.2,42.8,41.9,14.4,21.805,20.46,25.587,34.909,20.834,,17.0,,20.0
2017-09-01 18:32:00,7.0,43.32,773.0,700.0,703.0,416.0,0.01,17.0,20.0,26.2,25.3,25.9,42.4,38.087,39.545,35.395,29.79,37.343,43.3,42.8,41.9,14.6,21.731,20.386,25.624,34.943000000000005,20.937,,17.0,,20.0
2017-09-01 18:33:00,7.0,41.657,768.0,697.0,697.0,413.0,0.01,17.0,20.0,26.2,25.3,25.9,42.3,38.032,39.545,35.395,29.79,37.288,43.2,42.8,41.9,14.6,21.871,20.458,25.66,34.842,21.397,,17.0,,20.0
2017-09-01 18:34:00,7.0,40.406,758.0,692.0,697.0,414.0,0.01,17.0,20.0,26.2,25.3,25.9,42.2,38.004,39.545,35.368,29.79,37.233,43.2,42.9,41.9,14.7,22.012,20.53,25.658,34.909,21.358,,17.0,,20.0
2017-09-01 18:35:00,7.0,40.253,755.0,689.0,701.0,418.0,0.01,17.0,20.0,26.2,25.3,25.9,42.1,37.949,39.516,35.368,29.765,37.151,43.1,42.9,41.9,14.8,22.151,20.528,25.728,34.907,21.246,,17.0,,20.0
2017-09-01 18:36:00,7.0,43.565,752.0,688.0,706.0,421.0,0.01,17.0,20.0,26.1,25.3,25.8,42.0,37.893,39.488,35.342,29.765,37.096,43.1,42.9,41.9,14.9,22.219,20.095,25.656,34.84,21.599,,17.0,,20.0
2017-09-01 18:37:00,7.0,41.52,750.0,689.0,706.0,418.0,0.011,17.0,20.0,26.1,25.3,25.8,41.9,37.838,39.488,35.315,29.765,37.069,43.1,42.9,41.9,15.0,22.286,20.598000000000006,25.724,34.907,21.669,,17.0,,20.0
2017-09-01 18:38:00,7.0,43.229,750.0,689.0,707.0,415.0,0.011,17.0,20.0,26.1,25.3,25.8,41.8,37.783,39.46,35.28800000000001,29.74,37.015,43.0,42.8,41.9,15.1,22.212,20.561,25.757,34.905,21.38,,17.0,,20.0
2017-09-01 18:39:00,7.0,40.986,748.0,686.0,709.0,418.0,0.011,17.0,20.0,26.1,25.2,25.8,41.7,37.755,39.431,35.28800000000001,29.74,36.96,43.1,42.9,41.9,15.1,22.352,20.523000000000003,25.757,34.905,21.591,,17.0,,20.0
2017-09-01 18:40:00,7.0,45.808,755.0,684.0,706.0,415.0,0.011,17.0,20.0,26.1,25.2,25.8,41.6,37.7,39.431,35.262,29.74,36.878,43.1,42.9,41.9,15.2,22.491,20.451,25.755,34.871,22.368,,17.0,,20.0
2017-09-01 18:41:00,7.0,42.252,761.0,683.0,706.0,417.0,0.011,17.0,20.0,26.1,25.2,25.8,41.5,37.7,39.403,35.208,29.74,36.796,43.0,42.9,41.9,15.2,22.42,20.378,25.787,34.972,22.008000000000006,,17.0,,20.0
2017-09-01 18:42:00,7.0,42.206,750.0,687.0,705.0,418.0,0.011,17.0,20.0,26.1,25.2,25.8,41.4,37.673,39.375,35.208,29.715,36.715,42.9,42.9,41.9,15.2,22.632,20.664,25.822,34.902,21.896,,17.0,,20.0
2017-09-01 18:43:00,8.0,44.38800000000001,742.0,684.0,704.0,417.0,0.011,17.0,20.0,26.1,25.2,25.8,41.3,37.645,39.375,35.181999999999995,29.715,36.688,43.2,42.9,41.9,15.4,22.986,20.592,25.82,34.97,22.356,,17.0,,20.0
2017-09-01 18:44:00,8.0,43.458,744.0,685.0,705.0,418.0,0.011,17.0,20.0,26.1,25.2,25.8,41.2,37.618,39.346,35.181999999999995,29.715,36.688,42.9,42.9,41.9,15.6,22.557,19.799,25.504,34.936,22.001,,17.0,,20.0
2017-09-01 18:45:00,8.0,41.657,740.0,683.0,701.0,419.0,0.011,18.0,20.0,26.1,25.2,25.8,41.1,37.59,39.31800000000001,35.181999999999995,29.69,36.715,43.0,42.9,41.9,15.6,22.84,20.445,25.715,34.968,22.038,,18.0,,20.0
2017-09-01 18:46:00,8.0,41.306,745.0,683.0,701.0,417.0,0.011,18.0,20.0,26.1,25.2,25.7,41.0,37.563,39.29,35.181999999999995,29.69,36.633,42.9,42.9,41.9,15.8,22.767,20.587,25.75,34.968,22.211,,18.0,,20.0
2017-09-01 18:47:00,7.0,43.412,739.0,687.0,703.0,417.0,0.011,18.0,20.0,26.0,25.1,25.8,40.9,37.535,39.262,35.181999999999995,29.69,36.49800000000001,43.0,43.0,42.0,15.7,22.837,20.442,25.785,34.968,21.989,,18.0,,20.0
2017-09-01 18:48:00,8.0,41.81,733.0,689.0,709.0,417.0,0.011,18.0,20.0,26.1,25.1,25.7,40.8,37.48,39.262,35.181999999999995,29.665,36.444,42.9,43.0,42.0,15.7,22.477,20.334,25.715,35.033,21.986,,18.0,,20.0
2017-09-01 18:49:00,8.0,41.825,732.0,691.0,709.0,415.0,0.011,18.0,20.0,26.1,25.1,25.7,40.8,37.453,39.234,35.155,29.665,36.362,42.9,43.0,42.0,15.9,22.547,20.583,25.783,34.965,21.803,,18.0,,20.0
2017-09-01 18:50:00,8.0,43.503,733.0,692.0,710.0,414.0,0.011,18.0,20.0,26.0,25.1,25.7,40.7,37.425,39.205,35.128,29.64,36.362,42.9,43.0,42.0,16.0,22.687,20.007,25.5,35.098,22.123,,18.0,,20.0
2017-09-01 18:51:00,8.0,42.832,739.0,690.0,710.0,414.0,0.011,18.0,20.0,26.0,25.1,25.7,40.6,37.398,39.177,35.102,29.64,36.308,43.0,43.0,42.0,16.0,22.863000000000003,20.365,25.639,35.03,21.977,,18.0,,20.0
2017-09-01 18:52:00,7.0,42.93899999999999,740.0,692.0,703.0,410.0,0.011,18.0,20.0,26.0,25.0,25.7,40.5,37.37,39.149,35.102,29.615,36.2,42.9,43.0,42.0,16.0,22.684,20.507,25.709,35.028,21.971,,18.0,,20.0
2017-09-01 18:53:00,8.0,43.305,745.0,692.0,706.0,408.0,0.011,18.0,20.0,26.0,25.0,25.7,40.4,37.343,39.121,35.128,29.615,36.2,42.9,43.0,42.0,16.2,22.682,20.505,25.781,35.062,22.113000000000003,,18.0,,20.0
2017-09-01 18:54:00,7.0,41.352,748.0,693.0,705.0,414.0,0.011,18.0,20.0,26.0,25.0,25.7,40.3,37.315,39.093,35.128,29.59,36.227,42.9,43.0,42.0,16.4,22.503,20.647,25.816,35.093,21.972,,18.0,,20.0
2017-09-01 18:55:00,8.0,41.276,746.0,689.0,709.0,415.0,0.011,18.0,20.0,26.0,25.0,25.7,40.2,37.261,39.065,35.102,29.59,36.227,42.9,43.0,42.0,16.6,22.606,20.574,25.779,35.093,21.972,,18.0,,20.0
2017-09-01 18:56:00,7.0,42.222,744.0,683.0,705.0,413.0,0.011,18.0,20.0,26.0,25.0,25.7,40.1,37.233,39.036,35.102,29.565,36.173,42.9,43.1,42.0,16.7,22.959,20.644,25.849,35.056999999999995,21.898000000000003,,18.0,,20.0
2017-09-01 18:57:00,7.0,42.42,739.0,683.0,701.0,415.0,0.011,18.0,20.0,25.9,25.0,25.6,40.0,37.206,39.008,35.075,29.54,36.065,42.9,43.0,42.0,16.6,22.993,20.57,25.847,35.055,22.033,,18.0,,20.0
2017-09-01 18:58:00,7.0,40.909,735.0,683.0,704.0,415.0,0.011,18.0,20.0,25.9,24.9,25.6,40.0,37.178,38.98,35.049,29.54,35.931,42.9,43.1,42.0,16.5,23.594,20.748,25.845,35.088,22.273000000000003,,18.0,,20.0
2017-09-01 18:59:00,7.0,39.261,733.0,688.0,706.0,418.0,0.011,18.0,20.0,25.9,24.9,25.6,39.9,37.151,38.952,35.049,29.515,35.77,42.9,43.1,42.0,16.5,24.088,20.71,25.881,35.052,23.289,,18.0,,20.0
2017-09-01 19:00:00,7.0,42.42,733.0,684.0,709.0,418.0,0.011,18.0,20.0,25.9,24.9,25.6,39.8,37.124,38.924,35.022,29.515,35.609,42.9,43.1,42.0,16.5,23.945,20.78,25.914,35.086,24.056,,18.0,,20.0
2017-09-01 19:01:00,7.0,43.565,731.0,690.0,706.0,418.0,0.011,18.0,20.0,25.9,24.9,25.6,39.7,37.096,38.896,34.995,29.49,35.475,42.9,43.1,42.0,16.7,24.474,20.85,25.947,35.084,24.258000000000006,,18.0,,20.0
2017-09-01 19:02:00,7.0,41.855,733.0,689.0,701.0,419.0,0.011,18.0,20.0,25.9,24.9,25.6,39.6,37.069,38.868,34.969,29.49,35.315,42.9,43.2,42.0,16.9,24.366,21.064,26.05,35.117,24.67,,18.0,,20.0
2017-09-01 19:03:00,7.0,40.65,731.0,688.0,701.0,416.0,0.011,18.0,20.0,25.9,24.9,25.6,39.5,37.042,38.84,34.969,29.49,35.155,42.8,43.1,42.0,17.1,24.788,20.99,26.05,35.016,24.905,,18.0,,20.0
2017-09-01 19:04:00,7.0,40.848,736.0,684.0,697.0,416.0,0.011,18.0,20.0,25.9,24.9,25.6,39.4,37.042,38.812,34.969,29.464,35.022,42.8,43.1,42.0,17.2,24.647,20.989,26.12,35.081,24.966,,18.0,,20.0
2017-09-01 19:05:00,7.0,47.074,735.0,685.0,702.0,419.0,0.011,18.0,20.0,25.8,24.8,25.6,39.3,37.015,38.812,34.942,29.464,34.889,42.8,43.1,42.0,17.2,24.433000000000003,20.917,26.048,35.115,24.852,,18.0,,20.0
2017-09-01 19:06:00,7.0,40.757,737.0,685.0,704.0,417.0,0.011,18.0,20.0,25.8,24.8,25.5,39.2,36.987,38.784,34.942,29.439,34.757,42.9,43.1,42.0,17.2,24.714,20.378,25.768,35.146,24.842,,18.0,,20.0
2017-09-01 19:07:00,7.0,42.527,745.0,683.0,703.0,419.0,0.011,18.0,20.0,25.9,24.8,25.5,39.1,36.933,38.728,34.942,29.439,34.757,42.9,43.1,42.1,17.4,24.781,20.733,25.838,35.113,24.386,,18.0,,20.0
2017-09-01 19:08:00,7.0,42.802,758.0,677.0,699.0,419.0,0.011,18.0,20.0,25.9,24.8,25.5,39.0,36.878,38.672,34.916,29.414,34.783,42.9,43.1,42.1,17.4,24.07,20.622,25.626,35.144,24.176,,18.0,,20.0
2017-09-01 19:09:00,8.0,42.298,758.0,682.0,702.0,415.0,0.011,18.0,20.0,25.9,24.8,25.5,38.9,36.824,38.644,34.916,29.414,34.783,42.9,43.1,42.1,17.5,23.89,20.047,25.275,35.212,24.352,,18.0,,20.0
2017-09-01 19:10:00,7.0,42.725,763.0,691.0,706.0,413.0,0.011,18.0,20.0,25.9,24.8,25.5,38.8,36.796,38.588,34.889,29.389,34.783,42.9,43.2,42.2,17.6,24.241,20.545,25.624,35.209,24.844,,18.0,,20.0
2017-09-01 19:11:00,7.0,42.206,765.0,691.0,714.0,413.0,0.011,18.0,20.0,25.9,24.7,25.5,38.8,36.742,38.56,34.863,29.389,34.704,42.9,43.3,42.4,17.7,24.521,20.759,25.762,35.209,24.558000000000003,,18.0,,20.0
2017-09-01 19:12:00,7.0,43.519,765.0,692.0,722.0,414.0,0.011,18.0,20.0,25.9,24.7,25.5,38.7,36.715,38.504,34.863,29.389,34.651,43.0,43.3,42.4,17.8,24.978,20.541,25.587,35.243,24.659,,18.0,,20.0
2017-09-01 19:13:00,7.0,43.275,767.0,686.0,736.0,415.0,0.01,18.0,20.0,25.9,24.7,25.5,38.6,36.661,38.449,34.863,29.365,34.651,43.0,43.3,42.4,17.9,24.656,20.322,25.411,35.207,25.362,,18.0,,20.0
2017-09-01 19:14:00,7.0,43.137,773.0,686.0,747.0,416.0,0.01,18.0,20.0,25.9,24.7,25.5,38.5,36.633,38.421,34.863,29.34,34.572,43.0,43.3,42.4,18.0,24.69,20.249,25.341,35.272,25.075,,18.0,,20.0
2017-09-01 19:15:00,7.0,41.764,774.0,693.0,750.0,416.0,0.01,18.0,20.0,25.9,24.7,25.5,38.4,36.579,38.365,34.889,29.34,34.519,42.9,43.3,42.3,18.1,24.757,20.246,25.343000000000004,35.272,24.721,,18.0,,20.0
2017-09-01 19:16:00,7.0,44.907,782.0,692.0,754.0,419.0,0.01,18.0,20.0,25.9,24.7,25.5,38.3,36.552,38.309,34.889,29.34,34.492,42.8,43.3,42.3,18.2,25.178,20.601,25.413,35.272,24.824,,18.0,,20.0
2017-09-01 19:17:00,8.0,43.0,783.0,695.0,754.0,416.0,0.01,18.0,20.0,25.9,24.7,25.5,38.2,36.49800000000001,38.282,34.863,29.315,34.466,42.8,43.3,42.3,18.5,25.315,20.957,25.552,35.269,24.893,,18.0,,20.0
2017-09-01 19:18:00,8.0,41.932,784.0,692.0,751.0,416.0,0.01,18.0,20.0,25.9,24.7,25.4,38.2,36.471,38.226,34.863,29.29,34.44,42.7,43.3,42.3,18.5,25.313,21.061,25.727,35.301,25.031,,18.0,,20.0
2017-09-01 19:19:00,7.0,44.633,783.0,694.0,743.0,416.0,0.01,18.0,20.0,25.9,24.6,25.4,38.1,36.444,38.17,34.836,29.29,34.466,42.8,43.3,42.2,18.6,25.241,20.879,25.55,35.334,25.208,,18.0,,20.0
2017-09-01 19:20:00,7.0,42.985,783.0,697.0,733.0,417.0,0.01,18.0,20.0,25.9,24.7,25.4,38.0,36.389,38.143,34.81,29.29,34.598,42.9,43.3,42.2,18.9,25.308000000000003,20.698,25.478,35.334,25.253,,18.0,,20.0
2017-09-01 19:21:00,7.0,44.938,784.0,698.0,731.0,418.0,0.01,18.0,20.0,25.9,24.7,25.4,37.9,36.362,38.087,34.81,29.265,34.677,42.8,43.3,42.2,19.1,25.728,20.874,25.548,35.332,25.749,,18.0,,20.0
2017-09-01 19:22:00,7.0,45.029,789.0,698.0,729.0,418.0,0.01,18.0,20.0,25.9,24.6,25.4,37.9,36.335,38.032,34.81,29.24,34.757,42.8,43.4,42.2,19.2,25.726,20.942,25.583,35.363,25.544,,18.0,,20.0
2017-09-01 19:23:00,7.0,45.075,791.0,696.0,727.0,419.0,0.01,18.0,20.0,25.9,24.6,25.3,37.8,36.281,38.004,34.783,29.24,34.863,42.8,43.4,42.4,19.3,25.863000000000003,21.083,25.686,35.33,25.411,,18.0,,20.0
2017-09-01 19:24:00,7.0,45.716,791.0,698.0,726.0,419.0,0.01,18.0,20.0,25.9,24.6,25.4,37.7,36.281,37.949,34.757,29.24,34.916,42.8,43.4,42.2,19.6,25.722,21.152,25.755,35.397,25.626,,18.0,,20.0
2017-09-01 19:25:00,7.0,42.13,800.0,696.0,729.0,417.0,0.01,18.0,20.0,25.9,24.6,25.4,37.6,36.281,37.921,34.73,29.24,34.889,42.7,43.5,42.2,19.6,25.793000000000006,21.221,25.753,35.397,25.554,,18.0,,20.0
2017-09-01 19:26:00,7.0,44.358,801.0,693.0,727.0,416.0,0.01,18.0,20.0,25.9,24.6,25.4,37.6,36.254,37.893,34.704,29.215,34.783,42.7,43.4,42.2,19.9,25.931,21.22,25.751,35.327,25.792,,18.0,,20.0
2017-09-01 19:27:00,7.0,43.64100000000001,801.0,697.0,727.0,412.0,0.01,18.0,20.0,25.9,24.5,25.3,37.5,36.254,37.866,34.677,29.215,34.677,42.7,43.6,42.2,20.0,25.931,21.254,25.854,35.395,26.029,,18.0,,20.0
2017-09-01 19:28:00,7.0,43.854,800.0,700.0,731.0,410.0,0.01,18.0,20.0,25.9,24.5,25.3,37.4,36.227,37.838,34.651,29.19,34.519,42.7,43.5,42.3,19.9,25.93,21.609,26.027,35.359,26.088,,18.0,,20.0
2017-09-01 19:29:00,7.0,45.731,797.0,710.0,737.0,415.0,0.011,18.0,20.0,25.9,24.5,25.3,37.4,36.2,37.811,34.624,29.19,34.44,42.8,43.5,42.3,20.0,26.103,22.035,26.235,35.392,26.012,,18.0,,20.0
2017-09-01 19:30:00,7.0,43.06100000000001,794.0,713.0,737.0,414.0,0.011,18.0,20.0,25.9,24.5,25.3,37.3,36.146,37.783,34.572,29.165,34.281,42.6,43.5,42.3,20.0,26.345,21.998,26.371,35.424,26.28,,18.0,,20.0
2017-09-01 19:31:00,7.0,45.762,792.0,716.0,737.0,412.0,0.011,18.0,20.0,25.8,24.5,25.3,37.2,36.092,37.755,34.519,29.165,34.15,42.7,43.6,42.3,19.8,25.779,22.067,26.438,35.457,26.69,,18.0,,20.0
2017-09-01 19:32:00,7.0,41.779,792.0,718.0,742.0,414.0,0.011,18.0,20.0,25.8,24.5,25.3,37.1,36.065,37.728,34.466,29.14,34.045,43.0,43.6,42.3,19.8,26.234,22.137,26.573,35.455,27.24,,18.0,,20.0
2017-09-01 19:33:00,7.0,44.37300000000001,795.0,718.0,740.0,414.0,0.011,18.0,20.0,25.7,24.5,25.3,37.0,36.065,37.7,34.44,29.14,33.861,43.0,43.6,42.3,19.7,26.41,22.135,26.641,35.421,27.296,,18.0,,20.0
2017-09-01 19:34:00,7.0,41.855,799.0,723.0,745.0,417.0,0.011,18.0,20.0,25.7,24.5,25.3,36.9,36.039,37.673,34.413000000000004,29.14,33.73,43.1,43.6,42.3,19.9,26.373,22.134,26.709,35.522,27.391,,18.0,,20.0
2017-09-01 19:35:00,7.0,41.398,807.0,722.0,745.0,417.0,0.012,18.0,20.0,25.7,24.4,25.2,36.8,36.012,37.645,34.387,29.115,33.574,43.3,43.7,42.3,19.8,26.406,22.167,26.707,35.52,27.692,,18.0,,20.0
2017-09-01 19:36:00,7.0,43.351000000000006,820.0,727.0,750.0,418.0,0.012,18.0,20.0,25.7,24.4,25.2,36.7,35.985,37.59,34.36,29.115,33.495,43.4,43.7,42.3,19.9,26.544,21.915,26.705,35.52,28.381,,18.0,,20.0
2017-09-01 19:37:00,7.0,44.06800000000001,833.0,729.0,750.0,419.0,0.014,18.0,20.0,25.6,24.4,25.2,36.7,35.958,37.563,34.334,29.09,33.469,43.7,43.6,42.3,20.1,26.542,22.269,26.704,35.518,28.448,,18.0,,20.0
2017-09-01 19:38:00,7.0,44.831,837.0,730.0,750.0,419.0,0.014,18.0,20.0,25.5,24.4,25.2,36.6,35.931,37.535,34.308,29.09,33.417,43.6,43.7,42.3,20.3,26.61,21.983,26.632,35.551,28.375,,18.0,,20.0
2017-09-01 19:39:00,7.0,42.115,840.0,731.0,745.0,421.0,0.012,18.0,20.0,25.5,24.4,25.2,36.5,35.904,37.508,34.308,29.065,33.365,43.6,43.7,42.3,20.3,26.889,21.874,26.562,35.515,27.954,,18.0,,20.0
2017-09-01 19:40:00,7.0,44.038,842.0,736.0,745.0,422.0,0.012,18.0,20.0,25.5,24.4,25.2,36.4,35.87699999999999,37.48,34.308,29.04,33.469,43.7,43.7,42.3,20.6,26.501,21.837,26.562,35.58,27.615,,18.0,,20.0
2017-09-01 19:41:00,7.0,43.29,842.0,742.0,745.0,422.0,0.012,18.0,20.0,25.4,24.4,25.2,36.3,35.85,37.425,34.281,29.04,33.548,43.7,43.7,42.4,21.0,26.464,21.798,26.56,35.58,27.342,,18.0,,20.0
