Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR5,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR5,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR5,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-07 18:00:00,2.0,7.599,703.0,836.0,552.0,393.0,0.019,11.0,12,22.8,21.7,21.9,17.4,22.8,22.537,,21.223000000000006,14.505,40.8,44.2,43.0,38.6,38.152,45.585,,46.702,56.926,,11.0,,12.0
2017-11-07 18:01:00,2.0,6.226,702.0,834.0,550.0,389.0,0.019,11.0,12,22.8,21.7,21.9,17.3,22.8,22.537,,21.223000000000006,14.433,40.8,44.2,43.0,39.8,37.627,45.617,,46.702,56.825,,11.0,,12.0
2017-11-07 18:02:00,1.0,6.409,705.0,832.0,552.0,388.0,0.019,11.0,12,22.8,21.7,21.9,17.2,22.824,22.537,,21.246,14.385,40.9,44.2,43.0,39.7,37.234,45.649,,46.768,56.938,,11.0,,12.0
2017-11-07 18:03:00,2.0,8.118,703.0,833.0,559.0,388.0,0.019,11.0,12,22.8,21.7,21.9,17.2,22.824,22.513,,21.246,14.314,40.9,44.2,43.0,39.9,37.234,45.935,,46.768,57.349,,11.0,,12.0
2017-11-07 18:04:00,2.0,7.752000000000002,703.0,836.0,561.0,388.0,0.021,11.0,12,22.8,21.7,21.9,17.2,22.848000000000006,22.513,,21.246,14.242,40.9,44.2,43.0,39.0,37.039,46.03100000000001,,46.736,57.81800000000001,,11.0,,12.0
2017-11-07 18:05:00,2.0,7.98,702.0,834.0,561.0,394.0,0.021,11.0,12,22.8,21.7,21.9,17.1,22.848000000000006,22.513,,21.246,14.146,40.9,44.2,43.0,38.8,36.94,46.095,,46.768,58.103,,11.0,,12.0
2017-11-07 18:06:00,2.0,7.477,705.0,833.0,561.0,394.0,0.017,11.0,12,22.8,21.7,21.9,17.0,22.848000000000006,22.513,,21.246,14.074000000000002,40.9,44.2,43.0,38.8,36.842,46.159,,46.8,58.482,,11.0,,12.0
2017-11-07 18:07:00,2.0,6.714,705.0,833.0,561.0,394.0,0.017,11.0,12,22.8,21.7,21.9,17.0,22.872,22.513,,21.246,14.002,40.9,44.2,43.0,39.4,36.712,46.255,,46.768,58.62,,11.0,,12.0
2017-11-07 18:08:00,2.0,7.935,704.0,832.0,559.0,392.0,0.019,11.0,12,22.8,21.7,21.9,16.9,22.896,22.513,,21.246,13.93,40.9,44.2,43.0,39.6,36.681,46.351000000000006,,46.768,59.087,,11.0,,12.0
2017-11-07 18:09:00,2.0,7.706,705.0,830.0,561.0,394.0,0.019,11.0,12,22.8,21.7,21.9,16.9,22.896,22.513,,21.246,13.834,40.9,44.3,43.0,40.7,36.517,46.383,,46.768,59.43,,11.0,,12.0
2017-11-07 18:10:00,1.0,7.202000000000001,707.0,828.0,561.0,397.0,0.018000000000000002,11.0,12,22.8,21.7,21.9,16.8,22.896,22.513,,21.246,13.786,40.9,44.3,43.0,40.8,36.352,46.351000000000006,,46.768,59.273,,11.0,,12.0
2017-11-07 18:11:00,2.0,7.568,705.0,829.0,557.0,397.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.7,22.896,22.513,,21.246,13.714,40.9,44.3,43.0,40.3,36.12,46.351000000000006,,46.8,58.784,,11.0,,12.0
2017-11-07 18:12:00,1.0,8.148,702.0,828.0,556.0,401.0,0.019,11.0,12,22.7,21.7,21.9,16.7,22.896,22.513,,21.246,13.666,40.9,44.3,43.1,39.7,37.274,46.415,,46.832,58.896,,11.0,,12.0
2017-11-07 18:13:00,2.0,7.5379999999999985,705.0,826.0,553.0,398.0,0.019,11.0,12,22.7,21.7,21.9,16.6,22.896,22.489,,21.246,13.642,40.9,44.3,43.0,39.8,36.253,46.54,,46.832,59.25,,11.0,,12.0
2017-11-07 18:14:00,2.0,7.584,705.0,827.0,553.0,396.0,0.019,11.0,12,22.7,21.7,21.9,16.6,22.896,22.489,,21.246,13.594,40.9,44.3,43.1,39.6,36.186,46.54,,46.832,59.6,,11.0,,12.0
2017-11-07 18:15:00,2.0,6.5920000000000005,705.0,826.0,558.0,394.0,0.019,11.0,12,22.7,21.7,21.9,16.5,22.896,22.489,,21.246,13.546,41.0,44.3,43.1,40.0,35.955,46.572,,46.959,59.889,,11.0,,12.0
2017-11-07 18:16:00,2.0,7.431,702.0,828.0,556.0,394.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.5,22.896,22.489,,21.246,13.522,41.0,44.4,43.0,39.2,35.856,46.508,,46.896,59.826,,11.0,,12.0
2017-11-07 18:17:00,2.0,7.5379999999999985,702.0,828.0,553.0,396.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.4,22.896,22.489,,21.246,13.449000000000002,41.0,44.3,43.1,40.0,35.922,46.508,,46.832,60.023,,11.0,,12.0
2017-11-07 18:18:00,2.0,7.614,703.0,832.0,553.0,394.0,0.019,11.0,12,22.7,21.7,21.9,16.4,22.896,22.489,,21.27,13.401,41.0,44.3,43.1,42.1,36.054,46.412,,46.835,60.49,,11.0,,12.0
2017-11-07 18:19:00,2.0,8.423,702.0,839.0,550.0,394.0,0.019,11.0,12,22.7,21.7,21.9,16.3,22.896,22.489,,21.27,13.329,41.0,44.3,43.1,41.3,35.856,46.348,,46.835,60.537,,11.0,,12.0
2017-11-07 18:20:00,2.0,7.523,700.0,840.0,550.0,394.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.3,22.896,22.489,,21.27,13.257,41.0,44.3,43.1,40.3,35.426,46.284,,46.835,60.733,,11.0,,12.0
2017-11-07 18:21:00,2.0,8.042,700.0,835.0,550.0,397.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.2,22.896,22.489,,21.27,13.209,41.0,44.3,43.1,40.5,34.996,46.22,,46.803,61.139,,11.0,,12.0
2017-11-07 18:22:00,2.0,7.5070000000000014,702.0,832.0,545.0,401.0,0.017,11.0,12,22.7,21.7,21.9,16.1,22.872,22.465,,21.27,13.161,41.1,44.3,43.1,41.4,35.06,46.153,,46.771,61.456,,11.0,,12.0
2017-11-07 18:23:00,2.0,7.767,703.0,832.0,550.0,401.0,0.017,11.0,12,22.7,21.7,21.9,16.1,22.872,22.465,,21.27,13.112,41.1,44.3,43.1,40.4,35.192,46.089,,46.803,61.448,,11.0,,12.0
2017-11-07 18:24:00,2.0,8.515,705.0,834.0,546.0,398.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.0,22.872,22.465,,21.27,13.064,41.1,44.3,43.1,40.4,35.35800000000001,46.089,,46.835,61.499,,11.0,,12.0
2017-11-07 18:25:00,2.0,8.148,705.0,832.0,544.0,399.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,16.0,22.848000000000006,22.465,,21.27,13.04,41.1,44.3,43.1,40.2,34.925,46.057,,46.803,61.466,,11.0,,12.0
2017-11-07 18:26:00,2.0,9.277,702.0,827.0,544.0,401.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,15.9,22.848000000000006,22.465,,21.27,12.992,41.1,44.3,43.1,41.0,35.455,45.993,,46.835,61.665,,11.0,,12.0
2017-11-07 18:27:00,1.0,7.416,700.0,827.0,545.0,403.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,15.9,22.848000000000006,22.465,,21.27,12.968,41.1,44.3,43.1,41.6,35.223,45.96100000000001,,46.835,61.543,,11.0,,12.0
2017-11-07 18:28:00,2.0,7.919,702.0,832.0,544.0,403.0,0.019,11.0,12,22.7,21.7,21.9,15.8,22.824,22.465,,21.27,12.92,41.1,44.3,43.1,41.3,35.518,45.993,,46.803,61.682,,11.0,,12.0
2017-11-07 18:29:00,2.0,8.331,701.0,830.0,544.0,406.0,0.019,11.0,12,22.7,21.8,21.9,15.8,22.824,22.465,,21.27,12.871,41.1,44.3,43.1,41.1,35.353,45.96100000000001,,46.771,61.99800000000001,,11.0,,12.0
2017-11-07 18:30:00,2.0,8.057,697.0,829.0,547.0,404.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.7,22.8,22.465,,21.27,12.871,41.2,44.3,43.1,43.9,35.119,45.96100000000001,,46.771,62.674,,11.0,,12.0
2017-11-07 18:31:00,2.0,8.301,696.0,832.0,548.0,403.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.7,22.8,22.465,,21.27,12.847,41.1,44.3,43.1,43.3,35.31800000000001,45.96100000000001,,46.771,62.612,,11.0,,12.0
2017-11-07 18:32:00,2.0,9.369,698.0,836.0,550.0,403.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.6,22.776,22.465,,21.27,12.775,41.2,44.3,43.1,43.4,35.778,45.96100000000001,,46.771,62.776,,11.0,,12.0
2017-11-07 18:33:00,1.0,8.164,700.0,837.0,548.0,405.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.6,22.776,22.465,,21.27,12.751,41.2,44.3,43.1,43.8,35.514,45.897,,46.771,63.182,,11.0,,12.0
2017-11-07 18:34:00,2.0,7.8889999999999985,698.0,835.0,550.0,406.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.5,22.753,22.465,,21.27,12.703,41.2,44.3,43.1,42.4,35.545,45.96100000000001,,46.739,62.675,,11.0,,12.0
2017-11-07 18:35:00,2.0,8.53,695.0,830.0,550.0,408.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.4,22.753,22.465,,21.27,12.63,41.2,44.3,43.1,44.8,35.412,45.96100000000001,,46.708,62.722,,11.0,,12.0
2017-11-07 18:36:00,1.0,7.935,696.0,823.0,550.0,406.0,0.018000000000000002,11.0,12,22.7,21.8,21.9,15.4,22.729,22.465,,21.27,12.558,41.2,44.3,43.1,43.2,35.211,45.929,,46.739,62.885,,11.0,,12.0
2017-11-07 18:37:00,2.0,7.904,700.0,830.0,544.0,403.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,15.3,22.705,22.465,,21.27,12.485,41.2,44.3,43.1,43.3,35.176,45.897,,46.708,63.107,,11.0,,12.0
2017-11-07 18:38:00,1.0,10.056,702.0,827.0,537.0,403.0,0.019,11.0,12,22.7,21.7,21.9,15.3,22.705,22.465,,21.27,12.413,41.2,44.3,43.1,43.8,35.441,45.96100000000001,,46.739,63.972,,11.0,,12.0
2017-11-07 18:39:00,2.0,8.011000000000001,703.0,823.0,537.0,404.0,0.019,11.0,12,22.7,21.8,21.9,15.2,22.681,22.441,,21.27,12.389,41.2,44.3,43.1,44.8,35.207,45.926,,46.739,64.52199999999999,,11.0,,12.0
2017-11-07 18:40:00,2.0,9.094,701.0,824.0,537.0,403.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,15.2,22.657,22.441,,21.27,12.389,41.2,44.3,43.1,45.5,34.774,45.926,,46.708,64.434,,11.0,,12.0
2017-11-07 18:41:00,2.0,8.133,702.0,823.0,537.0,403.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,15.1,22.657,22.441,,21.27,12.389,41.2,44.3,43.1,45.7,34.542,45.958,,46.708,64.609,,11.0,,12.0
2017-11-07 18:42:00,2.0,9.018,700.0,823.0,540.0,406.0,0.017,11.0,12,22.7,21.7,21.9,15.1,22.633000000000006,22.441,,21.27,12.389,41.2,44.3,43.1,44.8,34.507,45.99,,46.708,64.493,,11.0,,12.0
2017-11-07 18:43:00,2.0,8.896,695.0,823.0,541.0,408.0,0.017,11.0,12,22.7,21.7,21.9,15.0,22.609,22.441,,21.27,12.364,41.2,44.3,43.1,45.7,35.001,45.99,,46.739,64.255,,11.0,,12.0
2017-11-07 18:44:00,1.0,8.072000000000001,693.0,820.0,541.0,409.0,0.017,11.0,12,22.7,21.7,21.9,14.9,22.585,22.441,,21.27,12.34,41.2,44.3,43.1,43.0,35.032,45.958,,46.771,64.047,,11.0,,12.0
2017-11-07 18:45:00,2.0,9.201,692.0,820.0,537.0,410.0,0.017,11.0,12,22.8,21.7,21.9,14.9,22.561,22.441,,21.27,12.292,41.2,44.3,43.1,43.0,34.632,45.958,,46.708,64.301,,11.0,,12.0
2017-11-07 18:46:00,2.0,8.896,692.0,817.0,536.0,409.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,14.9,22.561,22.441,,21.27,12.243,41.2,44.3,43.1,43.8,34.434,45.926,,46.739,65.223,,11.0,,12.0
2017-11-07 18:47:00,2.0,10.01,692.0,811.0,538.0,408.0,0.018000000000000002,11.0,12,22.7,21.7,21.9,14.8,22.537,22.441,,21.27,12.219,41.2,44.3,43.1,42.9,34.796,45.926,,46.739,65.538,,11.0,,12.0
2017-11-07 18:48:00,1.0,10.559,697.0,808.0,544.0,406.0,0.017,11.0,12,22.8,21.7,21.8,14.8,22.513,22.417,,21.27,12.195,41.2,44.3,43.1,45.3,34.363,45.923,,46.708,65.331,,11.0,,12.0
2017-11-07 18:49:00,2.0,10.376,697.0,811.0,539.0,409.0,0.017,11.0,12,22.7,21.7,21.9,14.7,22.489,22.417,,21.27,12.147,41.2,44.3,43.1,44.9,34.161,45.955,,46.739,65.235,,11.0,,12.0
2017-11-07 18:50:00,2.0,12.192,699.0,816.0,536.0,410.0,0.016,11.0,12,22.8,21.7,21.9,14.7,22.465,22.417,,21.27,12.098,41.1,44.3,43.1,45.8,34.425,45.955,,46.708,65.169,,11.0,,12.0
2017-11-07 18:51:00,2.0,12.345,698.0,810.0,536.0,408.0,0.016,11.0,12,22.8,21.7,21.9,14.6,22.465,22.417,,21.27,12.05,41.2,44.3,43.1,43.7,34.358000000000004,45.987,,46.739,65.16,,11.0,,12.0
2017-11-07 18:52:00,2.0,12.818,704.0,808.0,537.0,408.0,0.016,11.0,12,22.8,21.7,21.9,14.6,22.417,22.417,,21.27,12.025,41.2,44.3,43.1,44.7,34.287,46.019,,46.708,65.214,,11.0,,12.0
2017-11-07 18:53:00,2.0,10.315,708.0,810.0,537.0,408.0,0.016,11.0,12,22.8,21.7,21.9,14.5,22.417,22.417,,21.27,12.001,41.1,44.3,43.1,44.4,34.254,46.019,,46.708,65.23899999999999,,11.0,,12.0
2017-11-07 18:54:00,2.0,14.252,707.0,810.0,537.0,408.0,0.016,11.0,12,22.8,21.7,21.9,14.5,22.393,22.417,,21.27,11.953,41.1,44.3,43.1,46.0,34.318000000000005,45.987,,46.708,65.172,,11.0,,12.0
2017-11-07 18:55:00,1.0,20.188,700.0,811.0,537.0,410.0,0.016,11.0,12,22.8,21.7,21.9,14.4,22.369,22.417,,21.27,11.904000000000002,41.2,44.3,43.1,44.6,34.217,46.019,,46.708,65.482,,11.0,,12.0
2017-11-07 18:56:00,2.0,19.013,700.0,810.0,537.0,413.0,0.016,11.0,12,22.8,21.7,21.8,14.4,22.345,22.417,,21.27,11.88,41.1,44.3,43.1,45.5,34.248000000000005,45.955,,46.708,65.883,,11.0,,12.0
2017-11-07 18:57:00,2.0,20.172,700.0,810.0,540.0,413.0,0.016,11.0,12,22.8,21.7,21.9,14.3,22.321,22.417,,21.27,11.856,41.1,44.3,43.1,44.9,34.245,46.019,,46.708,66.05199999999999,,11.0,,12.0
2017-11-07 18:58:00,1.0,22.309,700.0,811.0,544.0,413.0,0.016,11.0,12,22.8,21.7,21.8,14.3,22.298,22.417,,21.27,11.856,41.1,44.3,43.1,46.4,34.409,45.955,,46.708,65.96600000000001,,11.0,,12.0
2017-11-07 18:59:00,2.0,20.462,698.0,813.0,544.0,410.0,0.016,11.0,12,22.8,21.7,21.9,14.2,22.274,22.417,,21.27,11.856,41.1,44.3,43.1,45.0,34.539,46.019,,46.708,66.081,,11.0,,12.0
2017-11-07 19:00:00,2.0,21.653,700.0,809.0,548.0,411.0,0.017,11.0,12,22.8,21.7,21.8,14.2,22.25,22.393,,21.27,11.856,41.1,44.3,43.1,45.3,34.802,45.952,,46.708,66.283,,11.0,,12.0
2017-11-07 19:01:00,2.0,18.479,700.0,808.0,544.0,410.0,0.017,11.0,12,22.8,21.7,21.9,14.2,22.226,22.393,,21.27,11.856,41.1,44.3,43.0,46.4,34.601,46.048,,46.708,66.168,,11.0,,12.0
2017-11-07 19:02:00,2.0,15.976,702.0,810.0,539.0,413.0,0.015,11.0,12,22.8,21.7,21.9,14.1,22.202,22.393,,21.27,11.832,41.2,44.3,43.0,48.6,34.532,45.952,,46.708,66.164,,11.0,,12.0
2017-11-07 19:03:00,2.0,14.679,703.0,807.0,534.0,411.0,0.015,10.0,12,22.8,21.7,21.9,14.1,22.178,22.393,,21.27,11.783,41.1,44.3,43.0,46.1,34.431,46.01600000000001,,46.708,66.21300000000001,,10.0,,12.0
2017-11-07 19:04:00,2.0,17.319000000000006,703.0,807.0,531.0,409.0,0.016,10.0,12,22.8,21.7,21.9,14.0,22.178,22.393,,21.27,11.734000000000002,41.1,44.3,43.0,46.7,34.596,46.08,,46.708,66.146,,10.0,,12.0
2017-11-07 19:05:00,2.0,14.023,700.0,801.0,533.0,413.0,0.016,10.0,12,22.8,21.7,21.9,14.0,22.13,22.393,,21.27,11.686,41.1,44.3,43.0,47.7,34.857,46.048,,46.708,66.166,,10.0,,12.0
2017-11-07 19:06:00,2.0,14.191,704.0,801.0,536.0,410.0,0.015,10.0,12,22.8,21.7,21.8,13.9,22.13,22.393,,21.27,11.637,41.1,44.3,43.0,46.5,35.121,46.048,,46.708,66.50399999999999,,10.0,,12.0
2017-11-07 19:07:00,2.0,12.726,705.0,801.0,534.0,409.0,0.015,10.0,12,22.8,21.7,21.9,13.9,22.106,22.369,,21.294,11.565,41.1,44.3,43.0,46.2,35.251,46.077,,46.71100000000001,66.664,,10.0,,12.0
2017-11-07 19:08:00,1.0,14.45,707.0,805.0,529.0,410.0,0.015,10.0,12,22.8,21.7,21.9,13.9,22.082,22.369,,21.27,11.515999999999998,41.1,44.3,43.0,47.0,34.521,46.077,,46.708,66.77,,10.0,,12.0
2017-11-07 19:09:00,2.0,12.757,707.0,808.0,527.0,413.0,0.015,10.0,12,22.8,21.7,21.9,13.8,22.058000000000003,22.369,,21.27,11.443,41.1,44.3,43.0,45.9,34.254,46.077,,46.708,67.016,,10.0,,12.0
2017-11-07 19:10:00,2.0,12.146,704.0,803.0,527.0,410.0,0.016,10.0,12,22.8,21.7,21.8,13.8,22.034,22.369,,21.294,11.419,41.1,44.3,43.0,47.6,34.119,46.045,,46.71100000000001,67.097,,10.0,,12.0
2017-11-07 19:11:00,2.0,11.81,700.0,801.0,528.0,414.0,0.016,10.0,12,22.8,21.7,21.9,13.7,22.011,22.369,,21.294,11.37,41.1,44.3,43.0,46.9,34.051,46.077,,46.71100000000001,67.232,,10.0,,12.0
2017-11-07 19:12:00,2.0,10.773,700.0,803.0,533.0,413.0,0.015,10.0,13,22.8,21.7,21.9,13.7,21.987,22.369,,21.294,11.321,41.1,44.4,43.0,47.1,33.717,46.077,,46.71100000000001,67.367,,10.0,,13.0
2017-11-07 19:13:00,2.0,11.017,700.0,805.0,536.0,413.0,0.015,10.0,13,22.8,21.7,21.9,13.6,21.963,22.369,,21.294,11.297,41.1,44.4,43.0,46.8,33.88,46.077,,46.742,67.449,,10.0,,13.0
2017-11-07 19:14:00,2.0,12.268,699.0,805.0,531.0,417.0,0.016,10.0,13,22.8,21.7,21.9,13.6,21.939,22.369,,21.294,11.273,41.1,44.3,43.0,45.7,34.044000000000004,46.077,,46.71100000000001,67.759,,10.0,,13.0
2017-11-07 19:15:00,2.0,12.192,700.0,807.0,525.0,416.0,0.016,10.0,13,22.8,21.7,21.9,13.6,21.915,22.369,,21.294,11.248,41.1,44.3,43.0,47.4,34.108000000000004,46.109,,46.71100000000001,67.92699999999999,,10.0,,13.0
2017-11-07 19:16:00,2.0,12.192,702.0,805.0,523.0,414.0,0.016,10.0,13,22.8,21.7,21.9,13.5,21.891,22.369,,21.294,11.224,41.1,44.4,43.0,45.6,34.371,46.109,,46.71100000000001,68.15100000000001,,10.0,,13.0
2017-11-07 19:17:00,2.0,9.552,705.0,807.0,523.0,415.0,0.016,10.0,13,22.8,21.7,21.9,13.5,21.867,22.345,,21.294,11.224,41.1,44.4,43.0,46.7,34.468,46.106,,46.742,68.32300000000001,,10.0,,13.0
2017-11-07 19:18:00,2.0,10.742,706.0,803.0,521.0,416.0,0.015,10.0,13,22.8,21.7,21.8,13.4,21.843000000000004,22.345,,21.294,11.175,41.1,44.3,43.0,45.9,34.431999999999995,46.074,,46.742,68.085,,10.0,,13.0
2017-11-07 19:19:00,2.0,11.688,702.0,801.0,521.0,417.0,0.015,10.0,13,22.8,21.7,21.8,13.4,21.819000000000006,22.345,,21.294,11.102,41.1,44.3,43.0,46.7,34.198,46.13800000000001,,46.71100000000001,68.38600000000001,,10.0,,13.0
2017-11-07 19:20:00,2.0,10.529000000000002,705.0,807.0,523.0,420.0,0.016,10.0,13,22.8,21.7,21.8,13.4,21.795,22.345,,21.294,11.029000000000002,41.1,44.3,43.0,50.7,35.41900000000001,46.13800000000001,,46.71100000000001,68.515,,10.0,,13.0
2017-11-07 19:21:00,2.0,8.576,707.0,810.0,526.0,423.0,0.016,10.0,13,22.9,21.7,21.8,13.3,21.772,22.345,,21.294,10.98,41.1,44.3,43.0,47.5,34.492,46.13800000000001,,46.71100000000001,68.791,,10.0,,13.0
2017-11-07 19:22:00,2.0,8.286,705.0,807.0,522.0,420.0,0.016,10.0,13,22.9,21.7,21.9,13.2,21.748,22.345,,21.294,10.956,41.1,44.3,43.0,48.2,34.357,46.17,,46.742,69.35600000000001,,10.0,,13.0
2017-11-07 19:23:00,2.0,8.682,707.0,807.0,522.0,419.0,0.016,10.0,13,22.9,21.7,21.8,13.2,21.724,22.345,,21.294,10.932,41.1,44.3,43.0,51.1,34.355,46.202,,46.742,69.721,,10.0,,13.0
2017-11-07 19:24:00,2.0,9.369,708.0,810.0,524.0,421.0,0.017,10.0,13,22.9,21.8,21.9,13.2,21.7,22.321,,21.318,10.907,41.1,44.3,43.0,48.9,34.551,46.167,,46.714,69.60300000000001,,10.0,,13.0
2017-11-07 19:25:00,2.0,8.437999999999999,710.0,810.0,525.0,419.0,0.017,10.0,13,22.9,21.7,21.9,13.1,21.676,22.321,,21.318,10.883,41.1,44.3,43.0,49.9,34.218,46.26300000000001,,46.65,69.598,,10.0,,13.0
2017-11-07 19:26:00,2.0,10.788,713.0,814.0,527.0,415.0,0.017,10.0,13,22.9,21.7,21.8,13.1,21.652,22.321,,21.318,10.883,41.1,44.3,43.0,51.7,34.017,46.39100000000001,,46.65,69.598,,10.0,,13.0
2017-11-07 19:27:00,2.0,9.995,708.0,816.0,524.0,415.0,0.017,10.0,13,22.9,21.8,21.8,13.1,21.628,22.321,,21.342,10.858,41.1,44.3,43.0,52.0,33.816,46.455,,46.621,69.565,,10.0,,13.0
2017-11-07 19:28:00,2.0,8.972000000000003,698.0,815.0,522.0,414.0,0.016,10.0,13,22.9,21.7,21.8,13.0,21.604,22.321,,21.366,10.81,41.1,44.3,43.0,48.5,33.483000000000004,46.551,,46.528,69.414,,10.0,,13.0
2017-11-07 19:29:00,2.0,10.742,698.0,816.0,521.0,415.0,0.016,10.0,13,22.9,21.8,21.8,13.0,21.581,22.321,,21.366,10.761,41.1,44.3,43.0,49.0,33.547,46.583,,46.56,69.547,,10.0,,13.0
2017-11-07 19:30:00,2.0,9.827,702.0,818.0,516.0,414.0,0.017,10.0,13,22.9,21.8,21.8,13.0,21.557,22.321,,21.366,10.687,41.1,44.4,43.0,50.3,33.478,46.647,,46.56,69.703,,10.0,,13.0
2017-11-07 19:31:00,2.0,9.049,705.0,823.0,519.0,414.0,0.017,10.0,13,22.9,21.8,21.8,12.9,21.557,22.321,,21.366,10.638,41.1,44.4,43.0,50.2,33.677,46.647,,46.528,69.694,,10.0,,13.0
2017-11-07 19:32:00,2.0,8.988,708.0,828.0,516.0,416.0,0.016,10.0,13,22.9,21.8,21.8,12.9,21.533,22.321,,21.39,10.59,41.1,44.4,43.0,49.7,33.675,46.679,,46.563,69.798,,10.0,,13.0
2017-11-07 19:33:00,2.0,10.025,710.0,834.0,514.0,417.0,0.016,10.0,13,22.9,21.8,21.8,12.8,21.509,22.321,,21.39,10.541,41.0,44.4,43.0,48.1,33.871,46.775,,46.53100000000001,69.902,,10.0,,13.0
2017-11-07 19:34:00,2.0,9.842,702.0,834.0,511.0,416.0,0.016,10.0,13,22.9,21.8,21.8,12.8,21.485,22.321,,21.39,10.492,41.0,44.3,42.9,47.9,33.67,46.775,,46.53100000000001,70.03399999999999,,10.0,,13.0
2017-11-07 19:35:00,2.0,9.583,696.0,835.0,510.0,419.0,0.016,10.0,13,22.9,21.8,21.8,12.7,21.461,22.321,,21.39,10.443,41.0,44.3,43.0,49.1,35.618,46.838,,46.563,70.28,,10.0,,13.0
2017-11-07 19:36:00,2.0,10.390999999999998,697.0,834.0,513.0,418.0,0.016,10.0,13,22.9,21.8,21.8,12.7,21.437,22.321,,21.413,10.394,41.1,44.3,42.9,49.5,34.989000000000004,46.838,,46.534,70.751,,10.0,,13.0
2017-11-07 19:37:00,2.0,9.445,701.0,832.0,516.0,421.0,0.016,10.0,13,22.9,21.8,21.8,12.7,21.413,22.321,,21.413,10.345,41.1,44.3,42.9,50.2,34.954,46.838,,46.534,70.71300000000002,,10.0,,13.0
2017-11-07 19:38:00,2.0,9.934,701.0,832.0,511.0,422.0,0.015,10.0,13,22.9,21.8,21.8,12.6,21.413,22.321,,21.413,10.32,41.1,44.4,42.9,50.0,36.961,46.87,,46.534,70.68,,10.0,,13.0
2017-11-07 19:39:00,3.0,9.781,702.0,836.0,516.0,421.0,0.015,10.0,13,22.9,21.8,21.8,12.6,21.39,22.321,,21.437,10.296,41.0,44.4,42.9,49.2,36.335,46.838,,46.601000000000006,71.014,,10.0,,13.0
2017-11-07 19:40:00,2.0,10.178,702.0,839.0,514.0,419.0,0.015,10.0,13,22.9,21.8,21.8,12.6,21.366,22.321,,21.461,10.296,41.0,44.5,42.9,49.8,35.773,46.934,,46.508,70.986,,10.0,,13.0
2017-11-07 19:41:00,2.0,10.742,702.0,848.0,516.0,415.0,0.015,10.0,13,22.9,21.8,21.8,12.5,21.366,22.321,,21.461,10.247,41.0,44.5,42.9,49.1,35.51,46.934,,46.508,71.117,,10.0,,13.0
2017-11-07 19:42:00,2.0,10.712,703.0,851.0,514.0,412.0,0.016,10.0,12,22.9,21.8,21.8,12.5,21.342,22.321,,21.485,10.247,41.0,44.5,42.9,49.3,35.244,46.87,,46.543,71.005,,10.0,,12.0
2017-11-07 19:43:00,2.0,10.925,700.0,851.0,514.0,413.0,0.016,10.0,12,22.9,21.8,21.8,12.4,21.318,22.321,,21.509,10.247,41.0,44.5,42.9,51.5,35.37300000000001,46.838,,46.514,70.835,,10.0,,12.0
2017-11-07 19:44:00,2.0,10.895,702.0,850.0,516.0,413.0,0.016,10.0,12,22.9,21.8,21.8,12.4,21.294,22.321,,21.533,10.222,41.0,44.5,42.9,51.1,35.437,46.71100000000001,,46.42100000000001,70.661,,10.0,,12.0
2017-11-07 19:45:00,2.0,11.719,705.0,848.0,514.0,416.0,0.016,10.0,12,22.9,21.8,21.8,12.4,21.27,22.321,,21.533,10.198,41.0,44.6,42.9,51.8,35.566,46.775,,46.485,70.82600000000002,,10.0,,12.0
