Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-18 01:08:00,21.897,3,615,666,588,599,432,0.021,<10,11,22.2,21.9,20.8,21.3,13.9,19.96277778,20.8666692,20.98388889,21.05611111,,11.49222222,38.6,40.3,41.3,39.6,51.2,43.996,42.27,41.088,40.447,,64.016,,7.3,,11
2018-01-18 01:09:00,25.254,3,618,666,588,600,431,0.021,<10,11,22.2,21.9,20.8,21.3,13.9,19.96277778,20.8666692,20.98388889,21.05611111,,11.46722222,38.5,40.6,41.2,39.5,51.4,43.804,42.302,41.088,40.447,,64.157,,7.3,,11
2018-01-18 01:10:00,25.299,3,623,749,588,600,431,0.021,<10,11,22.2,21.9,20.8,21.3,13.9,19.94,20.8427784,20.98388889,21.03222222,,11.41888889,38.6,40.7,41.2,39.6,53.5,44.057,42.299,41.605,40.477,,64.207,,7.3,,11
2018-01-18 01:11:00,25.513,2,624,745,588,600,428,0.021,<10,11,22.1,21.9,20.8,21.3,13.9,19.94,20.8427784,20.98388889,21.03222222,,11.37,38.5,40.3,41.2,39.6,53.1,43.929,42.332,41.347,40.51,,64.489,,7.3,,11
2018-01-18 01:12:00,26.062,3,621,730,590,598,428,0.021,<10,11,22.1,21.9,20.8,21.3,13.9,19.94,20.8427784,20.96,21.03222222,,11.39388889,38.6,40.5,41.2,39.6,53,44.057,42.299,41.117,40.445,,65.218,,7.3,,11
2018-01-18 01:13:00,21.225,3,618,721,588,597,427,0.02,<10,11,22.1,21.9,20.8,21.3,13.9,19.94,20.8427784,20.96,21.03222222,,11.39388889,38.6,40.3,41.2,39.6,53.1,43.929,42.267,41.279,40.51,,65.45,,7.3,,11
2018-01-18 01:14:00,26.276,3,622,713,588,597,426,0.02,<10,11,22.2,21.8,20.8,21.3,13.9,19.94,20.8427784,20.96,21.03222222,,11.41888889,38.5,40.2,41.2,39.6,53.3,43.993,42.267,41.215,40.445,,64.875,,7.3,,11
2018-01-18 01:15:00,26.49,3,627,704,588,594,426,0.021,<10,11,22.1,21.8,20.8,21.3,13.9,19.91611111,20.8427784,20.96,21.03222222,,11.44277778,38.6,40.4,41.2,39.5,52.1,44.054,42.203,41.085,40.51,,65.285,,7.3,,11
2018-01-18 01:16:00,25.452,3,626,699,588,592,428,0.021,<10,11,22.1,21.8,20.8,21.3,13.8,19.91611111,20.8427784,20.93611111,21.00777778,,11.46722222,38.6,40.2,41.2,39.5,51.7,43.99,42.203,41.277,40.377,,65.318,,7.3,,11
2018-01-18 01:17:00,23.713,3,625,694,588,592,427,0.02,<10,11,22.1,21.8,20.8,21.3,13.8,19.89222222,20.8188876,20.93611111,21.00777778,,11.41888889,38.5,40.4,41.2,39.5,51.6,43.988,42.232,41.147,40.41,,65.164,,7.3,,11
2018-01-18 01:18:00,24.964,2,616,691,590,592,428,0.02,<10,11,22.1,21.8,20.8,21.3,13.8,19.89222222,20.8188876,20.93611111,21.00777778,,11.41888889,38.5,40.5,41.2,39.6,51.5,43.7,42.264,41.115,40.442,,65.714,,7.3,,11
2018-01-18 01:19:00,26.642,3,618,694,588,591,430,0.02,<10,11,22,21.8,20.8,21.3,13.8,19.89222222,20.8188876,20.93611111,20.98388889,,11.41888889,38.6,40.2,41.2,39.5,51.4,43.796,42.232,41.05,40.407,,66.263,,7.3,,11
2018-01-18 01:20:00,24.567,3,623,692,583,588,430,0.02,<10,11,22.1,21.8,20.7,21.3,13.8,19.89222222,20.8188876,20.93611111,20.98388889,,11.39388889,38.6,40.3,41.2,39.5,51.3,43.508,42.232,41.082,40.472,,66.258,,7.3,,11
2018-01-18 01:21:00,27.649,3,622,683,583,588,428,0.022,<10,11,22.1,21.8,20.8,21.3,13.8,19.89222222,20.7944412,20.91277778,20.98388889,,11.37,38.6,40.4,41.2,39.6,51.5,43.636,42.165,41.177,40.472,,66.225,,7.3,,11
2018-01-18 01:22:00,23.438,4,622,685,583,589,427,0.022,<10,11,22.1,21.8,20.7,21.2,13.8,19.86777778,20.7944412,20.91277778,20.98388889,,11.32111111,38.5,40.5,41.2,39.5,51.4,43.441,42.229,41.209,40.375,,65.812,,7.3,,11
2018-01-18 01:23:00,21.286,6,627,700,581,591,427,0.021,<10,11,22.1,21.8,20.7,21.2,13.8,19.86777778,20.7944412,20.91277778,20.98388889,,11.29722222,38.5,40.7,41.1,39.5,51,43.409,42.197,41.242,40.472,,65.837,,7.3,,11
2018-01-18 01:24:00,21.53,5,630,718,583,585,428,0.021,<10,11,22.1,21.8,20.7,21.2,13.8,19.86777778,20.7944412,20.91277778,20.98388889,,11.27277778,38.6,40.6,41.2,39.5,51,43.28,42.229,41.112,40.375,,66.063,,7.3,,11
2018-01-18 01:25:00,23.468,3,627,733,580,584,429,0.02,<10,11,22.1,21.8,20.7,21.3,13.7,19.86777778,20.7944412,20.88888889,20.98388889,,11.24777778,38.5,40.6,41.1,39.6,51.1,43.409,42.165,41.11,40.375,,65.972,,7.3,,11
2018-01-18 01:26:00,19.532,3,627,745,581,589,427,0.02,<10,11,22.1,21.8,20.7,21.2,13.7,19.86777778,20.7944412,20.88888889,20.98388889,,11.24777778,38.6,40.5,41.2,39.5,52.3,43.601,42.197,41.012,40.44,,66.491,,7.3,,11
2018-01-18 01:27:00,23.041,3,626,743,583,588,425,0.022,<10,11,22.1,21.8,20.7,21.2,13.7,19.84388889,20.7716616,20.88888889,20.98388889,,11.27277778,38.7,40.4,41.1,39.4,52.2,43.662,42.227,41.012,40.342,,66.438,,7.3,,11
2018-01-18 01:28:00,23.072,3,622,730,583,588,429,0.022,<10,11,22.1,21.8,20.7,21.2,13.7,19.84388889,20.7716616,20.88888889,20.96,,11.27277778,38.5,40.5,41.1,39.5,51.1,43.342,42.227,41.077,40.405,,66.611,,7.3,,11
2018-01-18 01:29:00,21.393,3,624,721,583,589,435,0.022,<10,11,22,21.8,20.7,21.2,13.7,19.84388889,20.7716616,20.88888889,20.96,,11.22388889,38.5,40.5,41.1,39.5,51.3,43.534,42.227,41.012,40.372,,66.516,,7.3,,11
2018-01-18 01:30:00,21.347,3,623,726,580,588,436,0.022,<10,11,22.1,21.8,20.7,21.2,13.6,19.84388889,20.7716616,20.865,20.96,,11.175,38.6,40.5,41.1,39.5,51.4,43.598,42.194,41.107,40.372,,66.132,,7.3,,11
2018-01-18 01:31:00,24.613,3,622,724,581,590,438,0.023,<10,11,22.1,21.8,20.7,21.2,13.6,19.82111111,20.7477708,20.865,20.93611111,,11.15111111,38.5,40.5,41.1,39.5,51.4,43.403,42.192,41.01,40.435,,66.243,,7.3,,11
2018-01-18 01:32:00,22.843,3,627,721,581,584,441,0.023,<10,11,22,21.8,20.7,21.2,13.6,19.82111111,20.7477708,20.865,20.93611111,,11.12722222,38.5,40.4,41.1,39.5,51.8,43.659,42.16,40.977,40.337,,66.527,,7.3,,11
2018-01-18 01:33:00,22.141,3,627,723,576,584,436,0.023,<10,11,22,21.8,20.7,21.2,13.6,19.82111111,20.7477708,20.84111111,20.93611111,,11.07777778,38.4,40.4,41.1,39.5,53.5,43.915,42.16,41.104,40.305,,66.92,,7.3,,11
2018-01-18 01:34:00,23.774,3,626,724,577,584,435,0.023,<10,11,22,21.8,20.7,21.2,13.6,19.82111111,20.7477708,20.84111111,20.93611111,,11.02888889,38.5,40.4,41.1,39.5,53.7,43.435,42.224,41.007,40.435,,66.825,,7.3,,11
2018-01-18 01:35:00,20.981,3,626,733,578,585,436,0.022,<10,11,22,21.8,20.7,21.2,13.5,19.82111111,20.7477708,20.84111111,20.93611111,,11.005,38.4,40.4,41.1,39.5,53.9,43.723,42.16,40.942,40.305,,67.338,,7.3,,11
2018-01-18 01:36:00,20.554,3,633,734,577,588,432,0.022,<10,11,22,21.8,20.7,21.2,13.6,19.79722222,20.7477708,20.84111111,20.93611111,,11.005,38.4,40.5,41.1,39.4,53.7,43.657,42.16,41.072,40.305,,67.395,,7.3,,11
2018-01-18 01:37:00,20.523,3,623,745,576,583,428,0.021,<10,11,22,21.7,20.7,21.2,13.5,19.82111111,20.7477708,20.84111111,20.93611111,,10.98,38.5,40.7,41,39.4,52.1,43.979,42.288,40.942,40.305,,67.706,,7.3,,11
2018-01-18 01:38:00,21.21,3,623,741,576,584,428,0.021,<10,11,22,21.8,20.7,21.2,13.5,19.79722222,20.7477708,20.84111111,20.93611111,,11.005,38.5,40.5,41.1,39.4,52.3,43.785,42.224,41.201,40.435,,67.825,,7.3,,11
2018-01-18 01:39:00,22.873,3,621,738,574,579,432,0.021,<10,11,22,21.8,20.7,21.2,13.5,19.79722222,20.72388,20.84111111,20.91277778,,11.05277778,38.5,40.5,41,39.5,52.2,43.753,42.157,41.072,40.399,,68.063,,7.3,,11
2018-01-18 01:40:00,22.965,2,623,736,572,579,432,0.021,<10,11,22,21.8,20.6,21.2,13.5,19.77277778,20.72388,20.84111111,20.91277778,,11.12722222,38.4,40.5,41,39.4,52.1,43.814,42.189,41.072,40.237,,68.105,,7.3,,11
2018-01-18 01:41:00,23.514,2,624,734,572,579,428,0.022,<10,11,22,21.8,20.6,21.2,13.4,19.725,20.72388,20.81722222,20.91277778,,11.22388889,38.4,40.2,41,39.4,52.1,43.776,42.157,40.94,40.367,,68.123,,7.3,,11
2018-01-18 01:42:00,28.153,3,620,733,572,581,427,0.022,<10,11,22,21.8,20.6,21.1,13.4,19.725,20.6994336,20.81722222,20.91277778,,11.29722222,38.5,40.3,41,39.4,52.7,43.904,42.219,41.069,40.302,,67.592,,7.3,,11
2018-01-18 01:43:00,28.565,3,616,732,572,581,429,0.022,<10,11,22,21.8,20.6,21.2,13.4,19.70222222,20.6994336,20.81722222,20.91277778,,11.37,38.4,40.3,41,39.4,53.2,44.349,42.154,41.069,40.302,,67.261,,7.3,,11
2018-01-18 01:44:00,27.39,3,617,730,574,581,431,0.022,<10,11,22,21.8,20.6,21.1,13.4,19.67777778,20.6994336,20.79277778,20.88888889,,11.41888889,38.4,40.2,41,39.4,52.2,44.282,42.122,41.002,40.235,,67.155,,7.3,,11
2018-01-18 01:45:00,28.489,3,625,727,576,577,435,0.02,<10,11,22,21.8,20.6,21.1,13.3,19.67777778,20.6994336,20.79277778,20.88888889,,11.44277778,38.3,40.2,41,39.4,53.5,44.282,42.186,41.002,40.267,,66.987,,7.3,,11
2018-01-18 01:46:00,28.656,3,620,720,576,583,439,0.02,<10,11,22,21.8,20.6,21.1,13.3,19.67777778,20.6994336,20.79277778,20.88888889,,11.46722222,38.4,40.4,41,39.4,54.4,44.218,42.154,40.873,40.364,,66.934,,7.3,,11
2018-01-18 01:47:00,25.589,3,616,720,576,583,437,0.021,<10,11,22,21.8,20.6,21.1,13.2,19.67777778,20.6994336,20.79277778,20.88888889,,11.49222222,38.4,40.2,41,39.4,53.3,44.218,42.154,41.002,40.235,,66.823,,7.3,,11
2018-01-18 01:48:00,30.289,3,617,716,580,588,435,0.021,<10,11,22,21.8,20.6,21.1,13.3,19.67777778,20.6994336,20.79277778,20.88888889,,11.46722222,38.5,40.2,41,39.4,52.3,44.154,42.186,40.84,40.235,,66.732,,7.3,,11
2018-01-18 01:49:00,30.808,3,620,713,580,588,435,0.022,<10,11,22,21.8,20.6,21.1,13.3,19.67777778,20.6755428,20.79277778,20.88888889,,11.41888889,38.4,40.2,41,39.3,52,44.218,42.184,40.937,40.3,,66.896,,7.3,,11
2018-01-18 01:50:00,28.595,3,618,709,576,588,434,0.022,<10,11,22,21.7,20.6,21.1,13.2,19.65388889,20.6755428,20.79277778,20.88888889,,11.37,38.4,40,41,39.3,52.6,44.183,42.184,40.905,40.332,,66.916,,7.3,,11
2018-01-18 01:51:00,31.769,3,610,707,572,585,434,0.022,<10,11,22,21.8,20.6,21.1,13.2,19.65388889,20.6755428,20.77,20.865,,11.32111111,38.4,40.2,41,39.4,53.2,44.247,42.151,40.935,40.297,,66.907,,7.3,,11
2018-01-18 01:52:00,27.985,3,607,700,571,589,434,0.022,<10,11,22,21.7,20.6,21.1,13.2,19.65388889,20.6755428,20.77,20.865,,11.24777778,38.4,40.3,41,39.4,52.9,44.119,42.151,40.902,40.232,,67.296,,7.3,,11
2018-01-18 01:53:00,27.909,3,607,702,568,585,431,0.021,<10,11,22,21.7,20.6,21.1,13.2,19.63,20.6755428,20.77,20.865,,11.22388889,38.4,40.3,41,39.3,55.5,44.18,42.151,40.935,40.362,,67.521,,7.3,,11
2018-01-18 01:54:00,27.604,3,615,710,566,585,431,0.021,<10,11,22,21.7,20.6,21.1,13.2,19.63,20.651652,20.77,20.84111111,,11.22388889,38.5,40.5,41,39.4,55.1,44.18,42.149,40.87,40.23,,67.148,,7.3,,11
2018-01-18 01:55:00,26.886,3,611,712,566,581,425,0.02,<10,11,22,21.7,20.6,21.1,13.2,19.63,20.651652,20.74611111,20.84111111,,11.175,38.4,40.4,41,39.4,55.9,44.244,42.149,40.932,40.23,,67.168,,7.3,,11
2018-01-18 01:56:00,28.733,3,620,703,566,577,428,0.02,<10,11,21.9,21.7,20.6,21.1,13.1,19.60611111,20.651652,20.74611111,20.84111111,,11.2,38.4,40.4,41,39.3,53.7,44.21,42.084,40.997,40.23,,67.23,,7.3,,11
2018-01-18 01:57:00,26.429,3,617,706,569,575,430,0.02,<10,11,21.9,21.7,20.6,21,13.1,19.60611111,20.651652,20.74611111,20.84111111,,11.175,38.5,40.1,40.9,39.3,53.3,44.146,42.181,40.867,40.294,,67.225,,7.3,,11
2018-01-18 01:58:00,25.04,3,611,710,572,577,435,0.02,<10,11,21.9,21.7,20.6,21.1,13.1,19.60611111,20.651652,20.74611111,20.84111111,,11.12722222,38.4,40,41,39.4,55.9,44.21,42.149,40.835,40.197,,67.446,,7.3,,11
2018-01-18 01:59:00,26.184,3,615,707,574,581,440,0.02,<10,11,21.9,21.7,20.5,21,13.1,19.58277778,20.651652,20.74611111,20.84111111,,11.10222222,38.4,39.9,40.9,39.3,56,44.239,42.149,40.9,40.262,,67.155,,7.3,,11
2018-01-18 02:00:00,23.957,3,616,695,576,585,448,0.02,<10,11,21.9,21.7,20.6,21,13.1,19.55888889,20.6288724,20.74611111,20.81722222,,11.07777778,38.4,39.8,40.9,39.3,53.6,44.172,42.146,40.77,40.227,,66.604,,7.3,,11
2018-01-18 02:01:00,27.131,3,618,683,576,584,452,0.021,<10,11,21.9,21.7,20.5,21,13.1,19.55888889,20.6288724,20.72222222,20.81722222,,11.10222222,38.4,39.8,40.9,39.3,53.5,44.012,42.146,40.8,40.227,,66.522,,7.3,,11
2018-01-18 02:02:00,27.298,3,617,681,573,583,456,0.021,<10,11,21.9,21.7,20.5,21,13.1,19.55888889,20.6288724,20.72222222,20.81722222,,11.07777778,38.3,40,41.1,39.3,53.9,44.3,42.211,40.768,40.227,,67.15,,7.3,,11
2018-01-18 02:03:00,24.826,3,615,683,567,587,455,0.022,<10,11,21.9,21.7,20.5,21,13,19.535,20.6288724,20.72222222,20.79277778,,11.02888889,38.3,39.8,41,39.3,53.3,44.265,42.211,40.735,40.224,,67.113,,7.3,,11
2018-01-18 02:04:00,23.911,3,615,683,561,581,456,0.022,<10,11,21.9,21.7,20.5,21,13,19.535,20.604426,20.72222222,20.79277778,,11.005,38.4,40.1,41,39.3,53.3,44.233,42.143,40.832,40.224,,67.194,,7.3,,11
2018-01-18 02:05:00,26.413,3,618,680,562,581,461,0.02,<10,11,21.9,21.7,20.5,21,13,19.535,20.604426,20.72222222,20.79277778,,10.95611111,38.4,40,40.9,39.3,53.9,44.137,42.143,40.8,40.224,,67.329,,7.3,,11
2018-01-18 02:06:00,26.062,3,628,683,565,581,464,0.02,<10,11,21.9,21.7,20.5,21,13,19.535,20.604426,20.69777778,20.79277778,,10.90722222,38.4,39.6,40.9,39.3,56.9,44.201,42.176,40.927,40.224,,67.921,,7.3,,11
2018-01-18 02:07:00,26.368,3,633,685,566,579,469,0.021,<10,11,21.9,21.7,20.5,21,13,19.51111111,20.604426,20.69777778,20.79277778,,10.85777778,38.4,39.8,40.9,39.2,58.3,44.262,42.208,40.733,40.289,,68.141,,7.3,,11
2018-01-18 02:08:00,25.422,3,624,685,567,581,469,0.021,<10,11,21.9,21.7,20.5,21,13,19.51111111,20.604426,20.69777778,20.79277778,,10.785,38.3,39.8,40.9,39.3,58.6,44.007,42.143,40.862,40.224,,69.096,,7.3,,11
2018-01-18 02:09:00,26.062,3,626,689,569,579,471,0.021,<10,12,21.9,21.7,20.5,21,13,19.51111111,20.604426,20.69777778,20.77,,10.68722222,38.3,39.7,40.9,39.2,55.6,44.358,42.208,40.797,40.189,,68.337,,7.3,,12
2018-01-18 02:10:00,25.299,3,627,686,566,581,471,0.021,<10,12,21.9,21.7,20.5,21,12.9,19.48722222,20.604426,20.69777778,20.77,,10.66277778,38.3,39.6,40.9,39.3,55,44.227,42.208,40.765,40.189,,68.219,,7.3,,12
2018-01-18 02:11:00,24.186,3,623,683,567,581,471,0.021,<10,12,21.9,21.7,20.5,21,12.9,19.48722222,20.604426,20.69777778,20.77,,10.63777778,38.2,39.8,40.9,39.3,57.1,44.259,42.208,40.765,40.157,,68.214,,7.3,,12
2018-01-18 02:12:00,25.62,3,617,682,569,581,473,0.021,<10,12,21.9,21.7,20.5,21,12.9,19.48722222,20.5805352,20.67388889,20.77,,10.59,38.4,39.7,40.9,39.3,58.3,44.132,42.141,40.73,40.157,,68.917,,7.3,,12
2018-01-18 02:13:00,23.56,3,617,684,569,581,477,0.022,<10,12,21.8,21.7,20.5,21,12.9,19.48722222,20.5805352,20.67388889,20.74611111,,10.565,38.3,39.8,40.9,39.3,59.6,44.195,42.173,40.73,40.154,,68.884,,7.3,,12
2018-01-18 02:14:00,20.966,3,613,685,565,585,479,0.022,<10,12,21.9,21.7,20.4,21,12.9,19.46388889,20.5805352,20.67388889,20.74611111,,10.51611111,38.4,39.8,40.9,39.3,57.7,44.001,42.205,41.021,40.187,,69.017,,7.3,,12
2018-01-18 02:15:00,24.323,3,615,686,567,584,478,0.02,<10,12,21.8,21.7,20.4,21,12.9,19.44,20.5566444,20.67388889,20.74611111,,10.54111111,38.4,39.7,40.9,39.2,56.8,44.03,42.138,40.795,40.187,,69.732,,7.3,,12
2018-01-18 02:16:00,22.37,3,621,689,567,585,474,0.02,<10,12,21.8,21.7,20.4,21,12.9,19.44,20.5566444,20.67388889,20.74611111,,10.565,38.4,39.6,40.9,39.3,56.6,44.062,42.202,40.989,40.122,,69.737,,7.3,,12
2018-01-18 02:17:00,19.562,3,626,683,568,585,476,0.021,<10,12,21.8,21.7,20.4,20.9,12.9,19.44,20.5566444,20.67388889,20.74611111,,10.565,38.4,39.4,40.9,39.2,56.6,44.445,42.138,40.73,40.187,,69.737,,7.3,,12
2018-01-18 02:18:00,21.958,3,633,676,566,582,477,0.021,<10,12,21.8,21.7,20.4,21,12.9,19.44,20.5566444,20.65,20.74611111,,10.565,38.3,39.7,40.9,39.3,59.5,44.19,42.267,40.857,40.154,,69.793,,7.3,,12
2018-01-18 02:19:00,19.715,3,630,675,566,579,478,0.022,<10,12,21.8,21.7,20.4,21,12.9,19.44,20.5566444,20.65,20.74611111,,10.51611111,38.4,39.8,40.9,39.2,60.9,43.934,42.202,40.76,40.089,,69.926,,7.3,,12
2018-01-18 02:20:00,22.019,3,626,683,562,581,471,0.022,<10,12,21.8,21.6,20.4,20.9,12.9,19.44,20.5566444,20.65,20.74611111,,10.49222222,38.2,39.8,40.9,39.2,60.4,43.87,42.138,40.727,40.219,,69.836,,7.3,,12
2018-01-18 02:21:00,20.371,3,621,678,560,582,469,0.022,<10,12,21.8,21.6,20.4,20.9,12.8,19.44,20.5566444,20.65,20.72222222,,10.44277778,38.3,39.7,40.9,39.2,61.6,43.743,42.202,40.598,40.249,,70.223,,7.3,,12
2018-01-18 02:22:00,19.501,3,618,675,561,581,476,0.022,<10,12,21.8,21.6,20.4,21,12.8,19.44,20.5566444,20.65,20.72222222,,10.44277778,38.4,39.6,40.9,39.3,59.9,43.934,42.202,40.792,40.152,,70.025,,7.3,,12
2018-01-18 02:23:00,19.989,3,610,672,562,581,477,0.023,<10,12,21.8,21.6,20.4,20.9,12.8,19.41611111,20.5566444,20.65,20.72222222,,10.44277778,38.4,39.5,40.9,39.2,60.5,43.836,42.235,40.727,40.119,,70.053,,7.3,,12
2018-01-18 02:24:00,20.294,3,621,671,562,581,476,0.023,<10,12,21.8,21.6,20.4,20.9,12.8,19.39222222,20.5327536,20.62722222,20.72222222,,10.39388889,38.3,39.6,40.9,39.1,59.9,43.865,42.2,40.595,40.152,,70.072,,7.3,,12
2018-01-18 02:25:00,19.364,3,632,674,562,583,473,0.022,<10,12,21.8,21.6,20.4,20.9,12.8,19.39222222,20.5327536,20.62722222,20.69777778,,10.36888889,38.3,39.9,40.9,39.3,60.3,43.993,42.2,40.66,40.149,,69.841,,7.3,,12
2018-01-18 02:26:00,17.365,3,633,689,565,581,471,0.022,<10,12,21.8,21.6,20.4,20.9,12.8,19.39222222,20.5327536,20.62722222,20.72222222,,10.32,38.3,39.7,40.9,39.2,60.3,43.705,42.2,40.725,40.152,,70.228,,7.3,,12
2018-01-18 02:27:00,18.036,3,632,692,569,581,469,0.022,<10,12,21.8,21.6,20.4,20.9,12.8,19.39222222,20.5327536,20.62722222,20.69777778,,10.32,38.3,39.7,40.8,39.2,58.2,43.737,42.167,40.789,40.084,,69.945,,7.3,,12
2018-01-18 02:28:00,20.203,2,630,689,569,581,474,0.022,<10,12,21.8,21.6,20.4,20.9,12.8,19.39222222,20.5088628,20.60277778,20.69777778,,10.32,38.3,39.7,40.8,39.2,58.5,44.184,42.165,40.819,40.149,,70.03,,7.3,,12
2018-01-18 02:29:00,19.257,3,637,691,568,577,474,0.023,<10,12,21.8,21.6,20.4,20.9,12.7,19.36777778,20.5088628,20.60277778,20.69777778,,10.32,38.4,39.6,40.9,39.1,58.5,43.958,42.197,40.722,40.214,,70.143,,7.3,,12
2018-01-18 02:30:00,20.111,3,634,685,569,577,471,0.023,<10,12,21.8,21.6,20.4,20.9,12.7,19.36777778,20.5088628,20.60277778,20.69777778,,10.32,38.3,39.5,40.8,39.1,58.9,43.894,42.133,40.787,40.084,,70.03,,7.3,,12
2018-01-18 02:31:00,16.693,3,638,683,569,581,472,0.023,<10,12,21.8,21.6,20.4,20.9,12.7,19.36777778,20.5088628,20.60277778,20.69777778,,10.345,38.2,39.5,40.8,39.2,60.6,44.054,42.197,40.657,40.149,,70.148,,7.3,,12
2018-01-18 02:32:00,17.731,3,633,682,568,584,472,0.023,<10,12,21.8,21.6,20.4,20.9,12.7,19.345,20.5088628,20.60277778,20.69777778,,10.345,38.3,39.5,40.8,39.2,60.5,44.115,42.229,40.657,40.084,,69.865,,7.3,,12
2018-01-18 02:33:00,18.235,3,625,687,567,585,469,0.021,<10,12,21.8,21.6,20.4,20.9,12.7,19.345,20.5088628,20.60277778,20.67388889,,10.29611111,38.3,39.4,40.8,39.1,60.5,43.795,42.133,40.69,40.147,,70.025,,7.3,,12
2018-01-18 02:34:00,17.777,2,618,686,568,585,469,0.021,<10,12,21.8,21.6,20.4,20.9,12.6,19.32111111,20.4855276,20.60277778,20.67388889,,10.24722222,38.2,39.5,40.8,39.1,58.6,44.335,42.13,40.787,40.049,,70.186,,7.3,,12
2018-01-18 02:35:00,16.632,3,622,681,569,588,474,0.021,<10,12,21.8,21.6,20.4,20.9,12.6,19.29722222,20.4855276,20.57888889,20.67388889,,10.19777778,38.2,39.7,40.8,39.1,60.3,44.205,42.13,40.655,40.114,,70.402,,7.3,,12
2018-01-18 02:36:00,17.212,3,625,678,567,584,474,0.021,<10,12,21.8,21.6,20.4,20.9,12.6,19.29722222,20.4855276,20.57888889,20.67388889,,10.14888889,38.2,39.4,40.8,39.1,61.6,44.364,42.13,40.752,40.017,,70.365,,7.3,,12
2018-01-18 02:37:00,17.411,3,633,680,568,581,478,0.022,<10,12,21.8,21.5,20.4,20.8,12.6,19.27277778,20.4855276,20.57888889,20.67388889,,10.1,38.2,39.5,40.9,39.1,61.7,44.489,42.194,40.655,40.017,,70.553,,7.3,,12
2018-01-18 02:38:00,18.83,2,637,683,570,579,482,0.022,<10,12,21.7,21.6,20.4,20.8,12.6,19.27277778,20.4855276,20.57888889,20.67388889,,10.1,38.3,39.4,40.8,39.1,61,44.489,42.13,40.881,40.017,,71.032,,7.3,,12
2018-01-18 02:39:00,17.685,2,632,681,574,581,484,0.021,<10,11,21.7,21.6,20.4,20.8,12.6,19.27277778,20.4616368,20.57888889,20.67388889,,10.05111111,38.2,39.4,40.8,39.1,60.6,44.425,42.127,40.784,40.082,,71.332,,7.3,,11
2018-01-18 02:40:00,18.021,3,633,686,574,578,478,0.021,<10,11,21.8,21.5,20.4,20.8,12.6,19.25,20.4616368,20.555,20.65,,10.075,38.3,39.5,40.8,39.1,59.2,44.422,42.127,40.62,40.014,,71.675,,7.3,,11
2018-01-18 02:41:00,20.89,2,637,685,568,581,479,0.022,<10,11,21.7,21.5,20.3,20.8,12.5,19.25,20.4616368,20.555,20.65,,10.1,38.3,39.6,40.8,39.1,60.4,44.454,42.095,40.652,40.014,,71.736,,7.3,,11
2018-01-18 02:42:00,15.457,3,637,689,566,579,477,0.022,<10,11,21.7,21.6,20.3,20.8,12.5,19.25,20.4616368,20.555,20.65,,10.1,38.4,39.5,40.8,39.1,61,44.327,42.127,40.782,40.014,,71.539,,7.3,,11
2018-01-18 02:43:00,15.824,2,637,694,563,581,474,0.021,<10,11,21.7,21.6,20.3,20.8,12.5,19.25,20.4616368,20.555,20.65,,10.1,38.2,39.5,40.8,39.1,61.3,44.454,42.095,40.684,40.014,,71.258,,7.3,,11
2018-01-18 02:44:00,16.876,2,634,691,564,581,478,0.021,<10,11,21.7,21.5,20.3,20.8,12.5,19.25,20.4616368,20.555,20.62722222,,10.14888889,38.2,39.5,40.8,39.1,61.3,44.486,42.095,40.587,40.012,,71.014,,7.3,,11
2018-01-18 02:45:00,13.214,2,624,689,565,581,482,0.021,<10,11,21.7,21.5,20.3,20.8,12.5,19.25,20.4616368,20.555,20.62722222,,10.22222222,38.3,39.5,40.8,39,61.1,44.454,42.063,40.652,40.012,,70.69,,7.3,,11
2018-01-18 02:46:00,18.418,3,623,689,563,583,479,0.021,<10,11,21.7,21.5,20.3,20.8,12.5,19.25,20.437746,20.555,20.62722222,,10.24722222,38.4,39.6,40.8,39.1,61.2,44.422,42.06,40.652,40.012,,70.525,,7.3,,11
2018-01-18 02:47:00,14.771,2,621,685,561,587,482,0.019,<10,11,21.7,21.5,20.3,20.8,12.4,19.22611111,20.437746,20.53111111,20.62722222,,10.19777778,38.4,39.7,40.8,39.1,61.6,44.101,42.028,40.779,40.012,,70.6,,7.3,,11
2018-01-18 02:48:00,15,3,620,684,565,587,479,0.019,<10,11,21.7,21.5,20.3,20.8,12.5,19.22611111,20.437746,20.53111111,20.62722222,,10.12388889,38.3,39.5,40.8,39.1,61.7,44.356,42.06,40.714,40.044,,70.558,,7.3,,11
